,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,England,New Zealand,16406,37740,Michael Lumb,1,Kyle Mills,n,0.1,1.0,1.0,0.0,48.0,119.0,7.0,,,,,,1.0,0,1,False,,
1,1,England,New Zealand,249866,37740,Alex Hales,2,Kyle Mills,y,0.2,0.0,0.0,0.0,114.0,193.0,6.0,,,,,,1.0,0,2,False,,
2,1,England,New Zealand,249866,37740,Alex Hales,2,Kyle Mills,y,0.3,0.0,0.0,0.0,137.0,254.0,5.0,-0.22,8.47,-0.08,1.13,83.839,1.0,1,3,True,caught,Alex Hales
3,1,England,New Zealand,16406,37740,Michael Lumb,1,Kyle Mills,n,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08,9.25,0.75,1.27,81.762,1.0,1,4,False,,
4,1,England,New Zealand,16406,37740,Michael Lumb,1,Kyle Mills,n,0.5,0.0,0.0,0.0,251.0,178.0,3.0,0.02,8.67,0.52,1.14,80.007,1.0,1,5,False,,
5,1,England,New Zealand,16406,37740,Michael Lumb,1,Kyle Mills,n,0.6,0.0,0.0,0.0,259.0,174.0,3.0,-0.05,8.89,0.43,1.03,78.951,1.0,1,6,False,,
6,1,England,New Zealand,8917,319439,Moeen Ali,3,Mitchell McClenaghan,n,1.1,0.0,0.0,0.0,202.0,250.0,4.0,0.36,7.38,0.35,0.85,84.790,1.0,1,7,False,,
7,1,England,New Zealand,8917,319439,Moeen Ali,3,Mitchell McClenaghan,n,1.2,4.0,4.0,0.0,56.0,304.0,5.0,0.27,8.43,0.10,0.81,84.393,5.0,1,8,False,,
8,1,England,New Zealand,8917,319439,Moeen Ali,3,Mitchell McClenaghan,n,1.3,1.0,1.0,0.0,241.0,210.0,3.0,0.29,7.66,0.17,0.96,86.627,6.0,1,9,False,,
9,1,England,New Zealand,16406,319439,Michael Lumb,1,Mitchell McClenaghan,n,1.4,0.0,3.0,3.0,0.0,0.0,0.0,,,,,,9.0,1,10,False,,
10,1,England,New Zealand,8917,319439,Moeen Ali,3,Mitchell McClenaghan,n,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.29,12.47,-0.14,1.94,86.927,9.0,1,11,False,,
11,1,England,New Zealand,8917,319439,Moeen Ali,3,Mitchell McClenaghan,n,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.07,5.59,-0.12,0.73,87.812,9.0,1,12,False,,
12,1,England,New Zealand,16406,37740,Michael Lumb,1,Kyle Mills,n,2.1,1.0,1.0,0.0,103.0,192.0,6.0,-0.19,8.28,-0.03,1.15,80.426,10.0,1,13,False,,
13,1,England,New Zealand,8917,37740,Moeen Ali,3,Kyle Mills,n,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.51,0.42,0.78,80.513,10.0,1,14,False,,
14,1,England,New Zealand,8917,37740,Moeen Ali,3,Kyle Mills,n,2.3,0.0,0.0,0.0,251.0,152.0,2.0,-0.14,7.20,0.30,1.00,81.769,10.0,1,15,False,,
15,1,England,New Zealand,8917,37740,Moeen Ali,3,Kyle Mills,n,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.40,7.26,1.08,0.85,79.813,11.0,1,16,False,,
