,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Afghanistan,Hong Kong,419873,260036,Mohammad Shahzad,Tanwir Afzal,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Afghanistan,Hong Kong,419873,260036,Mohammad Shahzad,Tanwir Afzal,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,False,,
2,1,Afghanistan,Hong Kong,419873,260036,Mohammad Shahzad,Tanwir Afzal,0.3,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0,3,False,,
3,1,Afghanistan,Hong Kong,419873,260036,Mohammad Shahzad,Tanwir Afzal,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,True,leg before wicket,419873
4,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,0.5,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1,5,False,,
5,1,Afghanistan,Hong Kong,711559,260036,Usman Ghani,Tanwir Afzal,0.6,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1,6,False,,
6,1,Afghanistan,Hong Kong,711559,539305,Usman Ghani,Haseeb Amjad,1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,7,False,,
7,1,Afghanistan,Hong Kong,711559,539305,Usman Ghani,Haseeb Amjad,1.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,8,False,,
8,1,Afghanistan,Hong Kong,711559,539305,Usman Ghani,Haseeb Amjad,1.3,4.0,4.0,0.0,0.0,0.0,0.0,10.0,1,9,False,,
9,1,Afghanistan,Hong Kong,711559,539305,Usman Ghani,Haseeb Amjad,1.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,10,False,,
10,1,Afghanistan,Hong Kong,711559,539305,Usman Ghani,Haseeb Amjad,1.5,4.0,4.0,0.0,0.0,0.0,0.0,14.0,1,11,False,,
11,1,Afghanistan,Hong Kong,711559,539305,Usman Ghani,Haseeb Amjad,1.6,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,12,False,,
12,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,2.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,13,False,,
13,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,2.2,0.0,1.0,1.0,0.0,0.0,0.0,15.0,1,14,False,,
14,1,Afghanistan,Hong Kong,711559,260036,Usman Ghani,Tanwir Afzal,2.3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,15,False,,
15,1,Afghanistan,Hong Kong,711559,260036,Usman Ghani,Tanwir Afzal,2.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,16,False,,
16,1,Afghanistan,Hong Kong,711559,260036,Usman Ghani,Tanwir Afzal,2.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,17,False,,
17,1,Afghanistan,Hong Kong,711559,260036,Usman Ghani,Tanwir Afzal,2.6,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1,18,False,,
18,1,Afghanistan,Hong Kong,711559,539305,Usman Ghani,Haseeb Amjad,3.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2,19,True,caught,711559
19,1,Afghanistan,Hong Kong,320652,539305,Asghar Stanikzai,Haseeb Amjad,3.2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2,20,False,,
20,1,Afghanistan,Hong Kong,320652,539305,Asghar Stanikzai,Haseeb Amjad,3.3,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2,21,False,,
21,1,Afghanistan,Hong Kong,319758,539305,Karim Sadiq,Haseeb Amjad,3.4,0.0,1.0,1.0,0.0,0.0,0.0,18.0,2,22,False,,
22,1,Afghanistan,Hong Kong,320652,539305,Asghar Stanikzai,Haseeb Amjad,3.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2,23,False,,
23,1,Afghanistan,Hong Kong,320652,539305,Asghar Stanikzai,Haseeb Amjad,3.6,1.0,1.0,0.0,0.0,0.0,0.0,19.0,2,24,False,,
24,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,4.1,0.0,1.0,1.0,0.0,0.0,0.0,20.0,2,25,False,,
25,1,Afghanistan,Hong Kong,319758,260036,Karim Sadiq,Tanwir Afzal,4.2,6.0,6.0,0.0,0.0,0.0,0.0,26.0,2,26,False,,
26,1,Afghanistan,Hong Kong,319758,260036,Karim Sadiq,Tanwir Afzal,4.3,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2,27,False,,
27,1,Afghanistan,Hong Kong,319758,260036,Karim Sadiq,Tanwir Afzal,4.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2,28,False,,
28,1,Afghanistan,Hong Kong,319758,260036,Karim Sadiq,Tanwir Afzal,4.5,6.0,6.0,0.0,0.0,0.0,0.0,32.0,2,29,False,,
29,1,Afghanistan,Hong Kong,319758,260036,Karim Sadiq,Tanwir Afzal,4.6,1.0,1.0,0.0,0.0,0.0,0.0,33.0,2,30,False,,
30,1,Afghanistan,Hong Kong,319758,24230,Karim Sadiq,Nadeem Ahmed,5.1,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2,31,False,,
31,1,Afghanistan,Hong Kong,319758,24230,Karim Sadiq,Nadeem Ahmed,5.2,1.0,1.0,0.0,0.0,0.0,0.0,34.0,2,32,False,,
32,1,Afghanistan,Hong Kong,320652,24230,Asghar Stanikzai,Nadeem Ahmed,5.3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2,33,False,,
33,1,Afghanistan,Hong Kong,320652,24230,Asghar Stanikzai,Nadeem Ahmed,5.4,2.0,2.0,0.0,0.0,0.0,0.0,36.0,2,34,False,,
34,1,Afghanistan,Hong Kong,320652,24230,Asghar Stanikzai,Nadeem Ahmed,5.5,4.0,4.0,0.0,0.0,0.0,0.0,40.0,2,35,False,,
35,1,Afghanistan,Hong Kong,320652,24230,Asghar Stanikzai,Nadeem Ahmed,5.6,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,36,False,,
36,1,Afghanistan,Hong Kong,319758,401540,Karim Sadiq,Aizaz Khan,6.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,37,False,,
37,1,Afghanistan,Hong Kong,319758,401540,Karim Sadiq,Aizaz Khan,6.2,0.0,1.0,1.0,0.0,0.0,0.0,41.0,2,38,False,,
38,1,Afghanistan,Hong Kong,320652,401540,Asghar Stanikzai,Aizaz Khan,6.3,1.0,1.0,0.0,0.0,0.0,0.0,42.0,2,39,False,,
39,1,Afghanistan,Hong Kong,319758,401540,Karim Sadiq,Aizaz Khan,6.4,2.0,2.0,0.0,0.0,0.0,0.0,44.0,2,40,False,,
40,1,Afghanistan,Hong Kong,319758,401540,Karim Sadiq,Aizaz Khan,6.5,1.0,1.0,0.0,0.0,0.0,0.0,45.0,2,41,False,,
41,1,Afghanistan,Hong Kong,320652,401540,Asghar Stanikzai,Aizaz Khan,6.6,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2,42,False,,
42,1,Afghanistan,Hong Kong,319758,24230,Karim Sadiq,Nadeem Ahmed,7.1,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2,43,False,,
43,1,Afghanistan,Hong Kong,319758,24230,Karim Sadiq,Nadeem Ahmed,7.2,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2,44,False,,
44,1,Afghanistan,Hong Kong,319758,24230,Karim Sadiq,Nadeem Ahmed,7.3,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2,45,False,,
45,1,Afghanistan,Hong Kong,319758,24230,Karim Sadiq,Nadeem Ahmed,7.4,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2,46,False,,
46,1,Afghanistan,Hong Kong,319758,24230,Karim Sadiq,Nadeem Ahmed,7.5,1.0,1.0,0.0,0.0,0.0,0.0,46.0,2,47,False,,
47,1,Afghanistan,Hong Kong,320652,24230,Asghar Stanikzai,Nadeem Ahmed,7.6,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2,48,False,,
48,1,Afghanistan,Hong Kong,319758,401540,Karim Sadiq,Aizaz Khan,8.1,4.0,4.0,0.0,0.0,0.0,0.0,50.0,2,49,False,,
49,1,Afghanistan,Hong Kong,319758,401540,Karim Sadiq,Aizaz Khan,8.2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3,50,True,caught,319758
50,1,Afghanistan,Hong Kong,318339,401540,Samiullah Shenwari,Aizaz Khan,8.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3,51,False,,
51,1,Afghanistan,Hong Kong,318339,401540,Samiullah Shenwari,Aizaz Khan,8.4,0.0,1.0,1.0,0.0,0.0,0.0,51.0,3,52,False,,
52,1,Afghanistan,Hong Kong,320652,401540,Asghar Stanikzai,Aizaz Khan,8.5,1.0,1.0,0.0,0.0,0.0,0.0,52.0,3,53,False,,
53,1,Afghanistan,Hong Kong,318339,401540,Samiullah Shenwari,Aizaz Khan,8.6,0.0,1.0,1.0,0.0,0.0,0.0,53.0,3,54,False,,
54,1,Afghanistan,Hong Kong,318339,452472,Samiullah Shenwari,Anshy Rath,9.1,1.0,1.0,0.0,0.0,0.0,0.0,54.0,3,55,False,,
55,1,Afghanistan,Hong Kong,320652,452472,Asghar Stanikzai,Anshy Rath,9.2,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3,56,False,,
56,1,Afghanistan,Hong Kong,320652,452472,Asghar Stanikzai,Anshy Rath,9.3,1.0,1.0,0.0,0.0,0.0,0.0,55.0,3,57,False,,
57,1,Afghanistan,Hong Kong,318339,452472,Samiullah Shenwari,Anshy Rath,9.4,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3,58,False,,
58,1,Afghanistan,Hong Kong,318339,452472,Samiullah Shenwari,Anshy Rath,9.5,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3,59,False,,
59,1,Afghanistan,Hong Kong,318339,452472,Samiullah Shenwari,Anshy Rath,9.6,4.0,4.0,0.0,0.0,0.0,0.0,59.0,3,60,False,,
60,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,10.1,6.0,6.0,0.0,0.0,0.0,0.0,65.0,3,61,False,,
61,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,10.2,1.0,1.0,0.0,0.0,0.0,0.0,66.0,3,62,False,,
62,1,Afghanistan,Hong Kong,318339,260036,Samiullah Shenwari,Tanwir Afzal,10.3,1.0,1.0,0.0,0.0,0.0,0.0,67.0,3,63,False,,
63,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,10.4,4.0,4.0,0.0,0.0,0.0,0.0,71.0,3,64,False,,
64,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,10.5,6.0,6.0,0.0,0.0,0.0,0.0,77.0,3,65,False,,
65,1,Afghanistan,Hong Kong,320652,260036,Asghar Stanikzai,Tanwir Afzal,10.6,2.0,2.0,0.0,0.0,0.0,0.0,79.0,3,66,False,,
