,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,0.1,0.0,0.0,0.0,121.0,155.0,7.0,0.0,False,,
1,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,0.2,0.0,0.0,0.0,179.0,196.0,5.0,0.0,False,,
2,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,0.3,1.0,1.0,0.0,209.0,178.0,3.0,1.0,False,,
3,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,0.4,0.0,0.0,0.0,120.0,193.0,6.0,1.0,False,,
4,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,0.5,0.0,0.0,0.0,184.0,198.0,4.0,1.0,False,,
5,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,0.6,1.0,1.0,0.0,114.0,183.0,6.0,2.0,False,,
6,1,New Zealand,South Africa,37737,46569,Brendon McCullum,Andre Nel,1.1,1.0,1.0,0.0,132.0,208.0,6.0,3.0,False,,
7,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,1.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,False,,
8,1,New Zealand,South Africa,37737,46569,Brendon McCullum,Andre Nel,1.3,2.0,2.0,0.0,221.0,278.0,4.0,6.0,False,,
9,1,New Zealand,South Africa,37737,46569,Brendon McCullum,Andre Nel,1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,,
10,1,New Zealand,South Africa,37737,46569,Brendon McCullum,Andre Nel,1.5,1.0,1.0,0.0,132.0,221.0,5.0,7.0,False,,
11,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,1.6,0.0,0.0,0.0,111.0,180.0,6.0,7.0,False,,
12,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,2.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
13,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,2.2,0.0,0.0,0.0,182.0,194.0,4.0,7.0,False,,
14,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,2.3,4.0,4.0,0.0,65.0,320.0,5.0,11.0,False,,
15,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,2.4,6.0,6.0,0.0,352.0,267.0,3.0,17.0,False,,
16,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,2.5,1.0,1.0,0.0,118.0,161.0,7.0,18.0,False,,
17,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,2.6,1.0,1.0,0.0,141.0,186.0,6.0,19.0,False,,
18,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,3.1,1.0,1.0,0.0,349.0,185.0,3.0,20.0,False,,
19,1,New Zealand,South Africa,37737,46569,Brendon McCullum,Andre Nel,3.2,1.0,1.0,0.0,104.0,44.0,8.0,21.0,False,,
20,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,3.3,0.0,0.0,0.0,171.0,204.0,5.0,21.0,False,,
21,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,3.4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,False,,
22,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,3.5,4.0,4.0,0.0,170.0,363.0,5.0,25.0,False,,
23,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,3.6,0.0,0.0,0.0,177.0,203.0,5.0,25.0,False,,
24,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,4.1,6.0,6.0,0.0,343.0,295.0,3.0,31.0,False,,
25,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,4.2,4.0,4.0,0.0,240.0,351.0,4.0,35.0,False,,
26,1,New Zealand,South Africa,37737,46774,Brendon McCullum,Shaun Pollock,4.3,1.0,1.0,0.0,247.0,205.0,3.0,36.0,False,,
27,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,4.4,0.0,0.0,0.0,0.0,0.0,0.0,36.0,False,,
28,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,4.5,4.0,4.0,0.0,346.0,249.0,3.0,40.0,False,,
29,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,4.6,0.0,1.0,1.0,0.0,0.0,0.0,41.0,False,,
30,1,New Zealand,South Africa,38714,46774,Lou Vincent,Shaun Pollock,4.6,1.0,1.0,0.0,246.0,213.0,3.0,42.0,False,,
31,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,5.1,1.0,1.0,0.0,334.0,195.0,3.0,43.0,False,,
32,1,New Zealand,South Africa,37737,46569,Brendon McCullum,Andre Nel,5.2,1.0,1.0,0.0,214.0,245.0,4.0,44.0,False,,
33,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,5.3,2.0,2.0,0.0,313.0,168.0,3.0,46.0,False,,
34,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,5.4,4.0,4.0,0.0,129.0,341.0,5.0,50.0,False,,
35,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,5.5,0.0,0.0,0.0,105.0,216.0,6.0,50.0,False,,
36,1,New Zealand,South Africa,38714,46569,Lou Vincent,Andre Nel,5.6,0.0,0.0,0.0,0.0,0.0,0.0,50.0,False,,
37,1,New Zealand,South Africa,37737,46538,Brendon McCullum,Morne Morkel,6.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,False,,
38,1,New Zealand,South Africa,37737,46538,Brendon McCullum,Morne Morkel,6.2,2.0,2.0,0.0,335.0,129.0,2.0,52.0,False,,
39,1,New Zealand,South Africa,37737,46538,Brendon McCullum,Morne Morkel,6.3,0.0,0.0,0.0,0.0,0.0,0.0,52.0,False,,
40,1,New Zealand,South Africa,37737,46538,Brendon McCullum,Morne Morkel,6.4,4.0,4.0,0.0,129.0,12.0,8.0,56.0,False,,
41,1,New Zealand,South Africa,37737,46538,Brendon McCullum,Morne Morkel,6.5,1.0,1.0,0.0,223.0,292.0,4.0,57.0,False,,
42,1,New Zealand,South Africa,38714,46538,Lou Vincent,Morne Morkel,6.6,2.0,2.0,0.0,45.0,272.0,6.0,59.0,False,,
43,1,New Zealand,South Africa,37737,47693,Brendon McCullum,Johan van der Wath,7.1,0.0,1.0,1.0,0.0,0.0,0.0,60.0,False,,
44,1,New Zealand,South Africa,37737,47693,Brendon McCullum,Johan van der Wath,7.1,1.0,1.0,0.0,281.0,152.0,2.0,61.0,False,,
45,1,New Zealand,South Africa,38714,47693,Lou Vincent,Johan van der Wath,7.2,1.0,1.0,0.0,242.0,198.0,3.0,62.0,False,,
46,1,New Zealand,South Africa,37737,47693,Brendon McCullum,Johan van der Wath,7.3,1.0,1.0,0.0,22.0,181.0,6.0,63.0,False,,
47,1,New Zealand,South Africa,38714,47693,Lou Vincent,Johan van der Wath,7.4,2.0,2.0,0.0,312.0,267.0,3.0,65.0,False,,
48,1,New Zealand,South Africa,38714,47693,Lou Vincent,Johan van der Wath,7.5,0.0,1.0,1.0,0.0,0.0,0.0,66.0,False,,
49,1,New Zealand,South Africa,38714,47693,Lou Vincent,Johan van der Wath,7.5,1.0,1.0,0.0,310.0,130.0,2.0,67.0,False,,
50,1,New Zealand,South Africa,37737,47693,Brendon McCullum,Johan van der Wath,7.6,0.0,0.0,0.0,115.0,229.0,6.0,67.0,False,,
