,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,0.1,0.0,0.0,0.0,233.0,188.0,3.0,0.0,0,1,False,,
1,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,0.2,1.0,1.0,0.0,125.0,161.0,7.0,1.0,0,2,False,,
2,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,0.3,1.0,1.0,0.0,240.0,148.0,2.0,2.0,0,3,False,,
3,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,0.4,0.0,0.0,0.0,189.0,184.0,4.0,2.0,0,4,False,,
4,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,0.5,2.0,2.0,0.0,60.0,219.0,6.0,4.0,0,5,False,,
5,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,0.6,0.0,0.0,0.0,146.0,152.0,7.0,4.0,0,6,False,,
6,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,1.1,1.0,1.0,0.0,309.0,89.0,2.0,5.0,0,7,False,,
7,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,1.2,0.0,0.0,0.0,137.0,154.0,7.0,5.0,0,8,False,,
8,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,1.3,6.0,6.0,0.0,9.0,120.0,7.0,11.0,0,9,False,,
9,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,1.4,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0,10,False,,
10,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,1.5,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0,11,False,,
11,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,1.5,1.0,1.0,0.0,56.0,128.0,7.0,14.0,0,11,False,,
12,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,1.6,0.0,0.0,0.0,160.0,150.0,7.0,14.0,0,12,False,,
13,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,2.1,0.0,0.0,0.0,181.0,205.0,4.0,14.0,1,13,True,run out,Brendon McCullum
14,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,2.2,0.0,0.0,0.0,161.0,190.0,5.0,14.0,1,14,False,,
15,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,2.3,0.0,0.0,0.0,211.0,188.0,3.0,14.0,1,15,False,,
16,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,2.4,4.0,4.0,0.0,213.0,356.0,4.0,18.0,1,16,False,,
17,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,2.5,1.0,1.0,0.0,275.0,54.0,1.0,19.0,1,17,False,,
18,1,New Zealand,Sri Lanka,226492,49535,Martin Guptill,3,Nuwan Kulasekara,2.6,0.0,0.0,0.0,150.0,192.0,6.0,19.0,1,18,False,,
19,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,3.1,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,19,False,,
20,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,3.2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,20,False,,
21,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,3.3,4.0,4.0,0.0,326.0,284.0,3.0,23.0,1,21,False,,
22,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,3.4,1.0,1.0,0.0,107.0,69.0,8.0,24.0,1,22,False,,
23,1,New Zealand,Sri Lanka,226492,49758,Martin Guptill,3,Lasith Malinga,3.5,0.0,0.0,0.0,150.0,185.0,6.0,24.0,1,23,False,,
24,1,New Zealand,Sri Lanka,226492,49758,Martin Guptill,3,Lasith Malinga,3.6,1.0,1.0,0.0,149.0,244.0,5.0,25.0,1,24,False,,
25,1,New Zealand,Sri Lanka,226492,49535,Martin Guptill,3,Nuwan Kulasekara,4.1,1.0,1.0,0.0,63.0,123.0,7.0,26.0,1,25,False,,
26,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,4.2,0.0,0.0,0.0,185.0,196.0,4.0,26.0,1,26,False,,
27,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,4.3,0.0,0.0,0.0,264.0,253.0,4.0,26.0,2,27,True,caught,Jesse Ryder
28,1,New Zealand,Sri Lanka,226492,49535,Martin Guptill,3,Nuwan Kulasekara,4.4,1.0,1.0,0.0,137.0,234.0,5.0,27.0,2,28,False,,
29,1,New Zealand,Sri Lanka,38699,49535,Ross Taylor,4,Nuwan Kulasekara,4.5,0.0,0.0,0.0,221.0,201.0,3.0,27.0,2,29,False,,
30,1,New Zealand,Sri Lanka,38699,49535,Ross Taylor,4,Nuwan Kulasekara,4.6,1.0,1.0,0.0,126.0,190.0,6.0,28.0,2,30,False,,
31,1,New Zealand,Sri Lanka,38699,49764,Ross Taylor,4,Angelo Mathews,5.1,0.0,0.0,0.0,134.0,205.0,6.0,28.0,2,31,False,,
32,1,New Zealand,Sri Lanka,38699,49764,Ross Taylor,4,Angelo Mathews,5.2,0.0,0.0,0.0,80.0,153.0,7.0,28.0,2,32,False,,
33,1,New Zealand,Sri Lanka,38699,49764,Ross Taylor,4,Angelo Mathews,5.3,1.0,1.0,0.0,139.0,186.0,6.0,29.0,2,33,False,,
34,1,New Zealand,Sri Lanka,226492,49764,Martin Guptill,3,Angelo Mathews,5.4,1.0,1.0,0.0,146.0,236.0,5.0,30.0,2,34,False,,
35,1,New Zealand,Sri Lanka,38699,49764,Ross Taylor,4,Angelo Mathews,5.5,4.0,4.0,0.0,10.0,140.0,7.0,34.0,2,35,False,,
36,1,New Zealand,Sri Lanka,38699,49764,Ross Taylor,4,Angelo Mathews,5.6,4.0,4.0,0.0,28.0,255.0,6.0,38.0,2,36,False,,
37,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,6.1,1.0,1.0,0.0,207.0,286.0,4.0,39.0,2,37,False,,
38,1,New Zealand,Sri Lanka,38699,268739,Ross Taylor,4,Ajantha Mendis,6.2,1.0,1.0,0.0,110.0,315.0,5.0,40.0,2,38,False,,
39,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,6.3,4.0,4.0,0.0,90.0,29.0,8.0,44.0,2,39,False,,
40,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,6.4,0.0,0.0,0.0,133.0,185.0,6.0,44.0,2,40,False,,
41,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,6.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2,41,False,,
42,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,6.6,2.0,2.0,0.0,157.0,245.0,5.0,46.0,2,42,False,,
43,1,New Zealand,Sri Lanka,38699,48284,Ross Taylor,4,Malinga Bandara,7.1,0.0,0.0,0.0,200.0,250.0,4.0,46.0,2,43,False,,
44,1,New Zealand,Sri Lanka,38699,48284,Ross Taylor,4,Malinga Bandara,7.2,1.0,1.0,0.0,147.0,204.0,5.0,47.0,2,44,False,,
45,1,New Zealand,Sri Lanka,226492,48284,Martin Guptill,3,Malinga Bandara,7.3,0.0,0.0,0.0,142.0,187.0,6.0,47.0,2,45,False,,
46,1,New Zealand,Sri Lanka,226492,48284,Martin Guptill,3,Malinga Bandara,7.4,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2,46,False,,
47,1,New Zealand,Sri Lanka,226492,48284,Martin Guptill,3,Malinga Bandara,7.5,0.0,0.0,0.0,156.0,195.0,5.0,47.0,2,47,False,,
48,1,New Zealand,Sri Lanka,226492,48284,Martin Guptill,3,Malinga Bandara,7.6,1.0,1.0,0.0,154.0,259.0,5.0,48.0,2,48,False,,
49,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,8.1,1.0,1.0,0.0,152.0,232.0,5.0,49.0,2,49,False,,
50,1,New Zealand,Sri Lanka,38699,268739,Ross Taylor,4,Ajantha Mendis,8.2,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2,50,False,,
51,1,New Zealand,Sri Lanka,38699,268739,Ross Taylor,4,Ajantha Mendis,8.3,1.0,1.0,0.0,284.0,90.0,2.0,50.0,2,51,False,,
52,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,8.4,2.0,2.0,0.0,37.0,129.0,7.0,52.0,2,52,False,,
53,1,New Zealand,Sri Lanka,226492,268739,Martin Guptill,3,Ajantha Mendis,8.5,1.0,1.0,0.0,114.0,290.0,5.0,53.0,2,53,False,,
54,1,New Zealand,Sri Lanka,38699,268739,Ross Taylor,4,Ajantha Mendis,8.6,4.0,4.0,0.0,348.0,136.0,2.0,57.0,2,54,False,,
55,1,New Zealand,Sri Lanka,226492,48284,Martin Guptill,3,Malinga Bandara,9.1,1.0,1.0,0.0,267.0,120.0,2.0,58.0,2,55,False,,
56,1,New Zealand,Sri Lanka,38699,48284,Ross Taylor,4,Malinga Bandara,9.2,1.0,1.0,0.0,65.0,225.0,6.0,59.0,2,56,False,,
57,1,New Zealand,Sri Lanka,226492,48284,Martin Guptill,3,Malinga Bandara,9.3,1.0,1.0,0.0,230.0,298.0,4.0,60.0,2,57,False,,
58,1,New Zealand,Sri Lanka,38699,48284,Ross Taylor,4,Malinga Bandara,9.4,0.0,0.0,0.0,179.0,203.0,5.0,60.0,2,58,False,,
59,1,New Zealand,Sri Lanka,38699,48284,Ross Taylor,4,Malinga Bandara,9.5,2.0,2.0,0.0,258.0,265.0,4.0,62.0,2,59,False,,
60,1,New Zealand,Sri Lanka,38699,48284,Ross Taylor,4,Malinga Bandara,9.6,1.0,1.0,0.0,49.0,185.0,6.0,63.0,2,60,False,,
61,1,New Zealand,Sri Lanka,38699,49209,Ross Taylor,4,Sanath Jayasuriya,10.1,2.0,2.0,0.0,266.0,184.0,3.0,65.0,2,61,False,,
62,1,New Zealand,Sri Lanka,38699,49209,Ross Taylor,4,Sanath Jayasuriya,10.2,1.0,1.0,0.0,328.0,124.0,2.0,66.0,2,62,False,,
63,1,New Zealand,Sri Lanka,226492,49209,Martin Guptill,3,Sanath Jayasuriya,10.3,0.0,0.0,0.0,195.0,204.0,4.0,66.0,2,63,False,,
64,1,New Zealand,Sri Lanka,226492,49209,Martin Guptill,3,Sanath Jayasuriya,10.4,4.0,4.0,0.0,363.0,164.0,2.0,70.0,2,64,False,,
