,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,England,South Africa,10582,47492,Ravi Bopara,Dale Steyn,0.1,2.0,2.0,0.0,301.0,65.0,2.0,2.0,0,1,False,,
1,1,England,South Africa,10582,47492,Ravi Bopara,Dale Steyn,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2,False,,
2,1,England,South Africa,10582,47492,Ravi Bopara,Dale Steyn,0.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0,3,False,,
3,1,England,South Africa,23460,47492,Luke Wright,Dale Steyn,0.4,1.0,1.0,0.0,133.0,146.0,7.0,4.0,0,4,False,,
4,1,England,South Africa,10582,47492,Ravi Bopara,Dale Steyn,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,5,False,,
5,1,England,South Africa,10582,47492,Ravi Bopara,Dale Steyn,0.6,0.0,0.0,0.0,177.0,160.0,8.0,4.0,1,6,True,bowled,10582
6,1,England,South Africa,23460,265564,Luke Wright,Wayne Parnell,1.1,0.0,0.0,0.0,132.0,190.0,6.0,4.0,1,7,False,,
7,1,England,South Africa,23460,265564,Luke Wright,Wayne Parnell,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,8,False,,
8,1,England,South Africa,23460,265564,Luke Wright,Wayne Parnell,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,9,False,,
9,1,England,South Africa,23460,265564,Luke Wright,Wayne Parnell,1.4,0.0,0.0,0.0,149.0,184.0,6.0,4.0,1,10,False,,
10,1,England,South Africa,23460,265564,Luke Wright,Wayne Parnell,1.5,0.0,0.0,0.0,178.0,136.0,8.0,4.0,2,11,True,caught,23460
11,1,England,South Africa,20123,265564,Owais Shah,Wayne Parnell,1.6,1.0,1.0,0.0,250.0,40.0,1.0,5.0,2,12,False,,
12,1,England,South Africa,20123,47492,Owais Shah,Dale Steyn,2.1,1.0,1.0,0.0,82.0,94.0,7.0,6.0,2,13,False,,
