,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,0.2,0.0,0.0,0.0,161.0,189.0,5.0,0.0,0,2,False,,
2,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,0.3,0.0,0.0,0.0,239.0,193.0,3.0,0.0,0,3,False,,
3,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,0.4,4.0,4.0,0.0,8.0,220.0,6.0,4.0,0,4,False,,
4,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,0.5,4.0,4.0,0.0,235.0,354.0,4.0,8.0,0,5,False,,
5,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,0.6,0.0,0.0,0.0,230.0,185.0,3.0,8.0,0,6,False,,
6,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,1.1,0.0,0.0,0.0,129.0,181.0,6.0,8.0,0,7,False,,
7,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,1.2,0.0,0.0,0.0,213.0,239.0,4.0,8.0,0,8,False,,
8,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,1.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,9,False,,
9,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,1.4,0.0,0.0,0.0,137.0,201.0,6.0,8.0,0,10,False,,
10,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,11,False,,
11,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,1.6,1.0,1.0,0.0,281.0,86.0,2.0,9.0,0,12,False,,
12,1,Pakistan,New Zealand,41028,36326,Kamran Akmal,2,Shane Bond,2.1,1.0,1.0,0.0,237.0,148.0,2.0,10.0,0,13,False,,
13,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,2.2,0.0,0.0,0.0,143.0,234.0,5.0,10.0,0,14,False,,
14,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,2.3,4.0,4.0,0.0,351.0,148.0,2.0,14.0,0,15,False,,
15,1,Pakistan,New Zealand,40563,36326,Imran Nazir,1,Shane Bond,2.4,1.0,1.0,0.0,85.0,71.0,7.0,15.0,0,16,False,,
16,1,Pakistan,New Zealand,41028,36326,Kamran Akmal,2,Shane Bond,2.5,4.0,4.0,0.0,29.0,275.0,6.0,19.0,0,17,False,,
17,1,Pakistan,New Zealand,41028,36326,Kamran Akmal,2,Shane Bond,2.6,1.0,1.0,0.0,81.0,75.0,7.0,20.0,0,18,False,,
18,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,3.1,0.0,1.0,1.0,0.0,0.0,0.0,21.0,0,19,False,,
19,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,3.1,0.0,0.0,0.0,161.0,171.0,6.0,21.0,0,19,False,,
20,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,3.2,0.0,0.0,0.0,156.0,242.0,5.0,21.0,0,20,False,,
21,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,3.3,4.0,4.0,0.0,255.0,15.0,1.0,25.0,0,21,False,,
22,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,3.4,0.0,0.0,0.0,249.0,188.0,3.0,25.0,0,22,False,,
23,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,3.5,4.0,4.0,0.0,256.0,20.0,1.0,29.0,0,23,False,,
24,1,Pakistan,New Zealand,41028,232364,Kamran Akmal,2,Tim Southee,3.6,4.0,4.0,0.0,355.0,231.0,3.0,33.0,0,24,False,,
