,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,West Indies,England,333066,9310,Johnson Charles,Tim Bresnan,0.1,0.0,0.0,0.0,129.0,187.0,6.0,0.0,0,1,False,,
1,1,West Indies,England,333066,9310,Johnson Charles,Tim Bresnan,0.2,1.0,1.0,0.0,312.0,214.0,3.0,1.0,0,2,False,,
2,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,False,,
3,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,False,,
4,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,0.5,2.0,2.0,0.0,306.0,210.0,3.0,3.0,0,5,False,,
5,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,0.6,1.0,1.0,0.0,282.0,221.0,3.0,4.0,0,6,False,,
6,1,West Indies,England,53118,210283,Dwayne Smith,Steven Finn,1.1,0.0,0.0,0.0,130.0,190.0,6.0,4.0,0,7,False,,
7,1,West Indies,England,53118,210283,Dwayne Smith,Steven Finn,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,8,False,,
8,1,West Indies,England,53118,210283,Dwayne Smith,Steven Finn,1.3,1.0,1.0,0.0,280.0,204.0,3.0,5.0,0,9,False,,
9,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,10,False,,
10,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,1.5,0.0,0.0,0.0,124.0,188.0,6.0,5.0,0,11,False,,
11,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,1.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,12,False,,
12,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,2.1,4.0,4.0,0.0,349.0,136.0,2.0,9.0,0,13,False,,
13,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,2.2,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0,14,False,,
14,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,2.2,6.0,6.0,0.0,341.0,264.0,3.0,16.0,0,14,False,,
15,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,2.3,4.0,4.0,0.0,7.0,188.0,6.0,20.0,0,15,False,,
16,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,2.4,0.0,0.0,0.0,160.0,232.0,5.0,20.0,0,16,False,,
17,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,2.5,6.0,6.0,0.0,357.0,208.0,3.0,26.0,0,17,False,,
18,1,West Indies,England,53118,9310,Dwayne Smith,Tim Bresnan,2.6,1.0,1.0,0.0,122.0,147.0,7.0,27.0,0,18,False,,
19,1,West Indies,England,53118,210283,Dwayne Smith,Steven Finn,3.1,1.0,1.0,0.0,130.0,249.0,5.0,28.0,0,19,False,,
20,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,3.2,0.0,0.0,0.0,129.0,202.0,6.0,28.0,0,20,False,,
21,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,3.3,4.0,4.0,0.0,214.0,358.0,4.0,32.0,0,21,False,,
22,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,3.4,2.0,2.0,0.0,45.0,135.0,7.0,34.0,0,22,False,,
23,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,3.5,4.0,4.0,0.0,147.0,354.0,5.0,38.0,0,23,False,,
24,1,West Indies,England,333066,210283,Johnson Charles,Steven Finn,3.6,4.0,4.0,0.0,262.0,347.0,4.0,42.0,0,24,False,,
