,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Pakistan,India,41434,30102,Mohammad Hafeez,1,Zaheer Khan,y,0.1,0.0,1.0,1.0,0.0,0.0,0.0,-0.41,7.46,-1.17,0.68,82.646,1.0,0,1,False,,
1,1,Pakistan,India,41434,30102,Mohammad Hafeez,1,Zaheer Khan,y,0.1,0.0,0.0,0.0,89.0,165.0,6.0,-0.27,4.91,-0.55,0.51,82.546,1.0,0,1,False,,
2,1,Pakistan,India,41434,30102,Mohammad Hafeez,1,Zaheer Khan,y,0.2,1.0,1.0,0.0,74.0,93.0,7.0,0.07,8.74,-0.39,0.84,84.143,2.0,0,2,False,,
3,1,Pakistan,India,40563,30102,Imran Nazir,2,Zaheer Khan,y,0.3,4.0,4.0,0.0,22.0,113.0,7.0,-0.04,7.41,-0.49,0.68,80.949,6.0,0,3,False,,
4,1,Pakistan,India,40563,30102,Imran Nazir,2,Zaheer Khan,y,0.4,0.0,5.0,5.0,0.0,0.0,0.0,0.32,6.60,0.36,0.56,82.845,11.0,0,4,False,,
5,1,Pakistan,India,40563,30102,Imran Nazir,2,Zaheer Khan,y,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,7.30,-0.53,0.54,84.043,11.0,0,4,False,,
6,1,Pakistan,India,40563,30102,Imran Nazir,2,Zaheer Khan,y,0.5,0.0,0.0,0.0,166.0,234.0,5.0,0.14,8.50,-0.32,0.95,82.346,11.0,0,5,False,,
7,1,Pakistan,India,40563,30102,Imran Nazir,2,Zaheer Khan,y,0.6,0.0,2.0,2.0,0.0,0.0,0.0,0.31,7.50,0.37,0.67,83.743,13.0,0,6,False,,
8,1,Pakistan,India,41434,30102,Mohammad Hafeez,1,Zaheer Khan,y,0.6,0.0,0.0,0.0,168.0,145.0,8.0,0.09,6.15,-0.18,0.77,83.444,13.0,0,6,False,,
9,1,Pakistan,India,40563,32685,Imran Nazir,2,Irfan Pathan,y,1.1,4.0,4.0,0.0,227.0,11.0,1.0,-0.24,6.83,-0.26,0.60,83.843,17.0,0,7,False,,
