,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,0.1,1.0,1.0,0.0,51.0,123.0,7.0,-0.34,6.01,-0.17,0.73,80.263,1.0,0,1,False,,
1,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,0.2,2.0,2.0,0.0,40.0,134.0,7.0,-0.65,8.17,-0.89,1.01,79.42,3.0,0,2,False,,
2,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,0.3,0.0,0.0,0.0,207.0,251.0,4.0,-0.39,4.61,-0.38,0.57,80.548,3.0,0,3,False,,
3,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,0.4,0.0,0.0,0.0,233.0,206.0,3.0,-0.18,6.64,0.03,0.81,81.671,3.0,0,4,False,,
4,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,0.5,1.0,1.0,0.0,169.0,259.0,5.0,-0.23,4.89,-0.2,0.61,79.89,4.0,0,5,False,,
5,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,8.28,-0.05,0.98,79.963,4.0,0,6,False,,
6,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,1.1,0.0,0.0,0.0,108.0,223.0,6.0,-0.58,3.41,-0.55,0.43,85.206,4.0,0,7,False,,
7,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,1.2,1.0,1.0,0.0,29.0,124.0,7.0,-0.52,8.28,-0.26,0.99,83.351,5.0,0,8,False,,
8,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,7.24,-0.1,0.87,86.531,5.0,0,9,False,,
9,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,1.4,0.0,0.0,0.0,199.0,212.0,4.0,-0.08,6.01,0.25,0.69,86.41,5.0,0,10,False,,
10,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,1.5,1.0,1.0,0.0,329.0,121.0,2.0,-0.02,7.25,0.45,0.83,86.311,6.0,0,11,False,,
11,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,1.6,0.0,0.0,0.0,100.0,200.0,6.0,-0.63,8.25,-0.68,0.96,83.63,6.0,0,12,False,,
12,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,2.1,0.0,0.0,0.0,214.0,251.0,4.0,0.12,3.33,0.26,0.44,81.934,6.0,0,13,False,,
13,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,2.2,4.0,4.0,0.0,354.0,175.0,3.0,0.42,6.16,0.95,0.73,81.371,10.0,0,14,False,,
14,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,2.3,4.0,4.0,0.0,329.0,259.0,3.0,-0.0,6.07,0.22,0.76,81.201,14.0,0,15,False,,
15,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,2.4,1.0,1.0,0.0,159.0,264.0,5.0,-0.11,4.79,0.12,0.61,81.945,15.0,0,16,False,,
16,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,2.5,4.0,4.0,0.0,344.0,143.0,2.0,0.04,-1.9,-0.03,0.38,81.32,19.0,0,17,False,,
17,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,2.6,1.0,1.0,0.0,325.0,205.0,3.0,-0.02,3.72,0.16,0.46,82.662,20.0,0,18,False,,
