,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,False,,
2,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,0.3,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0,3,False,,
3,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,0.4,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0,4,False,,
4,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,5,False,,
5,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,0.6,4.0,4.0,0.0,0.0,0.0,0.0,12.0,0,6,False,,
6,1,South Africa,New Zealand,45789,37740,Jacques Kallis,Kyle Mills,1.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,7,False,,
7,1,South Africa,New Zealand,45789,37740,Jacques Kallis,Kyle Mills,1.2,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0,8,False,,
8,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,1.3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,9,False,,
9,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,1.4,2.0,2.0,0.0,0.0,0.0,0.0,15.0,0,10,False,,
10,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,1.5,0.0,2.0,2.0,0.0,0.0,0.0,17.0,0,11,False,,
11,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,1.5,4.0,4.0,0.0,0.0,0.0,0.0,21.0,0,11,False,,
12,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,1.6,3.0,3.0,0.0,0.0,0.0,0.0,24.0,0,12,False,,
13,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,2.1,2.0,2.0,0.0,0.0,0.0,0.0,26.0,0,13,False,,
14,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,2.2,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,14,False,,
15,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,2.3,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,15,False,,
16,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,2.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,16,False,,
17,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,2.5,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0,17,False,,
18,1,South Africa,New Zealand,45789,36326,Jacques Kallis,Shane Bond,2.6,4.0,4.0,0.0,0.0,0.0,0.0,31.0,0,18,False,,
19,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,3.1,1.0,1.0,0.0,0.0,0.0,0.0,32.0,0,19,False,,
20,1,South Africa,New Zealand,45789,37740,Jacques Kallis,Kyle Mills,3.2,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,20,False,,
21,1,South Africa,New Zealand,45789,37740,Jacques Kallis,Kyle Mills,3.3,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,21,False,,
22,1,South Africa,New Zealand,45789,37740,Jacques Kallis,Kyle Mills,3.4,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0,22,False,,
23,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,3.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,23,False,,
24,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,3.6,0.0,1.0,1.0,0.0,0.0,0.0,34.0,0,24,False,,
25,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,3.6,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,24,False,,
26,1,South Africa,New Zealand,45789,36192,Jacques Kallis,Andre Adams,4.1,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0,25,False,,
27,1,South Africa,New Zealand,47270,36192,Graeme Smith,Andre Adams,4.2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,26,False,,
28,1,South Africa,New Zealand,47270,36192,Graeme Smith,Andre Adams,4.3,4.0,4.0,0.0,0.0,0.0,0.0,39.0,0,27,False,,
29,1,South Africa,New Zealand,47270,36192,Graeme Smith,Andre Adams,4.4,4.0,4.0,0.0,0.0,0.0,0.0,43.0,0,28,False,,
30,1,South Africa,New Zealand,47270,36192,Graeme Smith,Andre Adams,4.5,4.0,4.0,0.0,0.0,0.0,0.0,47.0,0,29,False,,
31,1,South Africa,New Zealand,47270,36192,Graeme Smith,Andre Adams,4.6,1.0,1.0,0.0,0.0,0.0,0.0,48.0,0,30,False,,
32,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,5.1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,31,False,,
33,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,5.2,4.0,4.0,0.0,0.0,0.0,0.0,52.0,0,32,False,,
34,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,5.3,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,33,False,,
35,1,South Africa,New Zealand,47270,37740,Graeme Smith,Kyle Mills,5.4,4.0,4.0,0.0,0.0,0.0,0.0,56.0,0,34,False,,
