,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Ireland,India,24611,32685,William Porterfield,1,Irfan Pathan,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,False,,
1,1,Ireland,India,24611,32685,William Porterfield,1,Irfan Pathan,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,False,,
2,1,Ireland,India,24611,32685,William Porterfield,1,Irfan Pathan,0.2,0.0,0.0,0.0,258.0,177.0,3.0,1.0,0,2,False,,
3,1,Ireland,India,24611,32685,William Porterfield,1,Irfan Pathan,0.3,1.0,1.0,0.0,217.0,248.0,4.0,2.0,0,3,False,,
4,1,Ireland,India,4433,32685,Jeremy Bray,2,Irfan Pathan,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,4,False,,
5,1,Ireland,India,4433,32685,Jeremy Bray,2,Irfan Pathan,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,5,False,,
6,1,Ireland,India,4433,32685,Jeremy Bray,2,Irfan Pathan,0.6,0.0,0.0,0.0,160.0,261.0,5.0,2.0,0,6,False,,
7,1,Ireland,India,24611,30102,William Porterfield,1,Zaheer Khan,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,7,False,,
8,1,Ireland,India,24611,30102,William Porterfield,1,Zaheer Khan,1.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0,8,False,,
9,1,Ireland,India,24611,30102,William Porterfield,1,Zaheer Khan,1.2,1.0,1.0,0.0,314.0,86.0,2.0,4.0,0,8,False,,
10,1,Ireland,India,4433,30102,Jeremy Bray,2,Zaheer Khan,1.3,0.0,0.0,0.0,255.0,231.0,3.0,4.0,0,9,False,,
11,1,Ireland,India,4433,30102,Jeremy Bray,2,Zaheer Khan,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,10,False,,
12,1,Ireland,India,4433,30102,Jeremy Bray,2,Zaheer Khan,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,11,False,,
13,1,Ireland,India,4433,30102,Jeremy Bray,2,Zaheer Khan,1.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,12,True,bowled,Jeremy Bray
14,1,Ireland,India,24611,32685,William Porterfield,1,Irfan Pathan,2.1,2.0,2.0,0.0,145.0,294.0,5.0,6.0,1,13,False,,
15,1,Ireland,India,24611,32685,William Porterfield,1,Irfan Pathan,2.2,1.0,1.0,0.0,227.0,245.0,4.0,7.0,1,14,False,,
16,1,Ireland,India,24609,32685,Gary Wilson,3,Irfan Pathan,2.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,15,False,,
17,1,Ireland,India,24609,32685,Gary Wilson,3,Irfan Pathan,2.4,0.0,0.0,0.0,107.0,221.0,6.0,7.0,1,16,False,,
18,1,Ireland,India,24609,32685,Gary Wilson,3,Irfan Pathan,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,17,False,,
19,1,Ireland,India,24609,32685,Gary Wilson,3,Irfan Pathan,2.6,2.0,2.0,0.0,41.0,114.0,7.0,9.0,1,18,False,,
20,1,Ireland,India,24611,30102,William Porterfield,1,Zaheer Khan,3.1,0.0,0.0,0.0,194.0,109.0,1.0,9.0,2,19,True,caught,William Porterfield
21,1,Ireland,India,44102,30102,Andre Botha,4,Zaheer Khan,3.2,0.0,0.0,0.0,247.0,201.0,3.0,9.0,2,20,False,,
22,1,Ireland,India,44102,30102,Andre Botha,4,Zaheer Khan,3.3,2.0,2.0,0.0,106.0,57.0,8.0,11.0,2,21,False,,
23,1,Ireland,India,44102,30102,Andre Botha,4,Zaheer Khan,3.4,4.0,4.0,0.0,332.0,91.0,2.0,15.0,2,22,False,,
24,1,Ireland,India,44102,30102,Andre Botha,4,Zaheer Khan,3.5,2.0,2.0,0.0,213.0,301.0,4.0,17.0,2,23,False,,
25,1,Ireland,India,44102,30102,Andre Botha,4,Zaheer Khan,3.6,0.0,0.0,0.0,211.0,105.0,1.0,17.0,3,24,True,caught,Andre Botha
