,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,India,48472,31820,Tillakaratne Dilshan,Ashish Nehra,0.1,1.0,1.0,0.0,111.0,48.0,8.0,1.0,0,1,False,,
1,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,0.2,1.0,1.0,0.0,249.0,59.0,1.0,2.0,0,2,False,,
2,1,Sri Lanka,India,48472,31820,Tillakaratne Dilshan,Ashish Nehra,0.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0,3,False,,
3,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,0.4,1.0,1.0,0.0,230.0,222.0,4.0,4.0,0,4,False,,
4,1,Sri Lanka,India,48472,31820,Tillakaratne Dilshan,Ashish Nehra,0.5,4.0,4.0,0.0,231.0,13.0,1.0,8.0,0,5,False,,
5,1,Sri Lanka,India,48472,31820,Tillakaratne Dilshan,Ashish Nehra,0.6,1.0,1.0,0.0,134.0,135.0,7.0,9.0,0,6,False,,
6,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,1.1,0.0,0.0,0.0,131.0,167.0,6.0,9.0,0,7,False,,
7,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,1.2,0.0,0.0,0.0,116.0,176.0,6.0,9.0,0,8,False,,
8,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,1.3,1.0,1.0,0.0,202.0,218.0,4.0,10.0,0,9,False,,
9,1,Sri Lanka,India,49209,236779,Sanath Jayasuriya,Ishant Sharma,1.4,0.0,0.0,0.0,235.0,167.0,3.0,10.0,0,10,False,,
10,1,Sri Lanka,India,49209,236779,Sanath Jayasuriya,Ishant Sharma,1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,11,False,,
11,1,Sri Lanka,India,49209,236779,Sanath Jayasuriya,Ishant Sharma,1.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,12,False,,
12,1,Sri Lanka,India,48472,31820,Tillakaratne Dilshan,Ashish Nehra,2.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,13,False,,
13,1,Sri Lanka,India,48472,31820,Tillakaratne Dilshan,Ashish Nehra,2.2,1.0,1.0,0.0,232.0,202.0,3.0,11.0,0,14,False,,
14,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,2.3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,15,False,,
15,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,2.4,1.0,1.0,0.0,235.0,225.0,4.0,12.0,0,16,False,,
16,1,Sri Lanka,India,48472,31820,Tillakaratne Dilshan,Ashish Nehra,2.5,1.0,1.0,0.0,115.0,162.0,7.0,13.0,0,17,False,,
17,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,2.6,1.0,1.0,0.0,248.0,181.0,3.0,14.0,0,18,False,,
18,1,Sri Lanka,India,49209,236779,Sanath Jayasuriya,Ishant Sharma,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,19,False,,
19,1,Sri Lanka,India,49209,236779,Sanath Jayasuriya,Ishant Sharma,3.2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,20,False,,
20,1,Sri Lanka,India,49209,236779,Sanath Jayasuriya,Ishant Sharma,3.3,1.0,1.0,0.0,265.0,160.0,2.0,15.0,0,21,False,,
21,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,3.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,22,False,,
22,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,3.5,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0,23,False,,
23,1,Sri Lanka,India,49209,236779,Sanath Jayasuriya,Ishant Sharma,3.6,1.0,1.0,0.0,124.0,166.0,6.0,17.0,0,24,False,,
24,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.1,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0,25,False,,
25,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.1,4.0,4.0,0.0,351.0,225.0,3.0,22.0,0,25,False,,
26,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.2,4.0,4.0,0.0,20.0,111.0,7.0,26.0,0,26,False,,
27,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.3,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,27,False,,
28,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.4,4.0,4.0,0.0,18.0,235.0,6.0,30.0,0,28,False,,
29,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.5,0.0,1.0,1.0,0.0,0.0,0.0,31.0,0,29,False,,
30,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.5,4.0,4.0,0.0,126.0,13.0,8.0,35.0,0,29,False,,
31,1,Sri Lanka,India,49209,31820,Sanath Jayasuriya,Ashish Nehra,4.6,4.0,4.0,0.0,116.0,18.0,8.0,39.0,0,30,False,,
32,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,5.1,0.0,0.0,0.0,181.0,187.0,4.0,39.0,0,31,False,,
33,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,5.2,4.0,4.0,0.0,44.0,290.0,6.0,43.0,0,32,False,,
34,1,Sri Lanka,India,48472,236779,Tillakaratne Dilshan,Ishant Sharma,5.3,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,33,False,,
