,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,South Africa,300631,47492,Kusal Perera,1,Dale Steyn,n,0.1,0.0,0.0,0.0,125.0,215.0,6.0,-0.02,7.79,0.07,0.77,86.736,0.0,0,1,False,,
1,1,Sri Lanka,South Africa,300631,47492,Kusal Perera,1,Dale Steyn,n,0.2,4.0,4.0,0.0,248.0,344.0,4.0,-0.02,7.89,0.07,0.76,88.135,4.0,0,2,False,,
2,1,Sri Lanka,South Africa,300631,47492,Kusal Perera,1,Dale Steyn,n,0.3,4.0,4.0,0.0,344.0,123.0,2.0,0.54,5.13,0.83,0.58,-2.237,8.0,0,3,False,,
3,1,Sri Lanka,South Africa,300631,47492,Kusal Perera,1,Dale Steyn,n,0.4,0.0,1.0,1.0,0.0,0.0,0.0,-0.16,7.05,-0.30,0.75,90.730,9.0,0,4,False,,
4,1,Sri Lanka,South Africa,300631,47492,Kusal Perera,1,Dale Steyn,n,0.4,6.0,6.0,0.0,41.0,326.0,5.0,0.24,5.56,0.27,0.60,-2.237,15.0,0,4,False,,
5,1,Sri Lanka,South Africa,300631,47492,Kusal Perera,1,Dale Steyn,n,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.77,4.11,1.08,0.51,81.645,16.0,0,5,False,,
6,1,Sri Lanka,South Africa,300631,47492,Kusal Perera,1,Dale Steyn,n,0.5,1.0,1.0,0.0,199.0,243.0,4.0,0.42,6.37,0.90,0.65,86.605,17.0,0,5,False,,
7,1,Sri Lanka,South Africa,48472,47492,Tillakaratne Dilshan,2,Dale Steyn,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,6.10,0.10,0.70,85.540,17.0,1,6,True,bowled,Tillakaratne Dilshan
8,1,Sri Lanka,South Africa,300631,47666,Kusal Perera,1,Lonwabo Tsotsobe,n,1.1,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,18.0,1,7,False,,
9,1,Sri Lanka,South Africa,300631,47666,Kusal Perera,1,Lonwabo Tsotsobe,n,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.0,1,7,False,,
10,1,Sri Lanka,South Africa,300631,47666,Kusal Perera,1,Lonwabo Tsotsobe,n,1.2,0.0,0.0,0.0,101.0,165.0,6.0,0.03,6.61,-0.22,0.93,82.856,18.0,1,8,False,,
11,1,Sri Lanka,South Africa,300631,47666,Kusal Perera,1,Lonwabo Tsotsobe,n,1.3,1.0,1.0,0.0,149.0,173.0,6.0,0.21,8.56,-0.11,1.20,84.476,19.0,1,9,False,,
12,1,Sri Lanka,South Africa,49289,47666,Mahela Jayawardene,3,Lonwabo Tsotsobe,y,1.4,1.0,1.0,0.0,107.0,65.0,8.0,0.05,7.79,-0.35,0.73,82.177,20.0,1,10,False,,
13,1,Sri Lanka,South Africa,300631,47666,Kusal Perera,1,Lonwabo Tsotsobe,n,1.5,0.0,0.0,0.0,192.0,197.0,4.0,0.40,8.07,0.29,1.08,82.374,20.0,1,11,False,,
