,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Canada,Netherlands,361952,24943,Rizwan Cheema,Edgar Schiferli,0.1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0,1,False,,
1,1,Canada,Netherlands,361952,24943,Rizwan Cheema,Edgar Schiferli,0.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0,2,False,,
2,1,Canada,Netherlands,361952,24943,Rizwan Cheema,Edgar Schiferli,0.2,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0,2,False,,
3,1,Canada,Netherlands,23852,24943,John Davison,Edgar Schiferli,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,3,False,,
4,1,Canada,Netherlands,23852,24943,John Davison,Edgar Schiferli,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,4,False,,
5,1,Canada,Netherlands,23852,24943,John Davison,Edgar Schiferli,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,5,True,caught,23852
6,1,Canada,Netherlands,414248,24943,Hiral Patel,Edgar Schiferli,0.6,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1,6,False,,
7,1,Canada,Netherlands,414248,245166,Hiral Patel,Mudassar Bukhari,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,7,False,,
8,1,Canada,Netherlands,414248,245166,Hiral Patel,Mudassar Bukhari,1.2,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1,8,False,,
9,1,Canada,Netherlands,361952,245166,Rizwan Cheema,Mudassar Bukhari,1.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,9,False,,
10,1,Canada,Netherlands,36383,245166,Geoff Barnett,Mudassar Bukhari,1.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1,10,False,,
11,1,Canada,Netherlands,414248,245166,Hiral Patel,Mudassar Bukhari,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,11,False,,
12,1,Canada,Netherlands,414248,245166,Hiral Patel,Mudassar Bukhari,1.6,4.0,4.0,0.0,0.0,0.0,0.0,11.0,1,12,False,,
13,1,Canada,Netherlands,36383,24943,Geoff Barnett,Edgar Schiferli,2.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,13,False,,
14,1,Canada,Netherlands,36383,24943,Geoff Barnett,Edgar Schiferli,2.2,4.0,4.0,0.0,0.0,0.0,0.0,15.0,1,14,False,,
15,1,Canada,Netherlands,36383,24943,Geoff Barnett,Edgar Schiferli,2.3,4.0,4.0,0.0,0.0,0.0,0.0,19.0,1,15,False,,
16,1,Canada,Netherlands,36383,24943,Geoff Barnett,Edgar Schiferli,2.4,4.0,4.0,0.0,0.0,0.0,0.0,23.0,1,16,False,,
17,1,Canada,Netherlands,36383,24943,Geoff Barnett,Edgar Schiferli,2.5,1.0,1.0,0.0,0.0,0.0,0.0,24.0,1,17,False,,
18,1,Canada,Netherlands,414248,24943,Hiral Patel,Edgar Schiferli,2.6,1.0,1.0,0.0,0.0,0.0,0.0,25.0,1,18,False,,
19,1,Canada,Netherlands,414248,245166,Hiral Patel,Mudassar Bukhari,3.1,2.0,2.0,0.0,0.0,0.0,0.0,27.0,1,19,False,,
20,1,Canada,Netherlands,414248,245166,Hiral Patel,Mudassar Bukhari,3.2,1.0,1.0,0.0,0.0,0.0,0.0,28.0,1,20,False,,
21,1,Canada,Netherlands,36383,245166,Geoff Barnett,Mudassar Bukhari,3.3,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1,21,False,,
22,1,Canada,Netherlands,36383,245166,Geoff Barnett,Mudassar Bukhari,3.4,3.0,3.0,0.0,0.0,0.0,0.0,31.0,1,22,False,,
