,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Canada,Afghanistan,414248,319746,Hiral Patel,1,Shapoor Zadran,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Canada,Afghanistan,414248,319746,Hiral Patel,1,Shapoor Zadran,0.2,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0,2,False,,
2,1,Canada,Afghanistan,414248,319746,Hiral Patel,1,Shapoor Zadran,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,3,False,,
3,1,Canada,Afghanistan,414248,319746,Hiral Patel,1,Shapoor Zadran,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,4,False,,
4,1,Canada,Afghanistan,414248,319746,Hiral Patel,1,Shapoor Zadran,0.5,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0,5,False,,
5,1,Canada,Afghanistan,414248,319746,Hiral Patel,1,Shapoor Zadran,0.6,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0,6,False,,
6,1,Canada,Afghanistan,414248,387420,Hiral Patel,1,Mirwais Ashraf,1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,7,False,,
7,1,Canada,Afghanistan,414248,387420,Hiral Patel,1,Mirwais Ashraf,1.2,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0,8,False,,
8,1,Canada,Afghanistan,361952,387420,Rizwan Cheema,2,Mirwais Ashraf,1.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,9,False,,
9,1,Canada,Afghanistan,361952,387420,Rizwan Cheema,2,Mirwais Ashraf,1.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,10,False,,
10,1,Canada,Afghanistan,361952,387420,Rizwan Cheema,2,Mirwais Ashraf,1.5,4.0,4.0,0.0,0.0,0.0,0.0,14.0,0,11,False,,
11,1,Canada,Afghanistan,361952,387420,Rizwan Cheema,2,Mirwais Ashraf,1.6,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,12,False,,
12,1,Canada,Afghanistan,414248,319746,Hiral Patel,1,Shapoor Zadran,2.1,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0,13,False,,
13,1,Canada,Afghanistan,361952,319746,Rizwan Cheema,2,Shapoor Zadran,2.2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,14,True,run out,Hiral Patel
14,1,Canada,Afghanistan,23826,319746,Abdool Samad,3,Shapoor Zadran,2.3,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1,15,False,,
15,1,Canada,Afghanistan,361952,319746,Rizwan Cheema,2,Shapoor Zadran,2.4,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,16,False,,
16,1,Canada,Afghanistan,361952,319746,Rizwan Cheema,2,Shapoor Zadran,2.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,17,False,,
17,1,Canada,Afghanistan,361952,319746,Rizwan Cheema,2,Shapoor Zadran,2.6,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1,18,False,,
18,1,Canada,Afghanistan,361952,387420,Rizwan Cheema,2,Mirwais Ashraf,3.1,4.0,4.0,0.0,0.0,0.0,0.0,21.0,1,19,False,,
19,1,Canada,Afghanistan,361952,387420,Rizwan Cheema,2,Mirwais Ashraf,3.2,4.0,4.0,0.0,0.0,0.0,0.0,25.0,1,20,False,,
20,1,Canada,Afghanistan,361952,387420,Rizwan Cheema,2,Mirwais Ashraf,3.3,1.0,1.0,0.0,0.0,0.0,0.0,26.0,1,21,False,,
21,1,Canada,Afghanistan,23826,387420,Abdool Samad,3,Mirwais Ashraf,3.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,22,False,,
22,1,Canada,Afghanistan,23826,387420,Abdool Samad,3,Mirwais Ashraf,3.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,23,False,,
23,1,Canada,Afghanistan,23826,387420,Abdool Samad,3,Mirwais Ashraf,3.6,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,24,False,,
24,1,Canada,Afghanistan,361952,318339,Rizwan Cheema,2,Samiullah Shenwari,4.1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,25,False,,
25,1,Canada,Afghanistan,361952,318339,Rizwan Cheema,2,Samiullah Shenwari,4.2,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,26,False,,
26,1,Canada,Afghanistan,361952,318339,Rizwan Cheema,2,Samiullah Shenwari,4.3,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2,27,True,caught,Rizwan Cheema
27,1,Canada,Afghanistan,23797,318339,Ashish Bagai,4,Samiullah Shenwari,4.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2,28,False,,
28,1,Canada,Afghanistan,23797,318339,Ashish Bagai,4,Samiullah Shenwari,4.5,4.0,4.0,0.0,0.0,0.0,0.0,30.0,2,29,False,,
29,1,Canada,Afghanistan,23797,318339,Ashish Bagai,4,Samiullah Shenwari,4.6,1.0,1.0,0.0,0.0,0.0,0.0,31.0,2,30,False,,
