,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,India,Afghanistan,28763,319746,Gautam Gambhir,1,Shapoor Zadran,n,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.64,13.14,1.36,1.98,80.949,1.0,0,1,False,,
1,1,India,Afghanistan,28763,319746,Gautam Gambhir,1,Shapoor Zadran,n,0.1,3.0,3.0,0.0,343.0,194.0,3.0,0.46,9.83,0.33,0.97,77.954,4.0,0,1,False,,
2,1,India,Afghanistan,35263,319746,Virender Sehwag,2,Shapoor Zadran,y,0.2,1.0,1.0,0.0,81.0,82.0,7.0,-0.22,6.10,-0.58,0.72,81.148,5.0,0,2,False,,
3,1,India,Afghanistan,28763,319746,Gautam Gambhir,1,Shapoor Zadran,n,0.3,1.0,1.0,0.0,246.0,158.0,2.0,0.37,10.30,0.14,1.26,81.847,6.0,0,3,False,,
4,1,India,Afghanistan,35263,319746,Virender Sehwag,2,Shapoor Zadran,y,0.4,1.0,1.0,0.0,74.0,83.0,7.0,-0.05,6.92,-0.39,0.80,80.050,7.0,0,4,False,,
5,1,India,Afghanistan,28763,319746,Gautam Gambhir,1,Shapoor Zadran,n,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.41,-0.41,0.75,-2.237,7.0,0,5,False,,
6,1,India,Afghanistan,28763,319746,Gautam Gambhir,1,Shapoor Zadran,n,0.6,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,8.0,0,6,False,,
7,1,India,Afghanistan,28763,516561,Gautam Gambhir,1,Dawlat Zadran,n,1.1,1.0,1.0,0.0,213.0,240.0,4.0,-0.41,9.71,0.01,1.11,79.951,9.0,0,7,False,,
8,1,India,Afghanistan,35263,516561,Virender Sehwag,2,Dawlat Zadran,y,1.2,0.0,0.0,0.0,243.0,184.0,3.0,-0.34,10.42,-0.08,0.86,-2.237,9.0,0,8,False,,
9,1,India,Afghanistan,35263,516561,Virender Sehwag,2,Dawlat Zadran,y,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,8.62,-0.71,0.85,80.649,9.0,0,9,False,,
10,1,India,Afghanistan,35263,516561,Virender Sehwag,2,Dawlat Zadran,y,1.4,1.0,1.0,0.0,66.0,97.0,7.0,-0.14,5.57,-0.07,0.40,81.847,10.0,0,10,False,,
11,1,India,Afghanistan,28763,516561,Gautam Gambhir,1,Dawlat Zadran,n,1.5,4.0,4.0,0.0,125.0,12.0,8.0,-0.30,8.76,-0.11,1.11,84.043,14.0,0,11,False,,
12,1,India,Afghanistan,28763,516561,Gautam Gambhir,1,Dawlat Zadran,n,1.6,1.0,1.0,0.0,204.0,67.0,1.0,,,,,,15.0,0,12,False,,
13,1,India,Afghanistan,28763,319746,Gautam Gambhir,1,Shapoor Zadran,n,2.1,0.0,0.0,0.0,184.0,163.0,2.0,0.41,8.53,0.37,0.62,80.150,15.0,1,13,True,bowled,Gautam Gambhir
14,1,India,Afghanistan,253802,319746,Virat Kohli,3,Shapoor Zadran,y,2.2,0.0,0.0,0.0,150.0,256.0,5.0,-0.14,6.01,-0.46,0.53,82.146,15.0,1,14,False,,
15,1,India,Afghanistan,253802,319746,Virat Kohli,3,Shapoor Zadran,y,2.3,1.0,1.0,0.0,73.0,94.0,7.0,0.03,7.81,-0.49,0.89,82.845,16.0,1,15,False,,
16,1,India,Afghanistan,35263,319746,Virender Sehwag,2,Shapoor Zadran,y,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.13,7.05,-0.34,0.96,81.847,16.0,1,16,False,,
17,1,India,Afghanistan,35263,319746,Virender Sehwag,2,Shapoor Zadran,y,2.5,4.0,4.0,0.0,356.0,200.0,3.0,0.19,5.58,-0.02,0.57,83.045,20.0,1,17,False,,
18,1,India,Afghanistan,35263,319746,Virender Sehwag,2,Shapoor Zadran,y,2.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,6.38,-0.51,0.66,80.749,20.0,1,18,False,,
19,1,India,Afghanistan,253802,516561,Virat Kohli,3,Dawlat Zadran,y,3.1,0.0,0.0,0.0,131.0,192.0,6.0,-0.42,7.34,-0.30,0.72,84.642,20.0,1,19,False,,
20,1,India,Afghanistan,253802,516561,Virat Kohli,3,Dawlat Zadran,y,3.2,0.0,0.0,0.0,101.0,174.0,6.0,-0.28,6.38,-0.28,0.65,81.747,20.0,1,20,False,,
21,1,India,Afghanistan,253802,516561,Virat Kohli,3,Dawlat Zadran,y,3.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,9.25,0.18,1.02,-2.237,20.0,1,21,False,,
22,1,India,Afghanistan,253802,516561,Virat Kohli,3,Dawlat Zadran,y,3.4,0.0,0.0,0.0,106.0,150.0,7.0,-0.41,8.15,-0.48,0.85,83.644,20.0,1,22,False,,
23,1,India,Afghanistan,253802,516561,Virat Kohli,3,Dawlat Zadran,y,3.5,1.0,1.0,0.0,111.0,189.0,6.0,-0.56,7.63,-0.65,0.69,-2.237,21.0,1,23,False,,
24,1,India,Afghanistan,35263,516561,Virender Sehwag,2,Dawlat Zadran,y,3.6,1.0,1.0,0.0,267.0,54.0,1.0,-0.28,5.37,-0.11,0.62,69.267,22.0,1,24,False,,
25,1,India,Afghanistan,35263,319746,Virender Sehwag,2,Shapoor Zadran,y,4.1,0.0,0.0,0.0,171.0,107.0,8.0,0.09,6.75,-0.32,0.82,80.849,22.0,2,25,True,caught,Virender Sehwag
26,1,India,Afghanistan,36084,319746,Yuvraj Singh,4,Shapoor Zadran,n,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.68,9.64,0.95,1.37,79.751,23.0,2,26,False,,
27,1,India,Afghanistan,36084,319746,Yuvraj Singh,4,Shapoor Zadran,n,4.2,0.0,0.0,0.0,250.0,190.0,3.0,0.44,5.19,0.38,0.65,79.951,23.0,2,26,False,,
28,1,India,Afghanistan,36084,319746,Yuvraj Singh,4,Shapoor Zadran,n,4.3,0.0,0.0,0.0,241.0,191.0,3.0,0.45,7.82,0.18,0.79,81.747,23.0,2,27,False,,
29,1,India,Afghanistan,36084,319746,Yuvraj Singh,4,Shapoor Zadran,n,4.4,0.0,0.0,0.0,249.0,193.0,3.0,0.52,8.84,0.35,0.89,81.448,23.0,2,28,False,,
30,1,India,Afghanistan,36084,319746,Yuvraj Singh,4,Shapoor Zadran,n,4.5,6.0,6.0,0.0,147.0,354.0,5.0,0.47,6.87,0.35,0.74,-2.237,29.0,2,29,False,,
31,1,India,Afghanistan,36084,319746,Yuvraj Singh,4,Shapoor Zadran,n,4.6,0.0,0.0,0.0,247.0,149.0,2.0,0.46,9.62,0.25,1.10,78.764,29.0,2,30,False,,
32,1,India,Afghanistan,253802,352048,Virat Kohli,3,Gulbadin Naib,y,5.1,0.0,0.0,0.0,166.0,201.0,5.0,-0.38,4.97,-0.33,0.46,-2.237,29.0,2,31,False,,
33,1,India,Afghanistan,253802,352048,Virat Kohli,3,Gulbadin Naib,y,5.2,4.0,4.0,0.0,6.0,186.0,6.0,-0.49,6.70,-0.43,0.68,79.451,33.0,2,32,False,,
34,1,India,Afghanistan,253802,352048,Virat Kohli,3,Gulbadin Naib,y,5.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,4.66,0.26,0.44,77.172,33.0,2,33,False,,
35,1,India,Afghanistan,253802,352048,Virat Kohli,3,Gulbadin Naib,y,5.4,1.0,1.0,0.0,167.0,255.0,5.0,-0.21,0.66,-0.17,0.11,78.948,34.0,2,34,False,,
36,1,India,Afghanistan,36084,352048,Yuvraj Singh,4,Gulbadin Naib,n,5.5,0.0,0.0,0.0,135.0,191.0,6.0,-0.26,7.54,0.18,0.57,75.559,34.0,2,35,False,,
37,1,India,Afghanistan,36084,352048,Yuvraj Singh,4,Gulbadin Naib,n,5.6,0.0,0.0,0.0,179.0,200.0,5.0,0.63,1.76,0.83,0.24,78.347,34.0,2,36,False,,
38,1,India,Afghanistan,253802,319758,Virat Kohli,3,Karim Sadiq,y,6.1,1.0,1.0,0.0,246.0,319.0,4.0,0.18,6.54,-0.06,0.73,48.709,35.0,2,37,False,,
39,1,India,Afghanistan,36084,319758,Yuvraj Singh,4,Karim Sadiq,n,6.2,1.0,1.0,0.0,324.0,233.0,3.0,0.47,5.18,0.29,0.59,57.935,36.0,2,38,False,,
40,1,India,Afghanistan,253802,319758,Virat Kohli,3,Karim Sadiq,y,6.3,1.0,1.0,0.0,230.0,330.0,4.0,0.09,3.57,-0.11,0.52,56.869,37.0,2,39,False,,
41,1,India,Afghanistan,36084,319758,Yuvraj Singh,4,Karim Sadiq,n,6.4,1.0,1.0,0.0,145.0,329.0,5.0,0.17,3.24,0.05,0.53,57.931,38.0,2,40,False,,
42,1,India,Afghanistan,253802,319758,Virat Kohli,3,Karim Sadiq,y,6.5,1.0,1.0,0.0,324.0,198.0,3.0,0.20,5.58,-0.10,0.57,55.677,39.0,2,41,False,,
43,1,India,Afghanistan,36084,319758,Yuvraj Singh,4,Karim Sadiq,n,6.6,2.0,2.0,0.0,71.0,217.0,6.0,0.18,5.43,-0.01,0.62,58.990,41.0,2,42,False,,
44,1,India,Afghanistan,253802,352048,Virat Kohli,3,Gulbadin Naib,y,7.1,0.0,0.0,0.0,107.0,201.0,6.0,-0.60,6.60,-0.61,0.67,77.321,41.0,2,43,False,,
45,1,India,Afghanistan,253802,352048,Virat Kohli,3,Gulbadin Naib,y,7.2,1.0,1.0,0.0,267.0,312.0,4.0,-0.25,0.44,-0.25,0.07,-2.237,42.0,2,44,False,,
46,1,India,Afghanistan,36084,352048,Yuvraj Singh,4,Gulbadin Naib,n,7.3,2.0,2.0,0.0,33.0,212.0,6.0,-0.15,5.07,0.07,0.52,76.457,44.0,2,45,False,,
47,1,India,Afghanistan,36084,352048,Yuvraj Singh,4,Gulbadin Naib,n,7.4,1.0,1.0,0.0,122.0,314.0,5.0,-0.14,3.85,0.01,0.53,-2.237,45.0,2,46,False,,
48,1,India,Afghanistan,253802,352048,Virat Kohli,3,Gulbadin Naib,y,7.5,6.0,6.0,0.0,133.0,354.0,5.0,-0.45,6.01,-0.40,0.61,78.632,51.0,2,47,False,,
