,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,0.1,3.0,3.0,0.0,23.0,177.0,6.0,3.0,0,1,False,,
1,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,0.2,0.0,0.0,0.0,152.0,248.0,5.0,3.0,0,2,False,,
2,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,0.3,2.0,2.0,0.0,313.0,209.0,3.0,5.0,0,3,False,,
3,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,0.4,4.0,4.0,0.0,9.0,238.0,6.0,9.0,0,4,False,,
4,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,0.5,0.0,0.0,0.0,179.0,192.0,5.0,9.0,0,5,False,,
5,1,New Zealand,Sri Lanka,38373,49535,Jesse Ryder,2,Nuwan Kulasekara,0.6,0.0,0.0,0.0,182.0,197.0,4.0,9.0,0,6,False,,
6,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,1.1,1.0,1.0,0.0,226.0,241.0,4.0,10.0,0,7,False,,
7,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,1.2,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0,8,False,,
8,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,1.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,8,False,,
9,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,1.3,1.0,1.0,0.0,241.0,224.0,3.0,12.0,0,9,False,,
10,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,1.4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,10,False,,
11,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,1.5,1.0,1.0,0.0,152.0,199.0,5.0,13.0,0,11,False,,
12,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,1.6,0.0,0.0,0.0,234.0,196.0,3.0,13.0,0,12,False,,
13,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,2.1,0.0,0.0,0.0,129.0,189.0,6.0,13.0,0,13,False,,
14,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,2.2,0.0,0.0,0.0,118.0,144.0,7.0,13.0,0,14,False,,
15,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,2.3,0.0,0.0,0.0,222.0,234.0,4.0,13.0,0,15,False,,
16,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,2.4,4.0,4.0,0.0,146.0,4.0,8.0,17.0,0,16,False,,
17,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,2.5,0.0,0.0,0.0,143.0,236.0,5.0,17.0,0,17,False,,
18,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,2.6,4.0,4.0,0.0,13.0,109.0,7.0,21.0,0,18,False,,
19,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,3.1,1.0,1.0,0.0,238.0,158.0,2.0,22.0,0,19,False,,
20,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,3.2,1.0,1.0,0.0,144.0,237.0,5.0,23.0,0,20,False,,
21,1,New Zealand,Sri Lanka,38373,49758,Jesse Ryder,2,Lasith Malinga,3.3,0.0,1.0,1.0,0.0,0.0,0.0,24.0,0,21,False,,
22,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,3.4,2.0,2.0,0.0,122.0,27.0,8.0,26.0,0,22,False,,
23,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,3.5,6.0,6.0,0.0,20.0,92.0,7.0,32.0,0,23,False,,
24,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,3.6,4.0,5.0,1.0,45.0,297.0,6.0,37.0,0,24,False,,
25,1,New Zealand,Sri Lanka,37737,49758,Brendon McCullum,1,Lasith Malinga,3.6,3.0,3.0,0.0,39.0,245.0,6.0,40.0,0,24,False,,
26,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,4.1,0.0,0.0,0.0,116.0,179.0,6.0,40.0,0,25,False,,
27,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,4.2,2.0,2.0,0.0,332.0,215.0,3.0,42.0,0,26,False,,
28,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,4.3,0.0,0.0,0.0,182.0,198.0,4.0,42.0,0,27,False,,
29,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,4.4,0.0,0.0,0.0,185.0,189.0,4.0,42.0,0,28,False,,
30,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,4.5,4.0,4.0,0.0,353.0,133.0,2.0,46.0,0,29,False,,
31,1,New Zealand,Sri Lanka,37737,49535,Brendon McCullum,1,Nuwan Kulasekara,4.6,0.0,0.0,0.0,111.0,219.0,6.0,46.0,0,30,False,,
32,1,New Zealand,Sri Lanka,38373,268739,Jesse Ryder,2,Ajantha Mendis,5.1,0.0,0.0,0.0,241.0,207.0,3.0,46.0,0,31,False,,
33,1,New Zealand,Sri Lanka,38373,268739,Jesse Ryder,2,Ajantha Mendis,5.2,1.0,1.0,0.0,138.0,321.0,5.0,47.0,0,32,False,,
34,1,New Zealand,Sri Lanka,37737,268739,Brendon McCullum,1,Ajantha Mendis,5.3,0.0,0.0,0.0,124.0,154.0,7.0,47.0,0,33,False,,
35,1,New Zealand,Sri Lanka,37737,268739,Brendon McCullum,1,Ajantha Mendis,5.4,0.0,0.0,0.0,116.0,189.0,6.0,47.0,0,34,False,,
36,1,New Zealand,Sri Lanka,37737,268739,Brendon McCullum,1,Ajantha Mendis,5.5,1.0,1.0,0.0,324.0,196.0,3.0,48.0,0,35,False,,
37,1,New Zealand,Sri Lanka,38373,268739,Jesse Ryder,2,Ajantha Mendis,5.6,1.0,1.0,0.0,106.0,193.0,6.0,49.0,0,36,False,,
38,1,New Zealand,Sri Lanka,38373,49209,Jesse Ryder,2,Sanath Jayasuriya,6.1,2.0,2.0,0.0,329.0,220.0,3.0,51.0,0,37,False,,
39,1,New Zealand,Sri Lanka,38373,49209,Jesse Ryder,2,Sanath Jayasuriya,6.2,0.0,0.0,0.0,237.0,205.0,3.0,51.0,0,38,False,,
40,1,New Zealand,Sri Lanka,38373,49209,Jesse Ryder,2,Sanath Jayasuriya,6.3,1.0,1.0,0.0,119.0,307.0,5.0,52.0,0,39,False,,
41,1,New Zealand,Sri Lanka,37737,49209,Brendon McCullum,1,Sanath Jayasuriya,6.4,1.0,1.0,0.0,269.0,269.0,4.0,53.0,0,40,False,,
42,1,New Zealand,Sri Lanka,38373,49209,Jesse Ryder,2,Sanath Jayasuriya,6.5,1.0,1.0,0.0,17.0,180.0,6.0,54.0,0,41,False,,
43,1,New Zealand,Sri Lanka,37737,49209,Brendon McCullum,1,Sanath Jayasuriya,6.6,0.0,0.0,0.0,243.0,134.0,2.0,54.0,0,42,False,,
44,1,New Zealand,Sri Lanka,38373,48284,Jesse Ryder,2,Malinga Bandara,7.1,1.0,1.0,0.0,259.0,207.0,3.0,55.0,0,43,False,,
45,1,New Zealand,Sri Lanka,37737,48284,Brendon McCullum,1,Malinga Bandara,7.2,1.0,1.0,0.0,149.0,328.0,5.0,56.0,0,44,False,,
