,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,England,49289,210283,Mahela Jayawardene,1,Steven Finn,y,0.1,1.0,1.0,0.0,211.0,255.0,4.0,-0.47,5.25,-0.29,0.56,89.847,1.0,0,1,False,,
1,1,Sri Lanka,England,48472,210283,Tillakaratne Dilshan,2,Steven Finn,y,0.2,1.0,1.0,0.0,254.0,190.0,3.0,-0.31,7.19,-0.11,0.72,87.438,2.0,0,2,False,,
2,1,Sri Lanka,England,49289,210283,Mahela Jayawardene,1,Steven Finn,y,0.3,0.0,1.0,1.0,0.0,0.0,0.0,-0.69,8.20,-0.91,0.79,86.263,3.0,0,3,False,,
3,1,Sri Lanka,England,49289,210283,Mahela Jayawardene,1,Steven Finn,y,0.3,1.0,1.0,0.0,297.0,109.0,2.0,-0.17,6.74,0.08,0.72,89.206,4.0,0,3,False,,
4,1,Sri Lanka,England,48472,210283,Tillakaratne Dilshan,2,Steven Finn,y,0.4,0.0,0.0,0.0,183.0,175.0,4.0,-0.28,7.86,0.12,0.82,88.535,4.0,0,4,False,,
5,1,Sri Lanka,England,48472,210283,Tillakaratne Dilshan,2,Steven Finn,y,0.5,0.0,0.0,0.0,151.0,216.0,5.0,-0.26,7.48,-0.06,0.79,87.979,4.0,0,5,False,,
6,1,Sri Lanka,England,48472,210283,Tillakaratne Dilshan,2,Steven Finn,y,0.6,4.0,4.0,0.0,8.0,183.0,6.0,-0.40,8.19,-0.22,0.82,90.700,8.0,0,6,False,,
7,1,Sri Lanka,England,49289,12461,Mahela Jayawardene,1,Jade Dernbach,y,1.1,0.0,1.0,1.0,0.0,0.0,0.0,-0.15,8.37,0.26,0.63,85.628,9.0,0,7,False,,
8,1,Sri Lanka,England,48472,12461,Tillakaratne Dilshan,2,Jade Dernbach,y,1.2,2.0,2.0,0.0,302.0,206.0,3.0,-0.50,11.25,-0.40,1.54,85.760,11.0,0,8,False,,
9,1,Sri Lanka,England,48472,12461,Tillakaratne Dilshan,2,Jade Dernbach,y,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,9.97,-0.14,0.83,86.136,11.0,0,9,False,,
10,1,Sri Lanka,England,48472,12461,Tillakaratne Dilshan,2,Jade Dernbach,y,1.4,1.0,1.0,0.0,138.0,66.0,8.0,-0.35,9.40,-0.17,1.20,85.156,12.0,0,10,False,,
