,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,0.1,4.0,4.0,0.0,14.0,150.0,7.0,4.0,0,1,False,,
1,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,0.2,1.0,1.0,0.0,274.0,184.0,3.0,5.0,0,2,False,,
2,1,Sri Lanka,Bangladesh,49209,56007,Sanath Jayasuriya,Mashrafe Mortaza,0.3,0.0,0.0,0.0,316.0,181.0,3.0,5.0,1,3,True,caught,49209
3,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,0.4,0.0,0.0,0.0,192.0,180.0,4.0,5.0,1,4,False,,
4,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,0.5,1.0,1.0,0.0,216.0,205.0,4.0,6.0,1,5,False,,
5,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,0.6,2.0,2.0,0.0,97.0,134.0,7.0,8.0,1,6,False,,
6,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,1.1,0.0,0.0,0.0,223.0,176.0,3.0,8.0,1,7,False,,
7,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,8,False,,
8,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,1.3,0.0,0.0,0.0,213.0,161.0,2.0,8.0,1,9,False,,
9,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,1.4,0.0,4.0,4.0,0.0,0.0,0.0,12.0,1,10,False,,
10,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,1.5,0.0,0.0,0.0,184.0,186.0,4.0,12.0,1,11,False,,
11,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,1.6,0.0,0.0,0.0,224.0,186.0,3.0,12.0,1,12,False,,
12,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,2.1,2.0,2.0,0.0,284.0,91.0,2.0,14.0,1,13,False,,
13,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,2.2,0.0,0.0,0.0,226.0,190.0,3.0,14.0,1,14,False,,
14,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,2.3,1.0,1.0,0.0,318.0,172.0,3.0,15.0,1,15,False,,
15,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,2.4,0.0,0.0,0.0,233.0,171.0,3.0,15.0,1,16,False,,
16,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,2.5,0.0,0.0,0.0,187.0,186.0,4.0,15.0,1,17,False,,
17,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,2.6,4.0,4.0,0.0,62.0,303.0,5.0,19.0,1,18,False,,
18,1,Sri Lanka,Bangladesh,50747,56160,Upul Tharanga,Syed Rasel,3.1,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,19,False,,
19,1,Sri Lanka,Bangladesh,50747,56160,Upul Tharanga,Syed Rasel,3.2,1.0,1.0,0.0,140.0,238.0,5.0,20.0,1,20,False,,
20,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,3.3,1.0,1.0,0.0,156.0,224.0,5.0,21.0,1,21,False,,
21,1,Sri Lanka,Bangladesh,50747,56160,Upul Tharanga,Syed Rasel,3.4,4.0,4.0,0.0,354.0,157.0,2.0,25.0,1,22,False,,
22,1,Sri Lanka,Bangladesh,50747,56160,Upul Tharanga,Syed Rasel,3.5,0.0,0.0,0.0,181.0,189.0,4.0,25.0,1,23,False,,
23,1,Sri Lanka,Bangladesh,50747,56160,Upul Tharanga,Syed Rasel,3.6,1.0,1.0,0.0,342.0,177.0,3.0,26.0,1,24,False,,
24,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,4.1,4.0,4.0,0.0,61.0,299.0,5.0,30.0,1,25,False,,
25,1,Sri Lanka,Bangladesh,50747,56007,Upul Tharanga,Mashrafe Mortaza,4.2,3.0,3.0,0.0,88.0,272.0,5.0,33.0,1,26,False,,
26,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,4.3,0.0,0.0,0.0,213.0,189.0,3.0,33.0,1,27,False,,
27,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,4.4,4.0,4.0,0.0,345.0,230.0,3.0,37.0,1,28,False,,
28,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,4.5,0.0,0.0,0.0,230.0,159.0,2.0,37.0,1,29,False,,
29,1,Sri Lanka,Bangladesh,50710,56007,Kumar Sangakkara,Mashrafe Mortaza,4.6,0.0,0.0,0.0,129.0,181.0,6.0,37.0,1,30,False,,
30,1,Sri Lanka,Bangladesh,50747,56160,Upul Tharanga,Syed Rasel,5.1,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2,31,True,caught,50747
31,1,Sri Lanka,Bangladesh,49289,56160,Mahela Jayawardene,Syed Rasel,5.2,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2,32,False,,
32,1,Sri Lanka,Bangladesh,49289,56160,Mahela Jayawardene,Syed Rasel,5.3,0.0,0.0,0.0,122.0,160.0,7.0,37.0,2,33,False,,
33,1,Sri Lanka,Bangladesh,49289,56160,Mahela Jayawardene,Syed Rasel,5.4,1.0,1.0,0.0,226.0,135.0,2.0,38.0,2,34,False,,
34,1,Sri Lanka,Bangladesh,50710,56160,Kumar Sangakkara,Syed Rasel,5.5,1.0,1.0,0.0,125.0,249.0,5.0,39.0,2,35,False,,
35,1,Sri Lanka,Bangladesh,49289,56160,Mahela Jayawardene,Syed Rasel,5.6,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2,36,False,,
36,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,6.1,0.0,0.0,0.0,182.0,195.0,4.0,39.0,2,37,False,,
37,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,6.2,1.0,1.0,0.0,251.0,282.0,4.0,40.0,2,38,False,,
38,1,Sri Lanka,Bangladesh,49289,55988,Mahela Jayawardene,Mohammad Ashraful,6.3,2.0,2.0,0.0,302.0,265.0,3.0,42.0,2,39,False,,
39,1,Sri Lanka,Bangladesh,49289,55988,Mahela Jayawardene,Mohammad Ashraful,6.4,2.0,2.0,0.0,0.0,0.0,0.0,44.0,2,40,False,,
40,1,Sri Lanka,Bangladesh,49289,55988,Mahela Jayawardene,Mohammad Ashraful,6.5,1.0,1.0,0.0,271.0,160.0,2.0,45.0,2,41,False,,
41,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,6.6,1.0,1.0,0.0,103.0,231.0,6.0,46.0,2,42,False,,
42,1,Sri Lanka,Bangladesh,50710,56025,Kumar Sangakkara,Mahmudullah,7.1,1.0,1.0,0.0,131.0,273.0,5.0,47.0,2,43,False,,
43,1,Sri Lanka,Bangladesh,49289,56025,Mahela Jayawardene,Mahmudullah,7.2,0.0,0.0,0.0,174.0,154.0,8.0,47.0,2,44,False,,
44,1,Sri Lanka,Bangladesh,49289,56025,Mahela Jayawardene,Mahmudullah,7.3,1.0,1.0,0.0,284.0,86.0,2.0,48.0,2,45,False,,
45,1,Sri Lanka,Bangladesh,50710,56025,Kumar Sangakkara,Mahmudullah,7.4,1.0,1.0,0.0,237.0,290.0,4.0,49.0,2,46,False,,
46,1,Sri Lanka,Bangladesh,49289,56025,Mahela Jayawardene,Mahmudullah,7.5,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2,47,False,,
47,1,Sri Lanka,Bangladesh,49289,56025,Mahela Jayawardene,Mahmudullah,7.6,0.0,0.0,0.0,170.0,180.0,5.0,49.0,2,48,False,,
48,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,8.1,1.0,1.0,0.0,125.0,282.0,5.0,50.0,2,49,False,,
49,1,Sri Lanka,Bangladesh,49289,55988,Mahela Jayawardene,Mohammad Ashraful,8.2,1.0,1.0,0.0,319.0,161.0,2.0,51.0,2,50,False,,
50,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,8.3,1.0,1.0,0.0,82.0,256.0,6.0,52.0,2,51,False,,
51,1,Sri Lanka,Bangladesh,49289,55988,Mahela Jayawardene,Mohammad Ashraful,8.4,1.0,1.0,0.0,216.0,126.0,1.0,53.0,2,52,False,,
52,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,8.5,2.0,2.0,0.0,34.0,239.0,6.0,55.0,2,53,False,,
53,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,8.6,0.0,1.0,1.0,0.0,0.0,0.0,56.0,2,54,False,,
54,1,Sri Lanka,Bangladesh,50710,55988,Kumar Sangakkara,Mohammad Ashraful,8.6,0.0,1.0,1.0,0.0,0.0,0.0,57.0,2,54,False,,
55,1,Sri Lanka,Bangladesh,50710,56025,Kumar Sangakkara,Mahmudullah,9.1,1.0,1.0,0.0,226.0,158.0,2.0,58.0,2,55,False,,
56,1,Sri Lanka,Bangladesh,49289,56025,Mahela Jayawardene,Mahmudullah,9.2,1.0,1.0,0.0,304.0,227.0,3.0,59.0,2,56,False,,
57,1,Sri Lanka,Bangladesh,50710,56025,Kumar Sangakkara,Mahmudullah,9.3,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3,57,True,bowled,50710
58,1,Sri Lanka,Bangladesh,50431,56025,Chamara Silva,Mahmudullah,9.4,1.0,1.0,0.0,146.0,196.0,6.0,60.0,3,58,False,,
59,1,Sri Lanka,Bangladesh,49289,56025,Mahela Jayawardene,Mahmudullah,9.5,1.0,1.0,0.0,215.0,216.0,4.0,61.0,3,59,False,,
60,1,Sri Lanka,Bangladesh,50431,56025,Chamara Silva,Mahmudullah,9.6,0.0,0.0,0.0,177.0,186.0,5.0,61.0,3,60,False,,
