,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Ireland,Scotland,24611,298197,William Porterfield,1,Matthew Parker,0.1,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0,1,False,,
1,1,Ireland,Scotland,24611,298197,William Porterfield,1,Matthew Parker,0.2,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0,2,False,,
2,1,Ireland,Scotland,303427,298197,Paul Stirling,2,Matthew Parker,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,3,True,caught,Paul Stirling
3,1,Ireland,Scotland,24249,298197,Ed Joyce,3,Matthew Parker,0.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1,4,False,,
4,1,Ireland,Scotland,24249,298197,Ed Joyce,3,Matthew Parker,0.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1,4,False,,
5,1,Ireland,Scotland,24611,298197,William Porterfield,1,Matthew Parker,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,5,False,,
6,1,Ireland,Scotland,24611,298197,William Porterfield,1,Matthew Parker,0.6,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1,6,False,,
7,1,Ireland,Scotland,24611,414970,William Porterfield,1,Safyaan Sharif,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,7,True,bowled,William Porterfield
8,1,Ireland,Scotland,293983,414970,Alex Cusack,4,Safyaan Sharif,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,8,False,,
9,1,Ireland,Scotland,293983,414970,Alex Cusack,4,Safyaan Sharif,1.3,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2,9,False,,
10,1,Ireland,Scotland,24249,414970,Ed Joyce,3,Safyaan Sharif,1.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,False,,
11,1,Ireland,Scotland,24249,414970,Ed Joyce,3,Safyaan Sharif,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,11,False,,
12,1,Ireland,Scotland,24249,414970,Ed Joyce,3,Safyaan Sharif,1.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,12,False,,
13,1,Ireland,Scotland,293983,298197,Alex Cusack,4,Matthew Parker,2.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,13,False,,
14,1,Ireland,Scotland,293983,298197,Alex Cusack,4,Matthew Parker,2.2,0.0,1.0,1.0,0.0,0.0,0.0,10.0,2,14,False,,
