,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,Pakistan,England,41028,20187,Kamran Akmal,Ryan Sidebottom,0.1,6.0,6.0,0.0,353.0,123.0,2.0,6.0,False,,
1,1,Pakistan,England,41028,20187,Kamran Akmal,Ryan Sidebottom,0.2,1.0,1.0,0.0,88.0,81.0,7.0,7.0,False,,
2,1,Pakistan,England,42683,20187,Salman Butt,Ryan Sidebottom,0.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
3,1,Pakistan,England,42683,20187,Salman Butt,Ryan Sidebottom,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
4,1,Pakistan,England,42683,20187,Salman Butt,Ryan Sidebottom,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
5,1,Pakistan,England,42683,20187,Salman Butt,Ryan Sidebottom,0.6,4.0,4.0,0.0,354.0,203.0,3.0,11.0,False,,
6,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,1.1,0.0,1.0,1.0,0.0,0.0,0.0,12.0,False,,
7,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,1.1,4.0,4.0,0.0,4.0,193.0,6.0,16.0,False,,
8,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,1.2,0.0,0.0,0.0,121.0,137.0,7.0,16.0,False,,
9,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,1.3,0.0,0.0,0.0,107.0,155.0,7.0,16.0,False,,
10,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,1.4,0.0,0.0,0.0,135.0,179.0,6.0,16.0,False,,
11,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,1.5,0.0,0.0,0.0,104.0,191.0,6.0,16.0,False,,
12,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,1.6,0.0,0.0,0.0,96.0,174.0,6.0,16.0,False,,
13,1,Pakistan,England,42683,10617,Salman Butt,Stuart Broad,2.1,0.0,0.0,0.0,246.0,156.0,2.0,16.0,False,,
14,1,Pakistan,England,42683,10617,Salman Butt,Stuart Broad,2.2,2.0,2.0,0.0,54.0,224.0,6.0,18.0,False,,
15,1,Pakistan,England,42683,10617,Salman Butt,Stuart Broad,2.3,1.0,1.0,0.0,260.0,144.0,2.0,19.0,False,,
16,1,Pakistan,England,41028,10617,Kamran Akmal,Stuart Broad,2.4,4.0,4.0,0.0,269.0,337.0,4.0,23.0,False,,
17,1,Pakistan,England,41028,10617,Kamran Akmal,Stuart Broad,2.5,0.0,0.0,0.0,238.0,199.0,3.0,23.0,False,,
18,1,Pakistan,England,41028,10617,Kamran Akmal,Stuart Broad,2.6,0.0,0.0,0.0,213.0,202.0,4.0,23.0,False,,
19,1,Pakistan,England,42683,9310,Salman Butt,Tim Bresnan,3.1,4.0,4.0,0.0,358.0,176.0,3.0,27.0,False,,
20,1,Pakistan,England,42683,9310,Salman Butt,Tim Bresnan,3.2,1.0,1.0,0.0,281.0,52.0,1.0,28.0,False,,
21,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,3.3,0.0,0.0,0.0,125.0,183.0,6.0,28.0,False,,
22,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,3.4,0.0,0.0,0.0,0.0,0.0,0.0,28.0,False,,
23,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,3.5,0.0,0.0,0.0,123.0,139.0,7.0,28.0,False,,
24,1,Pakistan,England,41028,9310,Kamran Akmal,Tim Bresnan,3.6,0.0,0.0,0.0,0.0,0.0,0.0,28.0,False,,
25,1,Pakistan,England,42683,10617,Salman Butt,Stuart Broad,4.1,1.0,1.0,0.0,40.0,179.0,6.0,29.0,False,,
26,1,Pakistan,England,41028,10617,Kamran Akmal,Stuart Broad,4.2,0.0,0.0,0.0,233.0,188.0,3.0,29.0,False,,
