,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Australia,New Zealand,219889,37004,David Warner,1,James Franklin,0.1,1.0,1.0,0.0,135.0,133.0,7.0,1.0,0,1,False,,
1,1,Australia,New Zealand,5560,37004,Brad Haddin,2,James Franklin,0.2,0.0,0.0,0.0,196.0,192.0,4.0,1.0,0,2,False,,
2,1,Australia,New Zealand,5560,37004,Brad Haddin,2,James Franklin,0.3,2.0,2.0,0.0,119.0,61.0,8.0,3.0,0,3,False,,
3,1,Australia,New Zealand,5560,37004,Brad Haddin,2,James Franklin,0.4,1.0,1.0,0.0,242.0,201.0,3.0,4.0,0,4,False,,
4,1,Australia,New Zealand,219889,37004,David Warner,1,James Franklin,0.5,0.0,0.0,0.0,253.0,186.0,3.0,4.0,0,5,False,,
5,1,Australia,New Zealand,219889,37004,David Warner,1,James Franklin,0.6,2.0,2.0,0.0,57.0,219.0,6.0,6.0,0,6,False,,
6,1,Australia,New Zealand,5560,232364,Brad Haddin,2,Tim Southee,1.1,4.0,4.0,0.0,26.0,255.0,6.0,10.0,0,7,False,,
7,1,Australia,New Zealand,5560,232364,Brad Haddin,2,Tim Southee,1.2,0.0,0.0,0.0,216.0,238.0,4.0,10.0,0,8,False,,
8,1,Australia,New Zealand,5560,232364,Brad Haddin,2,Tim Southee,1.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,9,False,,
9,1,Australia,New Zealand,5560,232364,Brad Haddin,2,Tim Southee,1.4,3.0,3.0,0.0,300.0,66.0,2.0,13.0,0,10,False,,
10,1,Australia,New Zealand,219889,232364,David Warner,1,Tim Southee,1.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,11,False,,
11,1,Australia,New Zealand,219889,232364,David Warner,1,Tim Southee,1.6,1.0,1.0,0.0,40.0,230.0,6.0,14.0,0,12,False,,
12,1,Australia,New Zealand,219889,38108,David Warner,1,Iain O'Brien,2.1,4.0,4.0,0.0,79.0,39.0,8.0,18.0,0,13,False,,
13,1,Australia,New Zealand,219889,38108,David Warner,1,Iain O'Brien,2.2,1.0,1.0,0.0,247.0,191.0,3.0,19.0,0,14,False,,
14,1,Australia,New Zealand,5560,38108,Brad Haddin,2,Iain O'Brien,2.3,4.0,4.0,0.0,216.0,353.0,4.0,23.0,0,15,False,,
15,1,Australia,New Zealand,5560,38108,Brad Haddin,2,Iain O'Brien,2.4,1.0,1.0,0.0,155.0,250.0,5.0,24.0,0,16,False,,
16,1,Australia,New Zealand,219889,38108,David Warner,1,Iain O'Brien,2.5,4.0,4.0,0.0,237.0,348.0,4.0,28.0,0,17,False,,
17,1,Australia,New Zealand,219889,38108,David Warner,1,Iain O'Brien,2.6,1.0,1.0,0.0,254.0,176.0,3.0,29.0,0,18,False,,
18,1,Australia,New Zealand,219889,232364,David Warner,1,Tim Southee,3.1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,19,False,,
19,1,Australia,New Zealand,219889,232364,David Warner,1,Tim Southee,3.2,4.0,4.0,0.0,232.0,346.0,4.0,33.0,0,20,False,,
20,1,Australia,New Zealand,219889,232364,David Warner,1,Tim Southee,3.3,1.0,1.0,0.0,208.0,249.0,4.0,34.0,0,21,False,,
21,1,Australia,New Zealand,5560,232364,Brad Haddin,2,Tim Southee,3.4,0.0,0.0,0.0,182.0,195.0,4.0,34.0,1,22,True,caught,Brad Haddin
22,1,Australia,New Zealand,5236,232364,Callum Ferguson,3,Tim Southee,3.5,0.0,0.0,0.0,155.0,123.0,8.0,34.0,1,23,False,,
23,1,Australia,New Zealand,5236,232364,Callum Ferguson,3,Tim Southee,3.6,0.0,0.0,0.0,138.0,133.0,7.0,34.0,1,24,False,,
24,1,Australia,New Zealand,219889,38108,David Warner,1,Iain O'Brien,4.1,4.0,4.0,0.0,23.0,250.0,6.0,38.0,1,25,False,,
25,1,Australia,New Zealand,219889,38108,David Warner,1,Iain O'Brien,4.2,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1,26,False,,
26,1,Australia,New Zealand,219889,38108,David Warner,1,Iain O'Brien,4.3,0.0,0.0,0.0,225.0,244.0,4.0,38.0,2,27,True,caught,David Warner
