,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,0.1,0.0,5.0,5.0,0.0,0.0,0.0,-0.28,6.80,0.15,0.84,-2.237,5.0,0,1,False,,
1,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,0.1,0.0,0.0,0.0,198.0,219.0,4.0,-0.40,8.79,0.02,0.82,81.160,5.0,0,1,False,,
2,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,0.2,4.0,4.0,0.0,352.0,244.0,3.0,-0.42,8.74,-0.20,1.07,81.023,9.0,0,2,False,,
3,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,0.3,1.0,1.0,0.0,314.0,191.0,3.0,-0.06,7.32,0.26,0.79,80.973,10.0,0,3,False,,
4,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,0.4,0.0,0.0,0.0,175.0,174.0,5.0,-0.10,7.33,0.12,0.62,83.315,10.0,0,4,False,,
5,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,0.5,0.0,0.0,0.0,220.0,200.0,3.0,-0.14,9.56,0.29,1.26,80.557,10.0,0,5,False,,
6,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,0.6,0.0,1.0,1.0,0.0,0.0,0.0,-0.42,8.18,-0.37,0.79,82.745,11.0,0,6,False,,
7,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,0.6,0.0,0.0,0.0,211.0,191.0,3.0,0.09,6.59,0.45,0.54,82.546,11.0,0,6,False,,
8,1,West Indies,Bangladesh,53118,511532,Dwayne Smith,1,Al-Amin Hossain,y,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,7.36,0.31,0.71,83.618,11.0,0,7,False,,
9,1,West Indies,Bangladesh,53118,511532,Dwayne Smith,1,Al-Amin Hossain,y,1.2,1.0,1.0,0.0,205.0,235.0,4.0,-0.33,7.70,0.12,0.82,86.631,12.0,0,8,False,,
10,1,West Indies,Bangladesh,51880,511532,Chris Gayle,2,Al-Amin Hossain,n,1.3,1.0,1.0,0.0,134.0,210.0,6.0,-0.32,8.70,0.03,0.90,81.561,13.0,0,9,False,,
11,1,West Indies,Bangladesh,53118,511532,Dwayne Smith,1,Al-Amin Hossain,y,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,8.67,-0.51,0.66,84.680,13.0,0,10,False,,
12,1,West Indies,Bangladesh,53118,511532,Dwayne Smith,1,Al-Amin Hossain,y,1.5,1.0,1.0,0.0,298.0,143.0,2.0,-0.32,8.52,0.12,0.89,86.795,14.0,0,11,False,,
13,1,West Indies,Bangladesh,51880,511532,Chris Gayle,2,Al-Amin Hossain,n,1.6,0.0,0.0,0.0,222.0,212.0,4.0,-0.08,6.51,0.37,0.54,83.733,14.0,0,12,False,,
14,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,2.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,7.33,-0.05,0.83,84.026,14.0,0,13,False,,
15,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,2.2,4.0,4.0,0.0,292.0,323.0,4.0,-0.38,7.63,-0.30,0.72,82.269,18.0,0,14,False,,
16,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,2.3,2.0,2.0,0.0,44.0,110.0,7.0,-0.63,9.12,-0.38,0.85,78.024,20.0,0,15,False,,
17,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,2.4,0.0,0.0,0.0,175.0,196.0,5.0,-0.24,6.93,-0.05,0.82,80.849,20.0,0,16,False,,
18,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,2.5,1.0,1.0,0.0,302.0,200.0,3.0,-0.29,8.97,-0.04,0.89,83.743,21.0,0,17,False,,
19,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,2.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,8.22,0.50,0.95,74.013,21.0,0,18,False,,
20,1,West Indies,Bangladesh,53118,444135,Dwayne Smith,1,Sohag Gazi,y,3.1,4.0,4.0,0.0,332.0,98.0,2.0,-0.06,5.09,0.36,0.63,51.822,25.0,0,19,False,,
21,1,West Indies,Bangladesh,53118,444135,Dwayne Smith,1,Sohag Gazi,y,3.2,4.0,4.0,0.0,332.0,91.0,2.0,-0.22,4.94,0.05,0.73,50.366,29.0,0,20,False,,
22,1,West Indies,Bangladesh,53118,444135,Dwayne Smith,1,Sohag Gazi,y,3.3,0.0,0.0,0.0,238.0,189.0,3.0,0.10,5.54,0.39,0.72,50.967,29.0,0,21,False,,
23,1,West Indies,Bangladesh,53118,444135,Dwayne Smith,1,Sohag Gazi,y,3.4,0.0,0.0,0.0,189.0,191.0,4.0,0.08,6.02,0.03,0.41,52.268,29.0,0,22,False,,
24,1,West Indies,Bangladesh,53118,444135,Dwayne Smith,1,Sohag Gazi,y,3.5,1.0,1.0,0.0,289.0,124.0,2.0,0.33,5.80,0.48,0.74,53.856,30.0,0,23,False,,
25,1,West Indies,Bangladesh,51880,444135,Chris Gayle,2,Sohag Gazi,n,3.6,1.0,1.0,0.0,234.0,280.0,4.0,0.35,4.46,0.28,0.72,56.718,31.0,0,24,False,,
26,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,4.1,1.0,1.0,0.0,230.0,188.0,3.0,-0.19,8.79,0.33,1.02,82.047,32.0,0,25,False,,
27,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,4.2,1.0,1.0,0.0,306.0,123.0,2.0,-0.31,8.22,0.16,0.87,73.821,33.0,0,26,False,,
28,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,4.3,0.0,0.0,0.0,253.0,198.0,3.0,-0.19,9.06,0.30,0.99,75.480,33.0,0,27,False,,
29,1,West Indies,Bangladesh,51880,56007,Chris Gayle,2,Mashrafe Mortaza,n,4.4,1.0,1.0,0.0,205.0,250.0,4.0,-0.46,9.21,-0.10,1.03,74.597,34.0,0,28,False,,
30,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,4.5,0.0,0.0,0.0,95.0,175.0,6.0,-0.42,8.43,-0.16,0.87,74.241,34.0,0,29,False,,
31,1,West Indies,Bangladesh,53118,56007,Dwayne Smith,1,Mashrafe Mortaza,y,4.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,9.65,0.06,0.88,73.980,34.0,0,30,False,,
32,1,West Indies,Bangladesh,51880,444135,Chris Gayle,2,Sohag Gazi,n,5.1,0.0,0.0,0.0,197.0,176.0,3.0,0.17,5.30,0.17,0.62,49.698,34.0,0,31,False,,
33,1,West Indies,Bangladesh,51880,444135,Chris Gayle,2,Sohag Gazi,n,5.2,0.0,0.0,0.0,138.0,174.0,6.0,0.21,5.51,0.06,0.92,53.633,34.0,0,32,False,,
34,1,West Indies,Bangladesh,51880,444135,Chris Gayle,2,Sohag Gazi,n,5.3,0.0,0.0,0.0,173.0,186.0,5.0,0.24,4.64,0.22,0.65,50.092,34.0,0,33,False,,
35,1,West Indies,Bangladesh,51880,444135,Chris Gayle,2,Sohag Gazi,n,5.4,1.0,1.0,0.0,289.0,274.0,3.0,0.35,4.68,0.51,0.74,52.019,35.0,0,34,False,,
36,1,West Indies,Bangladesh,53118,444135,Dwayne Smith,1,Sohag Gazi,y,5.5,1.0,1.0,0.0,333.0,119.0,2.0,0.26,4.81,0.20,0.82,52.475,36.0,0,35,False,,
37,1,West Indies,Bangladesh,51880,444135,Chris Gayle,2,Sohag Gazi,n,5.6,0.0,0.0,0.0,131.0,207.0,6.0,0.24,4.77,0.17,0.52,51.105,36.0,0,36,False,,
38,1,West Indies,Bangladesh,53118,511532,Dwayne Smith,1,Al-Amin Hossain,y,6.1,1.0,1.0,0.0,27.0,186.0,6.0,-0.55,7.29,-0.37,0.90,86.242,37.0,0,37,False,,
39,1,West Indies,Bangladesh,51880,511532,Chris Gayle,2,Al-Amin Hossain,n,6.2,1.0,1.0,0.0,139.0,122.0,8.0,-0.12,8.94,0.31,0.93,83.979,38.0,0,38,False,,
40,1,West Indies,Bangladesh,53118,511532,Dwayne Smith,1,Al-Amin Hossain,y,6.3,6.0,6.0,0.0,359.0,219.0,3.0,-0.55,9.15,-0.27,1.05,78.115,44.0,0,39,False,,
