,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,0.1,1.0,1.0,0.0,221.0,92.0,1.0,1.0,0,1,False,,
1,1,Pakistan,Zimbabwe,259410,55354,Ahmed Shehzad,2,Chamu Chibhabha,0.2,0.0,0.0,0.0,118.0,199.0,6.0,1.0,0,2,False,,
2,1,Pakistan,Zimbabwe,259410,55354,Ahmed Shehzad,2,Chamu Chibhabha,0.3,0.0,0.0,0.0,142.0,205.0,5.0,1.0,0,3,False,,
3,1,Pakistan,Zimbabwe,259410,55354,Ahmed Shehzad,2,Chamu Chibhabha,0.4,1.0,1.0,0.0,295.0,226.0,3.0,2.0,0,4,False,,
4,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,0.5,0.0,0.0,0.0,121.0,191.0,6.0,2.0,0,5,False,,
5,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,0.6,4.0,4.0,0.0,352.0,131.0,2.0,6.0,0,6,False,,
6,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,2,Tinashe Panyangara,1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,7,False,,
7,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,2,Tinashe Panyangara,1.2,1.0,1.0,0.0,96.0,54.0,8.0,7.0,0,8,False,,
8,1,Pakistan,Zimbabwe,41434,55705,Mohammad Hafeez,1,Tinashe Panyangara,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,9,False,,
9,1,Pakistan,Zimbabwe,41434,55705,Mohammad Hafeez,1,Tinashe Panyangara,1.4,0.0,0.0,0.0,248.0,200.0,3.0,7.0,0,10,False,,
10,1,Pakistan,Zimbabwe,41434,55705,Mohammad Hafeez,1,Tinashe Panyangara,1.5,4.0,4.0,0.0,16.0,133.0,7.0,11.0,0,11,False,,
11,1,Pakistan,Zimbabwe,41434,55705,Mohammad Hafeez,1,Tinashe Panyangara,1.6,0.0,0.0,0.0,218.0,189.0,3.0,11.0,0,12,False,,
12,1,Pakistan,Zimbabwe,259410,55354,Ahmed Shehzad,2,Chamu Chibhabha,2.1,1.0,1.0,0.0,243.0,181.0,3.0,12.0,0,13,False,,
13,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,2.2,0.0,0.0,0.0,209.0,202.0,4.0,12.0,0,14,False,,
14,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,2.3,4.0,4.0,0.0,330.0,89.0,2.0,16.0,0,15,False,,
15,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,2.4,0.0,0.0,0.0,133.0,133.0,7.0,16.0,0,16,False,,
16,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,2.5,2.0,2.0,0.0,337.0,207.0,3.0,18.0,0,17,False,,
17,1,Pakistan,Zimbabwe,41434,55354,Mohammad Hafeez,1,Chamu Chibhabha,2.6,0.0,1.0,1.0,231.0,152.0,2.0,19.0,0,18,False,,
18,1,Pakistan,Zimbabwe,41434,55705,Mohammad Hafeez,1,Tinashe Panyangara,3.1,0.0,0.0,0.0,143.0,192.0,6.0,19.0,0,19,False,,
19,1,Pakistan,Zimbabwe,41434,55705,Mohammad Hafeez,1,Tinashe Panyangara,3.2,1.0,1.0,0.0,261.0,118.0,2.0,20.0,0,20,False,,
20,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,2,Tinashe Panyangara,3.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,21,False,,
21,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,2,Tinashe Panyangara,3.4,4.0,4.0,0.0,309.0,300.0,4.0,24.0,0,22,False,,
22,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,2,Tinashe Panyangara,3.5,0.0,0.0,0.0,104.0,152.0,7.0,24.0,1,23,True,caught,Ahmed Shehzad
