,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,India,Sri Lanka,34102,49535,Rohit Sharma,1,Nuwan Kulasekara,y,0.1,1.0,1.0,0.0,337.0,184.0,3.0,-0.31,3.78,-0.08,0.40,78.651,1.0,0,1,False,,
1,1,India,Sri Lanka,277916,49535,Ajinkya Rahane,2,Nuwan Kulasekara,y,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,6.23,-0.76,0.59,79.859,1.0,0,2,False,,
2,1,India,Sri Lanka,277916,49535,Ajinkya Rahane,2,Nuwan Kulasekara,y,0.3,0.0,0.0,0.0,157.0,188.0,5.0,-0.46,6.79,-0.21,0.57,81.206,1.0,0,3,False,,
3,1,India,Sri Lanka,277916,49535,Ajinkya Rahane,2,Nuwan Kulasekara,y,0.4,2.0,2.0,0.0,39.0,169.0,6.0,-0.32,7.10,-0.32,0.59,79.614,3.0,0,4,False,,
4,1,India,Sri Lanka,277916,49535,Ajinkya Rahane,2,Nuwan Kulasekara,y,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,7.50,-0.48,0.73,78.276,3.0,0,5,False,,
5,1,India,Sri Lanka,277916,49535,Ajinkya Rahane,2,Nuwan Kulasekara,y,0.6,1.0,1.0,0.0,310.0,165.0,2.0,-0.13,6.12,0.21,0.63,79.298,4.0,0,6,False,,
6,1,India,Sri Lanka,277916,49764,Ajinkya Rahane,2,Angelo Mathews,y,1.1,0.0,0.0,0.0,175.0,139.0,8.0,-0.50,8.76,-0.36,0.74,78.465,4.0,0,7,False,,
7,1,India,Sri Lanka,277916,49764,Ajinkya Rahane,2,Angelo Mathews,y,1.2,0.0,0.0,0.0,142.0,195.0,6.0,-0.36,7.02,-0.24,0.70,78.836,4.0,0,8,False,,
8,1,India,Sri Lanka,277916,49764,Ajinkya Rahane,2,Angelo Mathews,y,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.40,8.59,-0.13,0.85,75.588,4.0,1,9,True,bowled,Ajinkya Rahane
9,1,India,Sri Lanka,253802,49764,Virat Kohli,3,Angelo Mathews,y,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,12.42,-0.40,1.64,80.150,4.0,1,10,False,,
10,1,India,Sri Lanka,253802,49764,Virat Kohli,3,Angelo Mathews,y,1.5,0.0,0.0,0.0,135.0,185.0,6.0,-0.53,6.90,-0.46,0.87,84.855,4.0,1,11,False,,
