,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,India,Bangladesh,28763,56007,Gautam Gambhir,1,Mashrafe Mortaza,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,India,Bangladesh,28763,56007,Gautam Gambhir,1,Mashrafe Mortaza,0.2,4.0,4.0,0.0,355.0,157.0,2.0,4.0,0,2,False,,
2,1,India,Bangladesh,28763,56007,Gautam Gambhir,1,Mashrafe Mortaza,0.3,1.0,1.0,0.0,226.0,188.0,3.0,5.0,0,3,False,,
3,1,India,Bangladesh,34102,56007,Rohit Sharma,2,Mashrafe Mortaza,0.4,4.0,4.0,0.0,55.0,316.0,5.0,9.0,0,4,False,,
4,1,India,Bangladesh,34102,56007,Rohit Sharma,2,Mashrafe Mortaza,0.5,1.0,1.0,0.0,85.0,74.0,7.0,10.0,0,5,False,,
5,1,India,Bangladesh,28763,56007,Gautam Gambhir,1,Mashrafe Mortaza,0.6,1.0,1.0,0.0,63.0,99.0,7.0,11.0,0,6,False,,
6,1,India,Bangladesh,28763,300619,Gautam Gambhir,1,Rubel Hossain,1.1,0.0,0.0,0.0,234.0,185.0,3.0,11.0,0,7,False,,
7,1,India,Bangladesh,28763,300619,Gautam Gambhir,1,Rubel Hossain,1.2,4.0,4.0,0.0,317.0,301.0,3.0,15.0,0,8,False,,
8,1,India,Bangladesh,28763,300619,Gautam Gambhir,1,Rubel Hossain,1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,9,False,,
9,1,India,Bangladesh,28763,300619,Gautam Gambhir,1,Rubel Hossain,1.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,10,False,,
10,1,India,Bangladesh,28763,300619,Gautam Gambhir,1,Rubel Hossain,1.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,11,False,,
11,1,India,Bangladesh,28763,300619,Gautam Gambhir,1,Rubel Hossain,1.6,1.0,1.0,0.0,43.0,117.0,7.0,16.0,0,12,False,,
12,1,India,Bangladesh,28763,56007,Gautam Gambhir,1,Mashrafe Mortaza,2.1,1.0,1.0,0.0,217.0,165.0,2.0,17.0,0,13,False,,
13,1,India,Bangladesh,34102,56007,Rohit Sharma,2,Mashrafe Mortaza,2.2,0.0,0.0,0.0,116.0,192.0,6.0,17.0,0,14,False,,
14,1,India,Bangladesh,34102,56007,Rohit Sharma,2,Mashrafe Mortaza,2.3,0.0,0.0,0.0,220.0,237.0,4.0,17.0,0,15,False,,
15,1,India,Bangladesh,34102,56007,Rohit Sharma,2,Mashrafe Mortaza,2.4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,16,False,,
16,1,India,Bangladesh,34102,56007,Rohit Sharma,2,Mashrafe Mortaza,2.5,1.0,1.0,0.0,239.0,203.0,3.0,18.0,0,17,False,,
17,1,India,Bangladesh,28763,56007,Gautam Gambhir,1,Mashrafe Mortaza,2.6,1.0,1.0,0.0,239.0,238.0,4.0,19.0,0,18,False,,
18,1,India,Bangladesh,28763,56149,Gautam Gambhir,1,Shahadat Hossain,3.1,1.0,1.0,0.0,262.0,151.0,2.0,20.0,0,19,False,,
19,1,India,Bangladesh,34102,56149,Rohit Sharma,2,Shahadat Hossain,3.2,6.0,6.0,0.0,360.0,175.0,3.0,26.0,0,20,False,,
20,1,India,Bangladesh,34102,56149,Rohit Sharma,2,Shahadat Hossain,3.3,4.0,4.0,0.0,12.0,143.0,7.0,30.0,0,21,False,,
21,1,India,Bangladesh,34102,56149,Rohit Sharma,2,Shahadat Hossain,3.4,1.0,1.0,0.0,113.0,57.0,8.0,31.0,0,22,False,,
22,1,India,Bangladesh,28763,56149,Gautam Gambhir,1,Shahadat Hossain,3.5,0.0,1.0,1.0,0.0,0.0,0.0,32.0,0,23,False,,
23,1,India,Bangladesh,28763,56149,Gautam Gambhir,1,Shahadat Hossain,3.5,1.0,1.0,0.0,218.0,164.0,2.0,33.0,0,23,False,,
24,1,India,Bangladesh,34102,56149,Rohit Sharma,2,Shahadat Hossain,3.6,0.0,0.0,0.0,120.0,172.0,6.0,33.0,0,24,False,,
