,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,South Africa,England,47270,8608,Graeme Smith,James Anderson,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
1,1,South Africa,England,47270,8608,Graeme Smith,James Anderson,0.2,0.0,0.0,0.0,234.0,202.0,3.0,0.0,False,,
2,1,South Africa,England,47270,8608,Graeme Smith,James Anderson,0.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,,
3,1,South Africa,England,47270,8608,Graeme Smith,James Anderson,0.3,1.0,1.0,0.0,226.0,235.0,4.0,2.0,False,,
4,1,South Africa,England,44098,8608,Loots Bosman,James Anderson,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,,
5,1,South Africa,England,44098,8608,Loots Bosman,James Anderson,0.5,0.0,0.0,0.0,178.0,193.0,5.0,2.0,False,,
6,1,South Africa,England,44098,8608,Loots Bosman,James Anderson,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,,
7,1,South Africa,England,47270,9310,Graeme Smith,Tim Bresnan,1.1,4.0,4.0,0.0,9.0,172.0,6.0,6.0,False,,
8,1,South Africa,England,47270,9310,Graeme Smith,Tim Bresnan,1.2,0.0,0.0,0.0,180.0,175.0,4.0,6.0,False,,
9,1,South Africa,England,47270,9310,Graeme Smith,Tim Bresnan,1.3,1.0,1.0,0.0,45.0,111.0,7.0,7.0,False,,
10,1,South Africa,England,44098,9310,Loots Bosman,Tim Bresnan,1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
11,1,South Africa,England,44098,9310,Loots Bosman,Tim Bresnan,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
12,1,South Africa,England,44098,9310,Loots Bosman,Tim Bresnan,1.6,1.0,1.0,0.0,229.0,225.0,4.0,8.0,False,,
13,1,South Africa,England,44098,8608,Loots Bosman,James Anderson,2.1,4.0,4.0,0.0,349.0,145.0,2.0,12.0,False,,
14,1,South Africa,England,44098,8608,Loots Bosman,James Anderson,2.2,0.0,0.0,0.0,144.0,238.0,5.0,12.0,False,,
