,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,South Africa,West Indies,47711,52790,Morne van Wyk,Daren Powell,0.1,0.0,0.0,0.0,202.0,184.0,3.0,0.0,False,,
1,1,South Africa,West Indies,47711,52790,Morne van Wyk,Daren Powell,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
2,1,South Africa,West Indies,47711,52790,Morne van Wyk,Daren Powell,0.3,1.0,1.0,0.0,251.0,47.0,1.0,1.0,False,,
3,1,South Africa,West Indies,45224,52790,Herschelle Gibbs,Daren Powell,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,,
4,1,South Africa,West Indies,45224,52790,Herschelle Gibbs,Daren Powell,0.5,0.0,0.0,0.0,224.0,126.0,2.0,1.0,False,,
5,1,South Africa,West Indies,45224,52790,Herschelle Gibbs,Daren Powell,0.6,0.0,4.0,4.0,0.0,0.0,0.0,5.0,False,,
6,1,South Africa,West Indies,47711,53191,Morne van Wyk,Jerome Taylor,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,leg before wicket,47711
7,1,South Africa,West Indies,44932,53191,Jean-Paul Duminy,Jerome Taylor,1.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,bowled,44932
8,1,South Africa,West Indies,44936,53191,AB de Villiers,Jerome Taylor,1.3,0.0,0.0,0.0,137.0,133.0,7.0,5.0,False,,
9,1,South Africa,West Indies,44936,53191,AB de Villiers,Jerome Taylor,1.4,0.0,0.0,0.0,199.0,256.0,4.0,5.0,False,,
10,1,South Africa,West Indies,44936,53191,AB de Villiers,Jerome Taylor,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,,
11,1,South Africa,West Indies,44936,53191,AB de Villiers,Jerome Taylor,1.6,0.0,0.0,0.0,182.0,161.0,1.0,5.0,True,bowled,44936
12,1,South Africa,West Indies,45224,52790,Herschelle Gibbs,Daren Powell,2.1,0.0,0.0,0.0,232.0,242.0,4.0,5.0,True,caught,45224
13,1,South Africa,West Indies,46774,52790,Shaun Pollock,Daren Powell,2.2,1.0,1.0,0.0,122.0,45.0,8.0,6.0,False,,
14,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,2.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,False,,
15,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,2.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
16,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,2.4,1.0,1.0,0.0,76.0,97.0,7.0,8.0,False,,
17,1,South Africa,West Indies,46774,52790,Shaun Pollock,Daren Powell,2.5,0.0,0.0,0.0,119.0,158.0,7.0,8.0,False,,
18,1,South Africa,West Indies,46774,52790,Shaun Pollock,Daren Powell,2.6,0.0,0.0,0.0,215.0,125.0,1.0,8.0,False,,
19,1,South Africa,West Indies,44089,53191,Gulam Bodi,Jerome Taylor,3.1,1.0,1.0,0.0,196.0,231.0,4.0,9.0,False,,
20,1,South Africa,West Indies,46774,53191,Shaun Pollock,Jerome Taylor,3.2,0.0,0.0,0.0,130.0,164.0,7.0,9.0,False,,
21,1,South Africa,West Indies,46774,53191,Shaun Pollock,Jerome Taylor,3.3,1.0,1.0,0.0,104.0,57.0,8.0,10.0,False,,
22,1,South Africa,West Indies,44089,53191,Gulam Bodi,Jerome Taylor,3.4,0.0,0.0,0.0,214.0,257.0,4.0,10.0,True,run out,46774
23,1,South Africa,West Indies,46248,53191,Albie Morkel,Jerome Taylor,3.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,,
24,1,South Africa,West Indies,46248,53191,Albie Morkel,Jerome Taylor,3.6,0.0,0.0,0.0,222.0,141.0,2.0,10.0,False,,
25,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,4.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,,
26,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,4.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,,
27,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,4.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,,
28,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,4.4,1.0,1.0,0.0,330.0,180.0,3.0,11.0,False,,
29,1,South Africa,West Indies,46248,52790,Albie Morkel,Daren Powell,4.5,1.0,1.0,0.0,63.0,82.0,7.0,12.0,False,,
30,1,South Africa,West Indies,44089,52790,Gulam Bodi,Daren Powell,4.6,0.0,0.0,0.0,224.0,145.0,2.0,12.0,False,,
31,1,South Africa,West Indies,46248,53191,Albie Morkel,Jerome Taylor,5.1,0.0,0.0,0.0,206.0,181.0,3.0,12.0,False,,
32,1,South Africa,West Indies,44089,53191,Gulam Bodi,Jerome Taylor,5.2,0.0,0.0,0.0,232.0,215.0,3.0,12.0,False,,
33,1,South Africa,West Indies,44089,53191,Gulam Bodi,Jerome Taylor,5.3,1.0,1.0,0.0,224.0,171.0,3.0,13.0,False,,
34,1,South Africa,West Indies,46945,53191,Vernon Philander,Jerome Taylor,5.4,1.0,1.0,0.0,270.0,61.0,1.0,14.0,False,,
