,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Afghanistan,Scotland,419873,44493,Mohammad Shahzad,Neil Carter,0.1,0.0,0.0,0.0,180.0,204.0,4.0,0.0,0,1,False,,
1,1,Afghanistan,Scotland,419873,44493,Mohammad Shahzad,Neil Carter,0.2,0.0,0.0,0.0,178.0,161.0,8.0,0.0,0,2,False,,
2,1,Afghanistan,Scotland,419873,44493,Mohammad Shahzad,Neil Carter,0.3,1.0,1.0,0.0,222.0,172.0,3.0,1.0,0,3,False,,
3,1,Afghanistan,Scotland,318334,44493,Nawroz Mangal,Neil Carter,0.4,0.0,0.0,0.0,131.0,150.0,7.0,1.0,0,4,False,,
4,1,Afghanistan,Scotland,318334,44493,Nawroz Mangal,Neil Carter,0.5,0.0,0.0,0.0,169.0,187.0,5.0,1.0,0,5,False,,
5,1,Afghanistan,Scotland,318334,44493,Nawroz Mangal,Neil Carter,0.6,6.0,6.0,0.0,289.0,334.0,4.0,7.0,0,6,False,,
6,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.1,0.0,1.0,1.0,180.0,140.0,8.0,8.0,0,7,False,,
7,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.1,4.0,4.0,0.0,209.0,27.0,1.0,12.0,0,7,False,,
8,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.2,4.0,4.0,0.0,217.0,30.0,1.0,16.0,0,8,False,,
9,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.3,4.0,4.0,0.0,144.0,32.0,8.0,20.0,0,9,False,,
10,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.4,0.0,0.0,0.0,180.0,140.0,8.0,20.0,0,10,False,,
11,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.5,4.0,4.0,0.0,39.0,297.0,6.0,24.0,0,11,False,,
12,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.6,0.0,1.0,1.0,180.0,140.0,8.0,25.0,0,12,False,,
13,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,1.6,1.0,1.0,0.0,202.0,244.0,4.0,26.0,0,12,False,,
14,1,Afghanistan,Scotland,419873,44493,Mohammad Shahzad,Neil Carter,2.1,1.0,1.0,0.0,240.0,193.0,3.0,27.0,0,13,False,,
15,1,Afghanistan,Scotland,318334,44493,Nawroz Mangal,Neil Carter,2.2,6.0,6.0,0.0,345.0,187.0,3.0,33.0,0,14,False,,
16,1,Afghanistan,Scotland,318334,44493,Nawroz Mangal,Neil Carter,2.3,1.0,1.0,0.0,235.0,188.0,3.0,34.0,0,15,False,,
17,1,Afghanistan,Scotland,419873,44493,Mohammad Shahzad,Neil Carter,2.4,1.0,1.0,0.0,137.0,206.0,6.0,35.0,0,16,False,,
18,1,Afghanistan,Scotland,318334,44493,Nawroz Mangal,Neil Carter,2.5,0.0,0.0,0.0,180.0,140.0,8.0,35.0,0,17,False,,
19,1,Afghanistan,Scotland,318334,44493,Nawroz Mangal,Neil Carter,2.6,0.0,0.0,0.0,180.0,140.0,8.0,35.0,0,18,False,,
20,1,Afghanistan,Scotland,419873,414970,Mohammad Shahzad,Safyaan Sharif,3.1,0.0,0.0,0.0,131.0,163.0,7.0,35.0,0,19,False,,
21,1,Afghanistan,Scotland,419873,414970,Mohammad Shahzad,Safyaan Sharif,3.2,6.0,6.0,0.0,264.0,343.0,4.0,41.0,0,20,False,,
22,1,Afghanistan,Scotland,419873,414970,Mohammad Shahzad,Safyaan Sharif,3.3,6.0,6.0,0.0,46.0,292.0,6.0,47.0,0,21,False,,
23,1,Afghanistan,Scotland,419873,414970,Mohammad Shahzad,Safyaan Sharif,3.4,0.0,0.0,0.0,180.0,140.0,8.0,47.0,0,22,False,,
24,1,Afghanistan,Scotland,419873,414970,Mohammad Shahzad,Safyaan Sharif,3.5,1.0,1.0,0.0,226.0,205.0,3.0,48.0,0,23,False,,
25,1,Afghanistan,Scotland,318334,414970,Nawroz Mangal,Safyaan Sharif,3.6,1.0,1.0,0.0,222.0,195.0,3.0,49.0,0,24,False,,
26,1,Afghanistan,Scotland,318334,25476,Nawroz Mangal,Gordon Goudie,4.1,6.0,6.0,0.0,338.0,101.0,2.0,55.0,0,25,False,,
27,1,Afghanistan,Scotland,318334,25476,Nawroz Mangal,Gordon Goudie,4.2,0.0,0.0,0.0,163.0,253.0,5.0,55.0,0,26,False,,
28,1,Afghanistan,Scotland,419873,25476,Mohammad Shahzad,Gordon Goudie,4.3,1.0,1.0,0.0,299.0,220.0,3.0,56.0,0,27,False,,
29,1,Afghanistan,Scotland,318340,25476,Noor Ali Zadran,Gordon Goudie,4.4,2.0,2.0,0.0,275.0,237.0,3.0,58.0,0,28,False,,
30,1,Afghanistan,Scotland,318340,25476,Noor Ali Zadran,Gordon Goudie,4.5,0.0,0.0,0.0,129.0,183.0,6.0,58.0,0,29,False,,
31,1,Afghanistan,Scotland,318340,25476,Noor Ali Zadran,Gordon Goudie,4.6,2.0,2.0,0.0,275.0,123.0,2.0,60.0,0,30,False,,
32,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,5.1,4.0,4.0,0.0,337.0,237.0,3.0,64.0,0,31,False,,
33,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,5.2,0.0,0.0,0.0,207.0,249.0,4.0,64.0,0,32,False,,
34,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,5.3,4.0,4.0,0.0,337.0,244.0,3.0,68.0,0,33,False,,
35,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,5.4,0.0,0.0,0.0,180.0,140.0,8.0,68.0,0,34,False,,
36,1,Afghanistan,Scotland,419873,509107,Mohammad Shahzad,Iain Wardlaw,5.5,0.0,0.0,0.0,129.0,194.0,6.0,68.0,1,35,True,caught,419873
37,1,Afghanistan,Scotland,25913,509107,Mohammad Nabi,Iain Wardlaw,5.6,0.0,0.0,0.0,194.0,173.0,3.0,68.0,1,36,False,,
38,1,Afghanistan,Scotland,318340,44493,Noor Ali Zadran,Neil Carter,6.1,0.0,0.0,0.0,180.0,140.0,8.0,68.0,1,37,False,,
39,1,Afghanistan,Scotland,318340,44493,Noor Ali Zadran,Neil Carter,6.2,1.0,1.0,0.0,67.0,207.0,6.0,69.0,1,38,False,,
40,1,Afghanistan,Scotland,25913,44493,Mohammad Nabi,Neil Carter,6.3,1.0,1.0,0.0,268.0,173.0,3.0,70.0,1,39,False,,
41,1,Afghanistan,Scotland,318340,44493,Noor Ali Zadran,Neil Carter,6.4,1.0,1.0,0.0,235.0,121.0,2.0,71.0,1,40,False,,
42,1,Afghanistan,Scotland,25913,44493,Mohammad Nabi,Neil Carter,6.5,0.0,0.0,0.0,143.0,187.0,6.0,71.0,1,41,False,,
43,1,Afghanistan,Scotland,25913,44493,Mohammad Nabi,Neil Carter,6.6,0.0,1.0,1.0,180.0,140.0,8.0,72.0,1,42,False,,
44,1,Afghanistan,Scotland,25913,44493,Mohammad Nabi,Neil Carter,6.6,0.0,0.0,0.0,230.0,205.0,3.0,72.0,1,42,False,,
45,1,Afghanistan,Scotland,318340,25451,Noor Ali Zadran,Majid Haq,7.1,1.0,1.0,0.0,220.0,285.0,4.0,73.0,1,43,False,,
46,1,Afghanistan,Scotland,25913,25451,Mohammad Nabi,Majid Haq,7.2,1.0,1.0,0.0,262.0,125.0,2.0,74.0,1,44,False,,
47,1,Afghanistan,Scotland,318340,25451,Noor Ali Zadran,Majid Haq,7.3,1.0,1.0,0.0,246.0,185.0,3.0,75.0,1,45,False,,
48,1,Afghanistan,Scotland,25913,25451,Mohammad Nabi,Majid Haq,7.4,0.0,0.0,0.0,180.0,204.0,4.0,75.0,1,46,False,,
49,1,Afghanistan,Scotland,25913,25451,Mohammad Nabi,Majid Haq,7.5,0.0,0.0,0.0,131.0,190.0,6.0,75.0,1,47,False,,
50,1,Afghanistan,Scotland,25913,25451,Mohammad Nabi,Majid Haq,7.6,0.0,0.0,0.0,221.0,196.0,3.0,75.0,1,48,False,,
51,1,Afghanistan,Scotland,318340,414970,Noor Ali Zadran,Safyaan Sharif,8.1,0.0,0.0,0.0,180.0,204.0,4.0,75.0,1,49,False,,
52,1,Afghanistan,Scotland,318340,414970,Noor Ali Zadran,Safyaan Sharif,8.2,0.0,1.0,1.0,180.0,140.0,8.0,76.0,1,50,False,,
53,1,Afghanistan,Scotland,318340,414970,Noor Ali Zadran,Safyaan Sharif,8.2,0.0,0.0,0.0,134.0,163.0,7.0,76.0,1,50,False,,
54,1,Afghanistan,Scotland,318340,414970,Noor Ali Zadran,Safyaan Sharif,8.3,1.0,1.0,0.0,266.0,116.0,2.0,77.0,1,51,False,,
55,1,Afghanistan,Scotland,25913,414970,Mohammad Nabi,Safyaan Sharif,8.4,6.0,6.0,0.0,346.0,210.0,3.0,83.0,1,52,False,,
