,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,India,Pakistan,28763,429981,Gautam Gambhir,1,Mohammad Irfan,n,0.1,0.0,0.0,0.0,230.0,127.0,2.0,0.37,6.57,0.32,0.85,91.712,0.0,0,1,False,,
1,1,India,Pakistan,28763,429981,Gautam Gambhir,1,Mohammad Irfan,n,0.2,1.0,1.0,0.0,122.0,207.0,6.0,0.12,4.35,-0.04,0.48,91.147,1.0,0,2,False,,
2,1,India,Pakistan,277916,429981,Ajinkya Rahane,2,Mohammad Irfan,y,0.3,1.0,1.0,0.0,243.0,39.0,1.0,0.28,7.89,0.10,1.09,90.378,2.0,0,3,False,,
3,1,India,Pakistan,28763,429981,Gautam Gambhir,1,Mohammad Irfan,n,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.57,8.48,0.84,1.34,91.315,2.0,0,4,False,,
4,1,India,Pakistan,28763,429981,Gautam Gambhir,1,Mohammad Irfan,n,0.5,3.0,3.0,0.0,344.0,184.0,3.0,0.12,5.92,0.03,0.65,90.797,5.0,0,5,False,,
5,1,India,Pakistan,277916,429981,Ajinkya Rahane,2,Mohammad Irfan,y,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.17,7.17,0.06,0.74,90.797,6.0,0,6,False,,
6,1,India,Pakistan,277916,43265,Ajinkya Rahane,2,Sohail Tanvir,y,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.10,6.19,-0.59,0.73,82.812,6.0,0,7,False,,
7,1,India,Pakistan,277916,43265,Ajinkya Rahane,2,Sohail Tanvir,y,1.2,2.0,2.0,0.0,32.0,122.0,7.0,-0.02,6.31,-0.60,0.74,84.446,8.0,0,8,False,,
8,1,India,Pakistan,277916,43265,Ajinkya Rahane,2,Sohail Tanvir,y,1.3,1.0,1.0,0.0,103.0,99.0,7.0,0.17,6.19,-0.27,0.63,85.174,9.0,0,9,False,,
9,1,India,Pakistan,28763,43265,Gautam Gambhir,1,Sohail Tanvir,n,1.4,0.0,0.0,0.0,248.0,203.0,3.0,0.38,3.91,0.16,0.49,86.197,9.0,0,10,False,,
