,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,South Africa,Zimbabwe,44098,55820,Loots Bosman,Prosper Utseya,0.1,4.0,4.0,0.0,105.0,26.0,8.0,4.0,False,,
1,1,South Africa,Zimbabwe,44098,55820,Loots Bosman,Prosper Utseya,0.2,1.0,1.0,0.0,202.0,256.0,4.0,5.0,False,,
2,1,South Africa,Zimbabwe,47270,55820,Graeme Smith,Prosper Utseya,0.3,1.0,1.0,0.0,60.0,108.0,7.0,6.0,False,,
3,1,South Africa,Zimbabwe,44098,55820,Loots Bosman,Prosper Utseya,0.4,0.0,0.0,0.0,152.0,253.0,5.0,6.0,True,caught,44098
4,1,South Africa,Zimbabwe,45705,55820,Colin Ingram,Prosper Utseya,0.5,0.0,0.0,0.0,238.0,184.0,3.0,6.0,False,,
5,1,South Africa,Zimbabwe,45705,55820,Colin Ingram,Prosper Utseya,0.6,4.0,4.0,0.0,13.0,154.0,7.0,10.0,False,,
6,1,South Africa,Zimbabwe,47270,343529,Graeme Smith,Shingi Masakadza,1.1,0.0,0.0,0.0,199.0,199.0,4.0,10.0,False,,
7,1,South Africa,Zimbabwe,47270,343529,Graeme Smith,Shingi Masakadza,1.2,0.0,0.0,0.0,128.0,195.0,6.0,10.0,False,,
8,1,South Africa,Zimbabwe,47270,343529,Graeme Smith,Shingi Masakadza,1.3,0.0,1.0,1.0,0.0,0.0,0.0,11.0,False,,
9,1,South Africa,Zimbabwe,47270,343529,Graeme Smith,Shingi Masakadza,1.3,2.0,2.0,0.0,306.0,101.0,2.0,13.0,False,,
10,1,South Africa,Zimbabwe,47270,343529,Graeme Smith,Shingi Masakadza,1.4,4.0,4.0,0.0,67.0,312.0,5.0,17.0,False,,
11,1,South Africa,Zimbabwe,47270,343529,Graeme Smith,Shingi Masakadza,1.5,4.0,4.0,0.0,227.0,349.0,4.0,21.0,False,,
12,1,South Africa,Zimbabwe,47270,343529,Graeme Smith,Shingi Masakadza,1.6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,False,,
