,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,New Zealand,South Africa,38058,46393,Rob Nicol,1,Ryan McLaren,y,0.1,0.0,0.0,0.0,163.0,114.0,8.0,-0.69,-0.26,-0.68,0.08,85.675,0.0,0,1,False,,
1,1,New Zealand,South Africa,38058,46393,Rob Nicol,1,Ryan McLaren,y,0.2,1.0,1.0,0.0,71.0,99.0,7.0,-0.34,5.73,-0.30,0.37,85.451,1.0,0,2,False,,
2,1,New Zealand,South Africa,37091,46393,Peter Fulton,2,Ryan McLaren,y,0.3,0.0,0.0,0.0,167.0,199.0,5.0,-0.28,6.47,-0.06,0.61,85.898,1.0,0,3,False,,
3,1,New Zealand,South Africa,37091,46393,Peter Fulton,2,Ryan McLaren,y,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,6.73,-0.43,0.98,87.241,1.0,0,4,False,,
4,1,New Zealand,South Africa,37091,46393,Peter Fulton,2,Ryan McLaren,y,0.5,4.0,4.0,0.0,19.0,245.0,6.0,-0.51,6.67,-0.44,0.78,85.898,5.0,0,5,False,,
5,1,New Zealand,South Africa,37091,46393,Peter Fulton,2,Ryan McLaren,y,0.6,0.0,0.0,0.0,153.0,198.0,5.0,-0.35,6.79,-0.15,0.87,85.898,5.0,0,6,False,,
6,1,New Zealand,South Africa,38058,47492,Rob Nicol,1,Dale Steyn,y,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.23,5.53,0.45,0.66,-2.237,6.0,0,7,False,,
7,1,New Zealand,South Africa,38058,47492,Rob Nicol,1,Dale Steyn,y,1.1,1.0,1.0,0.0,118.0,184.0,6.0,-0.13,5.85,-0.21,0.51,84.200,7.0,0,7,False,,
8,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,1.2,1.0,1.0,0.0,312.0,101.0,2.0,0.12,7.15,0.40,0.95,83.661,8.0,0,8,False,,
9,1,New Zealand,South Africa,38058,47492,Rob Nicol,1,Dale Steyn,y,1.3,1.0,1.0,0.0,109.0,46.0,8.0,-0.45,5.93,-0.66,0.69,84.332,9.0,0,9,False,,
10,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,7.48,0.21,0.89,84.109,9.0,0,10,False,,
11,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,1.5,0.0,0.0,0.0,97.0,145.0,7.0,-0.22,6.94,-0.25,0.87,84.780,9.0,0,11,False,,
12,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,1.6,0.0,0.0,0.0,127.0,202.0,6.0,-0.34,7.54,-0.34,0.78,87.017,9.0,0,12,False,,
13,1,New Zealand,South Africa,38058,45949,Rob Nicol,1,Rory Kleinveldt,y,2.1,0.0,0.0,0.0,174.0,111.0,8.0,-0.45,7.80,-0.32,1.22,86.122,9.0,1,13,True,caught,Rob Nicol
14,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,2.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.30,11.86,0.16,1.84,87.017,9.0,1,14,False,,
15,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,2.3,0.0,0.0,0.0,111.0,190.0,6.0,-0.34,6.55,-0.28,0.66,86.569,9.0,1,15,False,,
16,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,2.4,4.0,4.0,0.0,10.0,143.0,7.0,-0.45,7.96,-0.35,0.97,85.451,13.0,1,16,False,,
17,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,2.5,1.0,1.0,0.0,230.0,212.0,3.0,-0.31,7.40,-0.13,0.94,85.227,14.0,1,17,False,,
18,1,New Zealand,South Africa,37091,45949,Peter Fulton,2,Rory Kleinveldt,y,2.6,0.0,0.0,0.0,116.0,184.0,6.0,-0.46,8.90,-0.21,1.21,86.793,14.0,1,18,False,,
19,1,New Zealand,South Africa,37737,47492,Brendon McCullum,3,Dale Steyn,y,3.1,0.0,0.0,0.0,233.0,117.0,2.0,0.04,8.12,0.33,1.00,86.122,14.0,1,19,False,,
20,1,New Zealand,South Africa,37737,47492,Brendon McCullum,3,Dale Steyn,y,3.2,1.0,1.0,0.0,336.0,196.0,3.0,0.03,5.46,0.12,0.51,87.017,15.0,1,20,False,,
21,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,3.3,4.0,4.0,0.0,353.0,123.0,2.0,-0.18,10.83,0.11,1.37,87.912,19.0,1,21,False,,
22,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,3.4,0.0,0.0,0.0,131.0,195.0,6.0,-0.22,7.11,-0.22,1.15,86.569,19.0,1,22,False,,
23,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,3.5,0.0,0.0,0.0,109.0,175.0,6.0,-0.24,8.22,-0.18,0.90,85.898,19.0,1,23,False,,
24,1,New Zealand,South Africa,37091,47492,Peter Fulton,2,Dale Steyn,y,3.6,0.0,0.0,0.0,198.0,241.0,4.0,-0.21,7.18,-0.17,0.57,86.122,19.0,2,24,True,caught,Peter Fulton
25,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,4.1,0.0,0.0,0.0,112.0,182.0,6.0,-0.35,6.76,-0.31,0.86,85.004,19.0,2,25,False,,
26,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,4.2,0.0,0.0,0.0,202.0,198.0,4.0,-0.26,6.83,-0.15,0.58,85.451,19.0,2,26,False,,
27,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,4.3,0.0,0.0,0.0,203.0,195.0,4.0,-0.19,7.62,0.04,1.01,85.675,19.0,2,27,False,,
28,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,4.4,0.0,0.0,0.0,133.0,192.0,6.0,-0.41,8.37,-0.14,1.00,85.675,19.0,2,28,False,,
29,1,New Zealand,South Africa,37737,45949,Brendon McCullum,3,Rory Kleinveldt,y,4.5,0.0,0.0,0.0,264.0,64.0,1.0,-0.19,8.10,0.17,1.22,85.675,19.0,3,29,True,caught,Brendon McCullum
30,1,New Zealand,South Africa,37004,45949,James Franklin,4,Rory Kleinveldt,n,4.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,12.93,0.38,2.12,87.241,19.0,3,30,False,,
31,1,New Zealand,South Africa,232359,439952,Colin Munro,5,Chris Morris,n,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.29,5.75,0.78,0.87,85.004,19.0,3,31,False,,
