,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
1,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
2,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
3,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
4,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,,
5,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,,
6,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,0.6,1.0,1.0,0.0,217.0,180.0,3.0,2.0,False,,
7,1,Zimbabwe,India,55608,35731,Hamilton Masakadza,Vinay Kumar,1.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,False,,
8,1,Zimbabwe,India,55608,35731,Hamilton Masakadza,Vinay Kumar,1.1,1.0,1.0,0.0,240.0,202.0,3.0,4.0,False,,
9,1,Zimbabwe,India,55814,35731,Brendan Taylor,Vinay Kumar,1.2,0.0,0.0,0.0,199.0,253.0,4.0,4.0,False,,
10,1,Zimbabwe,India,55814,35731,Brendan Taylor,Vinay Kumar,1.3,4.0,4.0,0.0,227.0,10.0,1.0,8.0,False,,
11,1,Zimbabwe,India,55814,35731,Brendan Taylor,Vinay Kumar,1.4,0.0,0.0,0.0,131.0,177.0,6.0,8.0,False,,
12,1,Zimbabwe,India,55814,35731,Brendan Taylor,Vinay Kumar,1.5,0.0,0.0,0.0,170.0,139.0,8.0,8.0,False,,
13,1,Zimbabwe,India,55814,35731,Brendan Taylor,Vinay Kumar,1.6,0.0,0.0,0.0,140.0,179.0,6.0,8.0,False,,
14,1,Zimbabwe,India,55608,227712,Hamilton Masakadza,Ashok Dinda,2.1,0.0,0.0,0.0,143.0,256.0,5.0,8.0,True,caught,55608
15,1,Zimbabwe,India,55354,227712,Chamu Chibhabha,Ashok Dinda,2.2,0.0,0.0,0.0,157.0,241.0,5.0,8.0,False,,
16,1,Zimbabwe,India,55354,227712,Chamu Chibhabha,Ashok Dinda,2.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,False,,
17,1,Zimbabwe,India,55354,227712,Chamu Chibhabha,Ashok Dinda,2.4,0.0,0.0,0.0,135.0,180.0,6.0,8.0,False,,
