,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,England,South Africa,230855,46538,Craig Kieswetter,1,Morne Morkel,y,0.1,1.0,1.0,0.0,276.0,192.0,3.0,0.24,-4.71,0.03,0.78,-1.0,1.0,0,1,False,,
1,1,England,South Africa,16406,46538,Michael Lumb,2,Morne Morkel,n,0.2,1.0,1.0,0.0,43.0,188.0,6.0,-0.11,4.89,-0.03,0.76,-1.0,2.0,0,2,False,,
2,1,England,South Africa,230855,46538,Craig Kieswetter,1,Morne Morkel,y,0.3,0.0,5.0,5.0,0.0,0.0,0.0,-999.9,-989.84,-1357.2,-378.2,-1.0,7.0,0,3,False,,
3,1,England,South Africa,230855,46538,Craig Kieswetter,1,Morne Morkel,y,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.17,4.82,0.45,0.42,-1.0,8.0,0,3,False,,
4,1,England,South Africa,230855,46538,Craig Kieswetter,1,Morne Morkel,y,0.3,4.0,4.0,0.0,343.0,263.0,3.0,0.07,4.58,0.29,0.54,-1.0,12.0,0,3,False,,
5,1,England,South Africa,230855,46538,Craig Kieswetter,1,Morne Morkel,y,0.4,4.0,4.0,0.0,319.0,293.0,3.0,-0.0,4.52,0.2,0.67,87.284,16.0,0,4,False,,
6,1,England,South Africa,230855,46538,Craig Kieswetter,1,Morne Morkel,y,0.5,0.0,0.0,0.0,151.0,192.0,6.0,-0.14,5.72,0.08,0.72,87.442,16.0,0,5,False,,
7,1,England,South Africa,230855,46538,Craig Kieswetter,1,Morne Morkel,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,9.96,-0.16,1.27,85.598,16.0,0,6,False,,
8,1,England,South Africa,16406,265564,Michael Lumb,2,Wayne Parnell,n,1.1,4.0,4.0,0.0,349.0,241.0,3.0,0.2,3.29,0.16,0.35,87.761,20.0,0,7,False,,
9,1,England,South Africa,16406,265564,Michael Lumb,2,Wayne Parnell,n,1.2,0.0,0.0,0.0,134.0,203.0,6.0,0.06,5.57,-0.13,0.66,89.399,20.0,0,8,False,,
10,1,England,South Africa,16406,265564,Michael Lumb,2,Wayne Parnell,n,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.38,-0.04,0.58,89.388,20.0,0,9,False,,
11,1,England,South Africa,23460,265564,Luke Wright,3,Wayne Parnell,y,1.4,1.0,1.0,0.0,101.0,71.0,8.0,0.02,6.98,-0.31,0.88,89.022,21.0,0,10,False,,
12,1,England,South Africa,230855,265564,Craig Kieswetter,1,Wayne Parnell,y,1.5,0.0,0.0,0.0,97.0,182.0,6.0,-0.39,4.85,-0.73,0.5,88.965,21.0,0,11,False,,
13,1,England,South Africa,230855,265564,Craig Kieswetter,1,Wayne Parnell,y,1.6,0.0,0.0,0.0,148.0,247.0,5.0,-0.11,5.03,-0.34,0.54,89.283,21.0,0,12,False,,
14,1,England,South Africa,23460,46248,Luke Wright,3,Albie Morkel,y,2.1,2.0,2.0,0.0,298.0,276.0,3.0,-0.22,6.77,-0.0,0.68,81.309,23.0,0,13,False,,
15,1,England,South Africa,23460,46248,Luke Wright,3,Albie Morkel,y,2.2,0.0,1.0,1.0,0.0,0.0,0.0,-0.2,7.84,0.2,0.77,81.997,24.0,0,14,False,,
16,1,England,South Africa,230855,46248,Craig Kieswetter,1,Albie Morkel,y,2.3,1.0,1.0,0.0,255.0,212.0,3.0,-0.02,4.94,0.21,0.74,-1.0,25.0,0,15,False,,
17,1,England,South Africa,23460,46248,Luke Wright,3,Albie Morkel,y,2.4,1.0,1.0,0.0,229.0,115.0,1.0,-0.51,12.22,0.56,1.75,74.124,26.0,0,16,False,,
18,1,England,South Africa,230855,46248,Craig Kieswetter,1,Albie Morkel,y,2.5,1.0,1.0,0.0,326.0,180.0,3.0,-0.1,4.92,0.12,0.52,81.482,27.0,0,17,False,,
19,1,England,South Africa,23460,46248,Luke Wright,3,Albie Morkel,y,2.6,0.0,0.0,0.0,108.0,175.0,6.0,-0.42,8.09,-0.1,0.91,-1.0,27.0,0,18,False,,
20,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,3.1,1.0,1.0,0.0,319.0,215.0,3.0,0.18,5.69,0.57,0.72,-1.0,28.0,0,19,False,,
21,1,England,South Africa,23460,46750,Luke Wright,3,Robin Peterson,y,3.2,0.0,1.0,1.0,0.0,0.0,0.0,0.38,5.33,0.8,0.71,-1.0,29.0,0,20,False,,
22,1,England,South Africa,23460,46750,Luke Wright,3,Robin Peterson,y,3.2,1.0,1.0,0.0,259.0,185.0,3.0,0.15,6.11,-0.02,0.75,-1.0,30.0,0,20,False,,
23,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,3.3,1.0,1.0,0.0,252.0,134.0,2.0,0.12,6.08,0.55,0.75,-1.0,31.0,0,21,False,,
24,1,England,South Africa,23460,46750,Luke Wright,3,Robin Peterson,y,3.4,0.0,4.0,4.0,0.0,0.0,0.0,0.31,6.31,0.24,0.66,-1.0,35.0,0,22,False,,
25,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,6.04,0.27,0.69,-1.0,35.0,0,22,False,,
26,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,3.5,1.0,1.0,0.0,207.0,129.0,1.0,0.31,5.3,0.56,0.92,-1.0,36.0,0,23,False,,
27,1,England,South Africa,23460,46750,Luke Wright,3,Robin Peterson,y,3.6,1.0,1.0,0.0,319.0,236.0,3.0,0.03,6.51,0.05,0.79,-1.0,37.0,0,24,False,,
28,1,England,South Africa,23460,44149,Luke Wright,3,Johan Botha,y,4.1,0.0,1.0,1.0,0.0,0.0,0.0,-0.29,6.12,0.67,0.88,-1.0,38.0,0,25,False,,
29,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,4.2,4.0,4.0,0.0,164.0,356.0,5.0,-0.43,4.85,-0.17,0.76,-1.0,42.0,0,26,False,,
30,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,4.3,1.0,1.0,0.0,309.0,108.0,2.0,-0.2,4.47,0.42,0.93,-1.0,43.0,0,27,False,,
31,1,England,South Africa,23460,44149,Luke Wright,3,Johan Botha,y,4.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,5.16,-0.08,0.78,-1.0,43.0,0,28,False,,
32,1,England,South Africa,23460,44149,Luke Wright,3,Johan Botha,y,4.5,0.0,0.0,0.0,111.0,127.0,7.0,-0.63,6.28,-0.3,0.91,-1.0,43.0,1,29,True,caught,Luke Wright
33,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,4.6,1.0,1.0,0.0,260.0,186.0,3.0,-0.51,5.56,-0.24,0.69,-1.0,44.0,1,30,False,,
34,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,5.1,1.0,1.0,0.0,233.0,127.0,2.0,-0.08,6.7,0.32,0.68,-1.0,45.0,1,31,False,,
35,1,England,South Africa,24598,46750,Eoin Morgan,4,Robin Peterson,n,5.2,1.0,1.0,0.0,84.0,255.0,6.0,0.16,5.67,0.15,0.99,-1.0,46.0,1,32,False,,
36,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,5.3,1.0,1.0,0.0,304.0,145.0,2.0,-0.07,6.09,-0.16,0.47,-1.0,47.0,1,33,False,,
37,1,England,South Africa,24598,46750,Eoin Morgan,4,Robin Peterson,n,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.12,7.09,0.02,0.65,-1.0,47.0,1,34,False,,
38,1,England,South Africa,24598,46750,Eoin Morgan,4,Robin Peterson,n,5.5,2.0,2.0,0.0,27.0,191.0,6.0,0.34,4.35,0.52,0.65,-1.0,49.0,1,35,False,,
39,1,England,South Africa,24598,46750,Eoin Morgan,4,Robin Peterson,n,5.6,1.0,1.0,0.0,333.0,192.0,3.0,,,,,-1.0,50.0,1,36,False,,
40,1,England,South Africa,24598,44149,Eoin Morgan,4,Johan Botha,n,6.1,0.0,0.0,0.0,248.0,190.0,3.0,-0.51,5.58,-0.25,0.69,-1.0,50.0,1,37,False,,
41,1,England,South Africa,24598,44149,Eoin Morgan,4,Johan Botha,n,6.2,0.0,0.0,0.0,171.0,199.0,5.0,-0.19,2.28,-0.16,0.41,-1.0,50.0,1,38,False,,
42,1,England,South Africa,24598,44149,Eoin Morgan,4,Johan Botha,n,6.3,1.0,1.0,0.0,163.0,121.0,8.0,-0.21,3.79,-0.05,0.66,-1.0,51.0,1,39,False,,
43,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,6.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,3.59,0.31,0.66,-1.0,51.0,1,40,False,,
44,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,6.5,1.0,1.0,0.0,252.0,148.0,2.0,0.11,2.28,0.28,0.43,-1.0,52.0,1,41,False,,
45,1,England,South Africa,24598,44149,Eoin Morgan,4,Johan Botha,n,6.6,0.0,0.0,0.0,151.0,162.0,7.0,-0.13,1.88,-0.11,0.34,-1.0,52.0,1,42,False,,
46,1,England,South Africa,230855,45789,Craig Kieswetter,1,Jacques Kallis,y,7.1,0.0,0.0,0.0,164.0,195.0,5.0,-0.3,7.71,0.02,0.74,81.165,52.0,1,43,False,,
47,1,England,South Africa,230855,45789,Craig Kieswetter,1,Jacques Kallis,y,7.2,2.0,2.0,0.0,90.0,298.0,5.0,-0.43,8.46,-0.16,0.87,72.893,54.0,1,44,False,,
48,1,England,South Africa,230855,45789,Craig Kieswetter,1,Jacques Kallis,y,7.3,6.0,6.0,0.0,246.0,347.0,4.0,-0.2,9.07,0.17,1.01,82.521,60.0,1,45,False,,
49,1,England,South Africa,230855,45789,Craig Kieswetter,1,Jacques Kallis,y,7.4,2.0,2.0,0.0,31.0,206.0,6.0,-0.2,3.24,-0.08,0.58,81.867,62.0,1,46,False,,
50,1,England,South Africa,230855,45789,Craig Kieswetter,1,Jacques Kallis,y,7.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,11.68,0.15,1.86,83.167,62.0,1,47,False,,
51,1,England,South Africa,230855,45789,Craig Kieswetter,1,Jacques Kallis,y,7.6,1.0,1.0,0.0,178.0,179.0,5.0,-0.57,2.46,-0.55,0.32,81.393,63.0,1,48,False,,
52,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,8.1,1.0,1.0,0.0,236.0,129.0,2.0,-0.42,5.27,0.17,0.88,-1.0,64.0,1,49,False,,
53,1,England,South Africa,24598,44149,Eoin Morgan,4,Johan Botha,n,8.2,0.0,0.0,0.0,153.0,304.0,5.0,-0.25,4.71,0.23,0.84,-1.0,64.0,2,50,True,caught,Eoin Morgan
54,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,8.3,1.0,1.0,0.0,231.0,211.0,3.0,-0.38,4.28,-0.09,0.79,-1.0,65.0,2,51,False,,
55,1,England,South Africa,308967,44149,Jos Buttler,5,Johan Botha,y,8.4,1.0,1.0,0.0,116.0,133.0,7.0,-0.55,5.27,-0.39,0.83,-1.0,66.0,2,52,False,,
56,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,8.5,2.0,2.0,0.0,326.0,153.0,2.0,-0.14,2.8,-0.35,0.48,-1.0,68.0,2,53,False,,
57,1,England,South Africa,230855,44149,Craig Kieswetter,1,Johan Botha,y,8.6,6.0,6.0,0.0,202.0,353.0,4.0,-0.53,4.77,-0.15,0.78,-1.0,74.0,2,54,False,,
58,1,England,South Africa,308967,265564,Jos Buttler,5,Wayne Parnell,y,9.1,6.0,6.0,0.0,138.0,355.0,5.0,0.05,6.34,-0.14,0.66,88.162,80.0,2,55,False,,
59,1,England,South Africa,308967,265564,Jos Buttler,5,Wayne Parnell,y,9.2,6.0,6.0,0.0,148.0,359.0,5.0,-0.21,7.96,-0.64,0.97,79.716,86.0,2,56,False,,
60,1,England,South Africa,308967,265564,Jos Buttler,5,Wayne Parnell,y,9.3,2.0,2.0,0.0,98.0,300.0,5.0,-0.27,2.36,-0.37,0.31,86.938,88.0,2,57,False,,
61,1,England,South Africa,308967,265564,Jos Buttler,5,Wayne Parnell,y,9.4,0.0,1.0,1.0,0.0,0.0,0.0,-0.75,6.48,-1.34,0.77,72.931,89.0,2,58,False,,
62,1,England,South Africa,308967,265564,Jos Buttler,5,Wayne Parnell,y,9.4,4.0,5.0,1.0,268.0,28.0,1.0,-0.42,3.69,-0.53,0.52,86.915,94.0,2,58,False,,
