,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,Australia,Sri Lanka,8180,49764,Shane Watson,Angelo Mathews,0.1,0.0,0.0,0.0,116.0,165.0,6.0,0.0,False,,
1,1,Australia,Sri Lanka,8180,49764,Shane Watson,Angelo Mathews,0.2,1.0,1.0,0.0,325.0,165.0,2.0,1.0,False,,
2,1,Australia,Sri Lanka,219889,49764,David Warner,Angelo Mathews,0.3,1.0,1.0,0.0,121.0,200.0,6.0,2.0,False,,
3,1,Australia,Sri Lanka,8180,49764,Shane Watson,Angelo Mathews,0.4,0.0,0.0,0.0,219.0,219.0,4.0,2.0,False,,
4,1,Australia,Sri Lanka,8180,49764,Shane Watson,Angelo Mathews,0.5,0.0,0.0,0.0,179.0,159.0,8.0,2.0,True,bowled,8180
5,1,Australia,Sri Lanka,5560,49764,Brad Haddin,Angelo Mathews,0.6,0.0,0.0,0.0,127.0,170.0,6.0,2.0,False,,
6,1,Australia,Sri Lanka,219889,51019,David Warner,Chanaka Welegedara,1.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,False,,
7,1,Australia,Sri Lanka,219889,51019,David Warner,Chanaka Welegedara,1.1,1.0,1.0,0.0,54.0,235.0,6.0,4.0,False,,
8,1,Australia,Sri Lanka,5560,51019,Brad Haddin,Chanaka Welegedara,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,,
9,1,Australia,Sri Lanka,5560,51019,Brad Haddin,Chanaka Welegedara,1.3,2.0,3.0,1.0,223.0,299.0,4.0,7.0,False,,
10,1,Australia,Sri Lanka,5560,51019,Brad Haddin,Chanaka Welegedara,1.3,4.0,4.0,0.0,127.0,349.0,5.0,11.0,False,,
11,1,Australia,Sri Lanka,5560,51019,Brad Haddin,Chanaka Welegedara,1.4,4.0,4.0,0.0,332.0,274.0,3.0,15.0,False,,
12,1,Australia,Sri Lanka,5560,51019,Brad Haddin,Chanaka Welegedara,1.5,0.0,0.0,0.0,127.0,210.0,6.0,15.0,False,,
13,1,Australia,Sri Lanka,5560,51019,Brad Haddin,Chanaka Welegedara,1.6,1.0,1.0,0.0,264.0,190.0,3.0,16.0,False,,
14,1,Australia,Sri Lanka,5560,49764,Brad Haddin,Angelo Mathews,2.1,4.0,4.0,0.0,18.0,124.0,7.0,20.0,False,,
15,1,Australia,Sri Lanka,5560,49764,Brad Haddin,Angelo Mathews,2.2,0.0,0.0,0.0,128.0,186.0,6.0,20.0,False,,
16,1,Australia,Sri Lanka,5560,49764,Brad Haddin,Angelo Mathews,2.3,0.0,0.0,0.0,134.0,303.0,5.0,20.0,False,,
17,1,Australia,Sri Lanka,219889,49764,David Warner,Angelo Mathews,2.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,,
18,1,Australia,Sri Lanka,219889,49764,David Warner,Angelo Mathews,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,,
19,1,Australia,Sri Lanka,219889,49764,David Warner,Angelo Mathews,2.6,0.0,1.0,1.0,0.0,0.0,0.0,21.0,False,,
20,1,Australia,Sri Lanka,219889,51019,David Warner,Chanaka Welegedara,3.1,4.0,4.0,0.0,224.0,11.0,1.0,25.0,False,,
21,1,Australia,Sri Lanka,219889,51019,David Warner,Chanaka Welegedara,3.2,2.0,2.0,0.0,234.0,33.0,1.0,27.0,False,,
22,1,Australia,Sri Lanka,219889,51019,David Warner,Chanaka Welegedara,3.3,0.0,1.0,1.0,0.0,0.0,0.0,28.0,False,,
23,1,Australia,Sri Lanka,4578,51019,Michael Clarke,Chanaka Welegedara,3.4,0.0,0.0,0.0,160.0,138.0,8.0,28.0,False,,
24,1,Australia,Sri Lanka,4578,51019,Michael Clarke,Chanaka Welegedara,3.5,1.0,1.0,0.0,115.0,148.0,7.0,29.0,False,,
25,1,Australia,Sri Lanka,219889,51019,David Warner,Chanaka Welegedara,3.6,1.0,1.0,0.0,197.0,246.0,4.0,30.0,False,,
26,1,Australia,Sri Lanka,219889,50438,David Warner,Suraj Randiv,4.1,0.0,0.0,0.0,175.0,197.0,5.0,30.0,False,,
27,1,Australia,Sri Lanka,219889,50438,David Warner,Suraj Randiv,4.2,0.0,0.0,0.0,224.0,200.0,3.0,30.0,False,,
28,1,Australia,Sri Lanka,219889,50438,David Warner,Suraj Randiv,4.3,0.0,0.0,0.0,191.0,140.0,1.0,30.0,True,caught,219889
29,1,Australia,Sri Lanka,5766,50438,David Hussey,Suraj Randiv,4.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True,stumped,5766
30,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,4.5,0.0,0.0,0.0,124.0,161.0,7.0,30.0,False,,
31,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,4.6,1.0,1.0,0.0,217.0,147.0,2.0,31.0,False,,
32,1,Australia,Sri Lanka,8291,49758,Cameron White,Lasith Malinga,5.1,0.0,0.0,0.0,150.0,190.0,6.0,31.0,False,,
33,1,Australia,Sri Lanka,8291,49758,Cameron White,Lasith Malinga,5.2,1.0,1.0,0.0,61.0,137.0,7.0,32.0,False,,
34,1,Australia,Sri Lanka,4578,49758,Michael Clarke,Lasith Malinga,5.3,0.0,0.0,0.0,130.0,189.0,6.0,32.0,False,,
35,1,Australia,Sri Lanka,4578,49758,Michael Clarke,Lasith Malinga,5.4,0.0,0.0,0.0,184.0,196.0,4.0,32.0,False,,
36,1,Australia,Sri Lanka,4578,49758,Michael Clarke,Lasith Malinga,5.5,0.0,0.0,0.0,131.0,200.0,6.0,32.0,False,,
37,1,Australia,Sri Lanka,4578,49758,Michael Clarke,Lasith Malinga,5.6,1.0,1.0,0.0,70.0,86.0,7.0,33.0,False,,
38,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,6.1,1.0,1.0,0.0,249.0,281.0,4.0,34.0,False,,
39,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,6.2,4.0,4.0,0.0,345.0,113.0,2.0,38.0,False,,
40,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,6.3,1.0,1.0,0.0,240.0,131.0,2.0,39.0,False,,
41,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,6.4,3.0,3.0,0.0,124.0,23.0,8.0,42.0,False,,
42,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,6.5,1.0,1.0,0.0,106.0,156.0,7.0,43.0,False,,
43,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,6.6,1.0,1.0,0.0,47.0,182.0,6.0,44.0,False,,
44,1,Australia,Sri Lanka,4578,268739,Michael Clarke,Ajantha Mendis,7.1,1.0,1.0,0.0,143.0,172.0,6.0,45.0,False,,
45,1,Australia,Sri Lanka,8291,268739,Cameron White,Ajantha Mendis,7.2,0.0,0.0,0.0,151.0,196.0,5.0,45.0,False,,
46,1,Australia,Sri Lanka,8291,268739,Cameron White,Ajantha Mendis,7.3,0.0,0.0,0.0,0.0,0.0,0.0,45.0,False,,
47,1,Australia,Sri Lanka,8291,268739,Cameron White,Ajantha Mendis,7.4,6.0,6.0,0.0,285.0,342.0,4.0,51.0,False,,
48,1,Australia,Sri Lanka,8291,268739,Cameron White,Ajantha Mendis,7.5,1.0,1.0,0.0,140.0,295.0,5.0,52.0,False,,
49,1,Australia,Sri Lanka,4578,268739,Michael Clarke,Ajantha Mendis,7.6,2.0,2.0,0.0,350.0,168.0,3.0,54.0,False,,
50,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,8.1,0.0,0.0,0.0,135.0,203.0,6.0,54.0,False,,
51,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,8.2,0.0,0.0,0.0,204.0,185.0,3.0,54.0,False,,
52,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,8.3,0.0,0.0,0.0,0.0,0.0,0.0,54.0,False,,
53,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,8.4,1.0,1.0,0.0,222.0,119.0,1.0,55.0,False,,
54,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,8.5,1.0,1.0,0.0,124.0,164.0,7.0,56.0,False,,
55,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,8.6,4.0,4.0,0.0,9.0,200.0,6.0,60.0,False,,
56,1,Australia,Sri Lanka,4578,268739,Michael Clarke,Ajantha Mendis,9.1,1.0,1.0,0.0,263.0,243.0,3.0,61.0,False,,
57,1,Australia,Sri Lanka,8291,268739,Cameron White,Ajantha Mendis,9.2,1.0,1.0,0.0,117.0,176.0,6.0,62.0,False,,
58,1,Australia,Sri Lanka,4578,268739,Michael Clarke,Ajantha Mendis,9.3,0.0,0.0,0.0,139.0,188.0,6.0,62.0,False,,
59,1,Australia,Sri Lanka,4578,268739,Michael Clarke,Ajantha Mendis,9.4,0.0,0.0,0.0,175.0,195.0,5.0,62.0,False,,
60,1,Australia,Sri Lanka,4578,268739,Michael Clarke,Ajantha Mendis,9.5,1.0,1.0,0.0,156.0,288.0,5.0,63.0,False,,
61,1,Australia,Sri Lanka,8291,268739,Cameron White,Ajantha Mendis,9.6,2.0,2.0,0.0,255.0,45.0,1.0,65.0,False,,
62,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,10.1,0.0,0.0,0.0,231.0,201.0,3.0,65.0,False,,
63,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,10.2,1.0,1.0,0.0,260.0,155.0,2.0,66.0,False,,
64,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,10.3,0.0,0.0,0.0,140.0,182.0,6.0,66.0,False,,
65,1,Australia,Sri Lanka,8291,50438,Cameron White,Suraj Randiv,10.4,1.0,1.0,0.0,281.0,127.0,2.0,67.0,False,,
66,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,10.5,0.0,0.0,0.0,133.0,200.0,6.0,67.0,False,,
67,1,Australia,Sri Lanka,4578,50438,Michael Clarke,Suraj Randiv,10.6,0.0,0.0,0.0,181.0,158.0,1.0,67.0,True,bowled,4578
68,1,Australia,Sri Lanka,8291,49764,Cameron White,Angelo Mathews,11.1,2.0,2.0,0.0,333.0,192.0,3.0,69.0,False,,
69,1,Australia,Sri Lanka,8291,49764,Cameron White,Angelo Mathews,11.2,4.0,4.0,0.0,142.0,7.0,8.0,73.0,False,,
70,1,Australia,Sri Lanka,8291,49764,Cameron White,Angelo Mathews,11.3,1.0,1.0,0.0,111.0,304.0,5.0,74.0,False,,
71,1,Australia,Sri Lanka,5939,49764,Michael Hussey,Angelo Mathews,11.4,0.0,0.0,0.0,232.0,206.0,3.0,74.0,False,,
72,1,Australia,Sri Lanka,5939,49764,Michael Hussey,Angelo Mathews,11.5,1.0,1.0,0.0,252.0,310.0,4.0,75.0,False,,
73,1,Australia,Sri Lanka,8291,49764,Cameron White,Angelo Mathews,11.6,1.0,1.0,0.0,140.0,316.0,5.0,76.0,False,,
74,1,Australia,Sri Lanka,8291,51019,Cameron White,Chanaka Welegedara,12.1,1.0,1.0,0.0,237.0,198.0,3.0,77.0,False,,
75,1,Australia,Sri Lanka,5939,51019,Michael Hussey,Chanaka Welegedara,12.2,0.0,0.0,0.0,0.0,0.0,0.0,77.0,False,,
76,1,Australia,Sri Lanka,5939,51019,Michael Hussey,Chanaka Welegedara,12.3,0.0,0.0,0.0,225.0,210.0,3.0,77.0,False,,
77,1,Australia,Sri Lanka,5939,51019,Michael Hussey,Chanaka Welegedara,12.4,0.0,0.0,0.0,0.0,0.0,0.0,77.0,False,,
78,1,Australia,Sri Lanka,5939,51019,Michael Hussey,Chanaka Welegedara,12.5,0.0,0.0,0.0,128.0,197.0,6.0,77.0,False,,
79,1,Australia,Sri Lanka,5939,51019,Michael Hussey,Chanaka Welegedara,12.6,1.0,1.0,0.0,233.0,245.0,4.0,78.0,False,,
