,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Australia,West Indies,8180,53191,Shane Watson,Jerome Taylor,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Australia,West Indies,8180,53191,Shane Watson,Jerome Taylor,0.2,0.0,0.0,0.0,133.0,234.0,5.0,0.0,0,2,False,,
2,1,Australia,West Indies,8180,53191,Shane Watson,Jerome Taylor,0.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,3,False,,
3,1,Australia,West Indies,8180,53191,Shane Watson,Jerome Taylor,0.3,0.0,0.0,0.0,135.0,245.0,5.0,1.0,1,3,True,caught,8180
4,1,Australia,West Indies,7133,53191,Ricky Ponting,Jerome Taylor,0.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,4,False,,
5,1,Australia,West Indies,7133,53191,Ricky Ponting,Jerome Taylor,0.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1,4,False,,
6,1,Australia,West Indies,7133,53191,Ricky Ponting,Jerome Taylor,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,4,True,leg before wicket,7133
7,1,Australia,West Indies,4578,53191,Michael Clarke,Jerome Taylor,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,5,False,,
8,1,Australia,West Indies,4578,53191,Michael Clarke,Jerome Taylor,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,6,False,,
9,1,Australia,West Indies,219889,51782,David Warner,Fidel Edwards,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,7,False,,
10,1,Australia,West Indies,219889,51782,David Warner,Fidel Edwards,1.2,0.0,0.0,0.0,172.0,200.0,5.0,3.0,2,8,False,,
11,1,Australia,West Indies,219889,51782,David Warner,Fidel Edwards,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,9,False,,
12,1,Australia,West Indies,219889,51782,David Warner,Fidel Edwards,1.4,1.0,2.0,1.0,126.0,221.0,5.0,5.0,2,10,False,,
13,1,Australia,West Indies,4578,51782,Michael Clarke,Fidel Edwards,1.4,1.0,1.0,0.0,322.0,208.0,3.0,6.0,2,10,False,,
14,1,Australia,West Indies,219889,51782,David Warner,Fidel Edwards,1.5,0.0,0.0,0.0,176.0,201.0,5.0,6.0,2,11,False,,
15,1,Australia,West Indies,219889,51782,David Warner,Fidel Edwards,1.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2,12,False,,
16,1,Australia,West Indies,4578,53191,Michael Clarke,Jerome Taylor,2.1,1.0,1.0,0.0,237.0,228.0,4.0,7.0,2,13,False,,
17,1,Australia,West Indies,219889,53191,David Warner,Jerome Taylor,2.2,0.0,0.0,0.0,187.0,195.0,4.0,7.0,2,14,False,,
18,1,Australia,West Indies,219889,53191,David Warner,Jerome Taylor,2.3,0.0,0.0,0.0,247.0,194.0,3.0,7.0,2,15,False,,
19,1,Australia,West Indies,219889,53191,David Warner,Jerome Taylor,2.4,4.0,4.0,0.0,354.0,224.0,3.0,11.0,2,16,False,,
20,1,Australia,West Indies,219889,53191,David Warner,Jerome Taylor,2.5,0.0,0.0,0.0,117.0,203.0,6.0,11.0,2,17,False,,
