,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,India,South Africa,34102,297583,Rohit Sharma,1,Kyle Abbott,y,0.1,0.0,0.0,0.0,168.0,199.0,5.0,-0.22,8.06,-0.20,0.74,-2.237,0.0,0,1,False,,
1,1,India,South Africa,34102,297583,Rohit Sharma,1,Kyle Abbott,y,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.01,6.91,0.45,0.81,84.436,1.0,0,2,False,,
2,1,India,South Africa,34102,297583,Rohit Sharma,1,Kyle Abbott,y,0.2,4.0,4.0,0.0,64.0,54.0,7.0,-0.68,10.57,-0.97,1.46,83.225,5.0,0,2,False,,
3,1,India,South Africa,34102,297583,Rohit Sharma,1,Kyle Abbott,y,0.3,1.0,1.0,0.0,110.0,135.0,7.0,-0.60,9.26,-0.73,1.09,83.292,6.0,0,3,False,,
4,1,India,South Africa,28235,297583,Shikhar Dhawan,2,Kyle Abbott,n,0.4,0.0,0.0,0.0,195.0,200.0,4.0,0.18,1.93,0.25,0.14,-2.237,6.0,0,4,False,,
5,1,India,South Africa,28235,297583,Shikhar Dhawan,2,Kyle Abbott,n,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,7.51,-0.22,0.84,83.252,6.0,0,5,False,,
6,1,India,South Africa,28235,297583,Shikhar Dhawan,2,Kyle Abbott,n,0.6,0.0,0.0,0.0,238.0,179.0,3.0,-0.04,7.28,0.32,0.92,83.401,6.0,0,6,False,,
7,1,India,South Africa,34102,40618,Rohit Sharma,1,Imran Tahir,y,1.1,0.0,0.0,0.0,218.0,214.0,4.0,-0.11,5.81,0.05,0.55,-2.237,6.0,0,7,False,,
8,1,India,South Africa,34102,40618,Rohit Sharma,1,Imran Tahir,y,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.06,5.75,0.63,0.45,54.095,7.0,0,8,False,,
9,1,India,South Africa,34102,40618,Rohit Sharma,1,Imran Tahir,y,1.2,0.0,0.0,0.0,210.0,195.0,3.0,-0.08,7.37,-0.17,1.16,58.030,7.0,0,8,False,,
10,1,India,South Africa,34102,40618,Rohit Sharma,1,Imran Tahir,y,1.3,1.0,1.0,0.0,300.0,233.0,3.0,0.02,5.67,0.11,0.53,-2.237,8.0,0,9,False,,
11,1,India,South Africa,28235,40618,Shikhar Dhawan,2,Imran Tahir,n,1.4,4.0,4.0,0.0,223.0,13.0,1.0,0.25,4.45,0.43,0.53,-2.237,12.0,0,10,False,,
12,1,India,South Africa,28235,40618,Shikhar Dhawan,2,Imran Tahir,n,1.5,0.0,0.0,0.0,234.0,191.0,3.0,0.13,5.85,0.34,0.57,-2.237,12.0,0,11,False,,
13,1,India,South Africa,28235,40618,Shikhar Dhawan,2,Imran Tahir,n,1.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.0,0,12,False,,
14,1,India,South Africa,34102,550215,Rohit Sharma,1,Kagiso Rabada,y,2.1,1.0,1.0,0.0,217.0,118.0,1.0,-0.29,7.79,0.06,0.93,85.345,13.0,0,13,False,,
15,1,India,South Africa,28235,550215,Shikhar Dhawan,2,Kagiso Rabada,n,2.2,1.0,1.0,0.0,271.0,219.0,3.0,-0.02,6.37,0.32,0.51,87.585,14.0,0,14,False,,
16,1,India,South Africa,34102,550215,Rohit Sharma,1,Kagiso Rabada,y,2.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,11.48,0.02,1.93,83.489,14.0,0,15,False,,
17,1,India,South Africa,34102,550215,Rohit Sharma,1,Kagiso Rabada,y,2.4,1.0,1.0,0.0,107.0,181.0,6.0,-0.44,8.12,-0.27,1.09,88.726,15.0,0,16,False,,
18,1,India,South Africa,28235,550215,Shikhar Dhawan,2,Kagiso Rabada,n,2.5,0.0,0.0,0.0,231.0,189.0,3.0,-0.32,8.37,-0.06,0.63,89.777,15.0,0,17,False,,
19,1,India,South Africa,28235,550215,Shikhar Dhawan,2,Kagiso Rabada,n,2.6,1.0,1.0,0.0,260.0,254.0,4.0,-0.20,7.17,0.19,0.82,89.900,16.0,0,18,False,,
20,1,India,South Africa,28235,439952,Shikhar Dhawan,2,Chris Morris,n,3.1,1.0,1.0,0.0,205.0,185.0,3.0,0.10,5.05,0.31,0.57,85.950,17.0,0,19,False,,
21,1,India,South Africa,34102,439952,Rohit Sharma,1,Chris Morris,y,3.2,2.0,2.0,0.0,313.0,122.0,2.0,-0.22,7.90,0.22,1.02,84.711,19.0,0,20,False,,
22,1,India,South Africa,34102,439952,Rohit Sharma,1,Chris Morris,y,3.3,4.0,4.0,0.0,260.0,18.0,1.0,0.10,4.98,0.35,0.62,88.174,23.0,0,21,False,,
23,1,India,South Africa,34102,439952,Rohit Sharma,1,Chris Morris,y,3.4,1.0,1.0,0.0,212.0,252.0,4.0,-0.27,7.66,0.09,0.78,86.186,24.0,0,22,False,,
24,1,India,South Africa,28235,439952,Shikhar Dhawan,2,Chris Morris,n,3.5,4.0,4.0,0.0,343.0,126.0,2.0,-0.20,10.51,0.53,1.29,88.943,28.0,0,23,False,,
25,1,India,South Africa,28235,439952,Shikhar Dhawan,2,Chris Morris,n,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,4.58,0.14,0.50,86.895,28.0,1,24,True,leg before wicket,Shikhar Dhawan
26,1,India,South Africa,34102,550215,Rohit Sharma,1,Kagiso Rabada,y,4.1,1.0,1.0,0.0,116.0,34.0,8.0,-0.63,11.03,-0.72,1.33,89.039,29.0,1,25,False,,
