,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,South Africa,Pakistan,379143,429981,Quinton de Kock,Mohammad Irfan,0.1,0.0,0.0,0.0,136.0,193.0,6.0,0.0,False,,
1,1,South Africa,Pakistan,379143,429981,Quinton de Kock,Mohammad Irfan,0.2,0.0,0.0,0.0,224.0,192.0,3.0,0.0,False,,
2,1,South Africa,Pakistan,379143,429981,Quinton de Kock,Mohammad Irfan,0.3,4.0,4.0,0.0,44.0,303.0,5.0,4.0,False,,
3,1,South Africa,Pakistan,379143,429981,Quinton de Kock,Mohammad Irfan,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,,
4,1,South Africa,Pakistan,379143,429981,Quinton de Kock,Mohammad Irfan,0.5,1.0,1.0,0.0,72.0,247.0,6.0,5.0,False,,
5,1,South Africa,Pakistan,43906,429981,Hashim Amla,Mohammad Irfan,0.6,0.0,0.0,0.0,145.0,190.0,6.0,5.0,False,,
6,1,South Africa,Pakistan,379143,39836,Quinton de Kock,Abdul Razzaq,1.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,False,,
7,1,South Africa,Pakistan,379143,39836,Quinton de Kock,Abdul Razzaq,1.1,4.0,4.0,0.0,60.0,318.0,5.0,10.0,False,,
8,1,South Africa,Pakistan,379143,39836,Quinton de Kock,Abdul Razzaq,1.2,4.0,4.0,0.0,41.0,308.0,5.0,14.0,False,,
9,1,South Africa,Pakistan,379143,39836,Quinton de Kock,Abdul Razzaq,1.3,0.0,0.0,0.0,208.0,237.0,4.0,14.0,False,,
10,1,South Africa,Pakistan,379143,39836,Quinton de Kock,Abdul Razzaq,1.4,4.0,4.0,0.0,11.0,219.0,6.0,18.0,False,,
11,1,South Africa,Pakistan,379143,39836,Quinton de Kock,Abdul Razzaq,1.5,0.0,1.0,1.0,0.0,0.0,0.0,19.0,False,,
12,1,South Africa,Pakistan,43906,39836,Hashim Amla,Abdul Razzaq,1.6,1.0,1.0,0.0,98.0,93.0,7.0,20.0,False,,
13,1,South Africa,Pakistan,43906,429981,Hashim Amla,Mohammad Irfan,2.1,1.0,1.0,0.0,126.0,273.0,5.0,21.0,False,,
14,1,South Africa,Pakistan,379143,429981,Quinton de Kock,Mohammad Irfan,2.2,1.0,1.0,0.0,63.0,229.0,6.0,22.0,False,,
15,1,South Africa,Pakistan,43906,429981,Hashim Amla,Mohammad Irfan,2.3,1.0,1.0,0.0,237.0,189.0,3.0,23.0,False,,
16,1,South Africa,Pakistan,379143,429981,Quinton de Kock,Mohammad Irfan,2.4,4.0,4.0,0.0,151.0,6.0,8.0,27.0,False,,
17,1,South Africa,Pakistan,379143,42657,Quinton de Kock,Shoaib Malik,2.5,1.0,1.0,0.0,145.0,197.0,6.0,28.0,False,,
18,1,South Africa,Pakistan,43906,42657,Hashim Amla,Shoaib Malik,2.6,0.0,0.0,0.0,198.0,178.0,3.0,28.0,False,,
19,1,South Africa,Pakistan,379143,43265,Quinton de Kock,Sohail Tanvir,3.1,2.0,2.0,0.0,186.0,328.0,4.0,30.0,False,,
20,1,South Africa,Pakistan,379143,43265,Quinton de Kock,Sohail Tanvir,3.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,False,,
21,1,South Africa,Pakistan,379143,43265,Quinton de Kock,Sohail Tanvir,3.3,0.0,0.0,0.0,0.0,0.0,0.0,30.0,False,,
22,1,South Africa,Pakistan,379143,43265,Quinton de Kock,Sohail Tanvir,3.4,1.0,1.0,0.0,225.0,207.0,3.0,31.0,False,,
23,1,South Africa,Pakistan,43906,43265,Hashim Amla,Sohail Tanvir,3.5,0.0,0.0,0.0,221.0,221.0,4.0,31.0,False,,
24,1,South Africa,Pakistan,43906,43265,Hashim Amla,Sohail Tanvir,3.6,1.0,1.0,0.0,58.0,188.0,6.0,32.0,False,,
25,1,South Africa,Pakistan,43906,42699,Hashim Amla,Saeed Ajmal,4.1,0.0,0.0,0.0,220.0,187.0,3.0,32.0,False,,
26,1,South Africa,Pakistan,43906,42699,Hashim Amla,Saeed Ajmal,4.2,1.0,1.0,0.0,264.0,189.0,3.0,33.0,False,,
27,1,South Africa,Pakistan,379143,42699,Quinton de Kock,Saeed Ajmal,4.3,4.0,4.0,0.0,45.0,286.0,6.0,37.0,False,,
28,1,South Africa,Pakistan,379143,42699,Quinton de Kock,Saeed Ajmal,4.4,0.0,0.0,0.0,60.0,222.0,6.0,37.0,True,caught,379143
29,1,South Africa,Pakistan,43906,42699,Hashim Amla,Saeed Ajmal,4.5,0.0,0.0,0.0,0.0,0.0,0.0,37.0,False,,
30,1,South Africa,Pakistan,43906,42699,Hashim Amla,Saeed Ajmal,4.6,0.0,0.0,0.0,0.0,0.0,0.0,37.0,False,,
31,1,South Africa,Pakistan,44828,43265,Faf du Plessis,Sohail Tanvir,5.1,1.0,1.0,0.0,156.0,125.0,8.0,38.0,False,,
32,1,South Africa,Pakistan,43906,43265,Hashim Amla,Sohail Tanvir,5.2,4.0,4.0,0.0,0.0,0.0,0.0,42.0,False,,
33,1,South Africa,Pakistan,43906,43265,Hashim Amla,Sohail Tanvir,5.3,1.0,1.0,0.0,95.0,67.0,8.0,43.0,False,,
34,1,South Africa,Pakistan,44828,43265,Faf du Plessis,Sohail Tanvir,5.4,1.0,1.0,0.0,233.0,202.0,3.0,44.0,False,,
35,1,South Africa,Pakistan,43906,43265,Hashim Amla,Sohail Tanvir,5.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,False,,
36,1,South Africa,Pakistan,43906,43265,Hashim Amla,Sohail Tanvir,5.6,0.0,0.0,0.0,0.0,0.0,0.0,44.0,False,,
37,1,South Africa,Pakistan,44828,41434,Faf du Plessis,Mohammad Hafeez,6.1,1.0,1.0,0.0,236.0,185.0,3.0,45.0,False,,
38,1,South Africa,Pakistan,43906,41434,Hashim Amla,Mohammad Hafeez,6.2,1.0,1.0,0.0,233.0,171.0,3.0,46.0,False,,
39,1,South Africa,Pakistan,44828,41434,Faf du Plessis,Mohammad Hafeez,6.3,0.0,0.0,0.0,217.0,216.0,4.0,46.0,False,,
40,1,South Africa,Pakistan,44828,41434,Faf du Plessis,Mohammad Hafeez,6.4,1.0,1.0,0.0,226.0,335.0,4.0,47.0,False,,
41,1,South Africa,Pakistan,43906,41434,Hashim Amla,Mohammad Hafeez,6.5,1.0,1.0,0.0,294.0,177.0,3.0,48.0,False,,
42,1,South Africa,Pakistan,44828,41434,Faf du Plessis,Mohammad Hafeez,6.6,1.0,1.0,0.0,106.0,82.0,8.0,49.0,False,,
43,1,South Africa,Pakistan,44828,42639,Faf du Plessis,Shahid Afridi,7.1,1.0,1.0,0.0,125.0,203.0,6.0,50.0,False,,
44,1,South Africa,Pakistan,43906,42639,Hashim Amla,Shahid Afridi,7.2,4.0,4.0,0.0,11.0,140.0,7.0,54.0,False,,
45,1,South Africa,Pakistan,43906,42639,Hashim Amla,Shahid Afridi,7.3,0.0,0.0,0.0,139.0,192.0,6.0,54.0,False,,
46,1,South Africa,Pakistan,43906,42639,Hashim Amla,Shahid Afridi,7.4,4.0,4.0,0.0,92.0,332.0,5.0,58.0,False,,
47,1,South Africa,Pakistan,43906,42639,Hashim Amla,Shahid Afridi,7.5,1.0,1.0,0.0,281.0,209.0,3.0,59.0,False,,
48,1,South Africa,Pakistan,44828,42639,Faf du Plessis,Shahid Afridi,7.6,1.0,1.0,0.0,131.0,297.0,5.0,60.0,False,,
49,1,South Africa,Pakistan,44828,41434,Faf du Plessis,Mohammad Hafeez,8.1,0.0,0.0,0.0,210.0,184.0,3.0,60.0,False,,
50,1,South Africa,Pakistan,44828,41434,Faf du Plessis,Mohammad Hafeez,8.2,0.0,0.0,0.0,189.0,182.0,4.0,60.0,False,,
