,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,West Indies,New Zealand,53118,232364,Dwayne Smith,1,Tim Southee,y,0.1,0.0,0.0,0.0,154.0,243.0,5.0,-0.44,4.52,-0.58,0.48,80.722,0.0,0,1,False,,
1,1,West Indies,New Zealand,53118,232364,Dwayne Smith,1,Tim Southee,y,0.2,1.0,1.0,0.0,198.0,249.0,4.0,-0.14,7.70,-0.09,0.90,79.014,1.0,0,2,False,,
2,1,West Indies,New Zealand,53116,232364,Lendl Simmons,2,Tim Southee,y,0.3,1.0,1.0,0.0,184.0,262.0,4.0,0.04,2.86,0.04,0.27,80.109,2.0,0,3,False,,
3,1,West Indies,New Zealand,53118,232364,Dwayne Smith,1,Tim Southee,y,0.4,4.0,4.0,0.0,7.0,162.0,7.0,-0.47,9.96,-0.57,1.49,83.249,6.0,0,4,False,,
4,1,West Indies,New Zealand,53118,232364,Dwayne Smith,1,Tim Southee,y,0.5,4.0,4.0,0.0,319.0,69.0,2.0,0.14,6.79,0.35,0.72,82.736,10.0,0,5,False,,
5,1,West Indies,New Zealand,53118,232364,Dwayne Smith,1,Tim Southee,y,0.6,0.0,0.0,0.0,181.0,189.0,4.0,-0.20,7.93,0.03,1.13,83.536,10.0,0,6,False,,
6,1,West Indies,New Zealand,53116,277912,Lendl Simmons,2,Trent Boult,y,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,2.54,-0.82,0.25,84.286,10.0,0,7,False,,
7,1,West Indies,New Zealand,53116,277912,Lendl Simmons,2,Trent Boult,y,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,8.98,-0.65,1.31,87.728,10.0,0,8,False,,
8,1,West Indies,New Zealand,53116,277912,Lendl Simmons,2,Trent Boult,y,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,8.34,-0.64,1.06,-2.237,10.0,0,9,False,,
9,1,West Indies,New Zealand,53116,277912,Lendl Simmons,2,Trent Boult,y,1.4,0.0,0.0,0.0,202.0,116.0,1.0,0.13,7.86,-0.18,0.82,85.853,10.0,0,10,False,,
