,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,India,429754,26421,Niroshan Dickwella,1,Ravichandran Ashwin,n,0.1,1.0,1.0,0.0,71.0,187.0,6.0,0.12,4.94,-0.23,0.66,52.798,1.0,0,1,False,,
1,1,Sri Lanka,India,48472,26421,Tillakaratne Dilshan,2,Ravichandran Ashwin,y,0.2,1.0,1.0,0.0,221.0,143.0,2.0,-0.28,5.11,-0.22,0.76,50.615,2.0,0,2,False,,
2,1,Sri Lanka,India,429754,26421,Niroshan Dickwella,1,Ravichandran Ashwin,n,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.23,5.77,0.95,0.92,44.708,2.0,1,3,True,stumped,Niroshan Dickwella
3,1,Sri Lanka,India,300628,26421,Dinesh Chandimal,3,Ravichandran Ashwin,y,0.4,0.0,0.0,0.0,166.0,171.0,6.0,-0.20,4.72,-0.00,0.40,51.760,2.0,1,4,False,,
4,1,Sri Lanka,India,300628,26421,Dinesh Chandimal,3,Ravichandran Ashwin,y,0.5,0.0,1.0,1.0,242.0,132.0,2.0,0.23,3.72,0.08,0.58,56.592,3.0,1,5,False,,
5,1,Sri Lanka,India,48472,26421,Tillakaratne Dilshan,2,Ravichandran Ashwin,y,0.6,0.0,0.0,0.0,176.0,155.0,8.0,,,,,,3.0,2,6,True,leg before wicket,Tillakaratne Dilshan
6,1,Sri Lanka,India,300628,31820,Dinesh Chandimal,3,Ashish Nehra,y,1.1,0.0,0.0,0.0,212.0,154.0,2.0,0.20,6.40,0.03,0.68,82.042,3.0,2,7,False,,
7,1,Sri Lanka,India,300628,31820,Dinesh Chandimal,3,Ashish Nehra,y,1.2,0.0,0.0,0.0,129.0,183.0,6.0,,,,,,3.0,2,8,False,,
8,1,Sri Lanka,India,300628,31820,Dinesh Chandimal,3,Ashish Nehra,y,1.3,4.0,4.0,0.0,10.0,193.0,6.0,,,,,,7.0,2,9,False,,
9,1,Sri Lanka,India,300628,31820,Dinesh Chandimal,3,Ashish Nehra,y,1.4,0.0,0.0,0.0,111.0,153.0,7.0,-0.03,8.50,-0.39,0.80,-2.237,7.0,2,10,False,,
10,1,Sri Lanka,India,300628,31820,Dinesh Chandimal,3,Ashish Nehra,y,1.5,4.0,4.0,0.0,270.0,335.0,4.0,0.22,7.68,0.21,0.84,83.035,11.0,2,11,False,,
11,1,Sri Lanka,India,300628,31820,Dinesh Chandimal,3,Ashish Nehra,y,1.6,0.0,1.0,1.0,228.0,172.0,3.0,0.18,7.16,0.25,0.75,83.430,12.0,2,12,False,,
12,1,Sri Lanka,India,300628,26421,Dinesh Chandimal,3,Ravichandran Ashwin,y,2.1,0.0,0.0,0.0,126.0,222.0,5.0,0.10,5.34,0.11,0.73,51.153,12.0,3,13,True,caught,Dinesh Chandimal
13,1,Sri Lanka,India,360456,26421,Asela Gunaratne,4,Ravichandran Ashwin,y,2.2,0.0,0.0,0.0,190.0,193.0,4.0,0.16,4.60,-0.05,0.73,57.075,12.0,3,14,False,,
14,1,Sri Lanka,India,360456,26421,Asela Gunaratne,4,Ravichandran Ashwin,y,2.3,0.0,0.0,0.0,189.0,144.0,1.0,-0.13,5.34,0.37,0.88,51.796,12.0,3,15,False,,
15,1,Sri Lanka,India,360456,26421,Asela Gunaratne,4,Ravichandran Ashwin,y,2.4,0.0,0.0,0.0,131.0,205.0,6.0,-0.14,4.62,-0.48,0.54,58.698,12.0,3,16,False,,
16,1,Sri Lanka,India,360456,26421,Asela Gunaratne,4,Ravichandran Ashwin,y,2.5,2.0,2.0,0.0,301.0,72.0,2.0,-0.21,4.76,0.19,0.65,49.490,14.0,3,17,False,,
17,1,Sri Lanka,India,360456,26421,Asela Gunaratne,4,Ravichandran Ashwin,y,2.6,1.0,1.0,0.0,141.0,175.0,6.0,-0.30,5.60,-0.26,0.76,56.550,15.0,3,18,False,,
18,1,Sri Lanka,India,360456,625383,Asela Gunaratne,4,Jasprit Bumrah,y,3.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.50,7.28,-0.20,0.77,86.011,15.0,3,19,False,,
19,1,Sri Lanka,India,360456,625383,Asela Gunaratne,4,Jasprit Bumrah,y,3.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,8.68,-0.64,0.76,82.125,15.0,3,20,False,,
