,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Netherlands,Nepal,233712,701215,Stephan Myburgh,1,Sompal Kami,0.1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0,1,False,,
1,1,Netherlands,Nepal,233712,701215,Stephan Myburgh,1,Sompal Kami,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2,False,,
2,1,Netherlands,Nepal,233712,701215,Stephan Myburgh,1,Sompal Kami,0.3,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,3,False,,
3,1,Netherlands,Nepal,308794,701215,Michael Swart,2,Sompal Kami,0.4,4.0,4.0,0.0,0.0,0.0,0.0,7.0,0,4,False,,
4,1,Netherlands,Nepal,308794,701215,Michael Swart,2,Sompal Kami,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,5,False,,
5,1,Netherlands,Nepal,308794,701215,Michael Swart,2,Sompal Kami,0.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,6,False,,
6,1,Netherlands,Nepal,233712,800675,Stephan Myburgh,1,Karan KC,1.1,4.0,4.0,0.0,0.0,0.0,0.0,11.0,0,7,False,,
7,1,Netherlands,Nepal,233712,800675,Stephan Myburgh,1,Karan KC,1.2,4.0,4.0,0.0,0.0,0.0,0.0,15.0,0,8,False,,
8,1,Netherlands,Nepal,233712,800675,Stephan Myburgh,1,Karan KC,1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,9,True,run out,Michael Swart
9,1,Netherlands,Nepal,233712,800675,Stephan Myburgh,1,Karan KC,1.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,10,False,,
10,1,Netherlands,Nepal,233712,800675,Stephan Myburgh,1,Karan KC,1.5,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1,11,False,,
11,1,Netherlands,Nepal,470699,800675,Ben Cooper,3,Karan KC,1.6,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2,12,True,caught,Ben Cooper
