,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,False,,
2,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,0.3,0.0,0.0,0.0,113.0,167.0,6.0,0.0,0,3,False,,
3,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,0.4,1.0,1.0,0.0,113.0,47.0,8.0,1.0,0,4,False,,
4,1,West Indies,England,53118,9310,Dwayne Smith,2,Tim Bresnan,0.5,0.0,0.0,0.0,177.0,199.0,5.0,1.0,0,5,False,,
5,1,West Indies,England,53118,9310,Dwayne Smith,2,Tim Bresnan,0.6,1.0,1.0,0.0,109.0,157.0,7.0,2.0,0,6,False,,
6,1,West Indies,England,53118,18632,Dwayne Smith,2,Samit Patel,1.1,4.0,4.0,0.0,306.0,63.0,2.0,6.0,0,7,False,,
7,1,West Indies,England,53118,18632,Dwayne Smith,2,Samit Patel,1.2,1.0,1.0,0.0,137.0,181.0,6.0,7.0,0,8,False,,
8,1,West Indies,England,333066,18632,Johnson Charles,1,Samit Patel,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,9,False,,
9,1,West Indies,England,333066,18632,Johnson Charles,1,Samit Patel,1.4,1.0,1.0,0.0,157.0,253.0,5.0,8.0,0,10,False,,
10,1,West Indies,England,53118,18632,Dwayne Smith,2,Samit Patel,1.5,0.0,0.0,0.0,121.0,174.0,6.0,8.0,0,11,False,,
11,1,West Indies,England,53118,18632,Dwayne Smith,2,Samit Patel,1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,12,False,,
12,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,2.1,4.0,4.0,0.0,232.0,11.0,1.0,12.0,0,13,False,,
13,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,2.2,1.0,1.0,0.0,37.0,138.0,7.0,13.0,0,14,False,,
14,1,West Indies,England,53118,9310,Dwayne Smith,2,Tim Bresnan,2.3,0.0,0.0,0.0,110.0,168.0,6.0,13.0,0,15,False,,
15,1,West Indies,England,53118,9310,Dwayne Smith,2,Tim Bresnan,2.4,1.0,1.0,0.0,236.0,199.0,3.0,14.0,0,16,False,,
16,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,2.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,17,False,,
17,1,West Indies,England,333066,9310,Johnson Charles,1,Tim Bresnan,2.6,0.0,0.0,0.0,247.0,164.0,2.0,14.0,0,18,False,,
18,1,West Indies,England,53118,12461,Dwayne Smith,2,Jade Dernbach,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,19,False,,
19,1,West Indies,England,53118,12461,Dwayne Smith,2,Jade Dernbach,3.2,4.0,4.0,0.0,32.0,264.0,6.0,18.0,0,20,False,,
20,1,West Indies,England,53118,12461,Dwayne Smith,2,Jade Dernbach,3.3,0.0,0.0,0.0,179.0,198.0,5.0,18.0,0,21,False,,
21,1,West Indies,England,53118,12461,Dwayne Smith,2,Jade Dernbach,3.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1,22,True,leg before wicket,Dwayne Smith
22,1,West Indies,England,252893,12461,Miles Bascombe,3,Jade Dernbach,3.5,0.0,1.0,1.0,0.0,0.0,0.0,19.0,1,23,False,,
23,1,West Indies,England,252893,12461,Miles Bascombe,3,Jade Dernbach,3.5,0.0,1.0,1.0,0.0,0.0,0.0,20.0,1,23,False,,
24,1,West Indies,England,333066,12461,Johnson Charles,1,Jade Dernbach,3.6,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,24,False,,
25,1,West Indies,England,252893,9310,Miles Bascombe,3,Tim Bresnan,4.1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,25,False,,
