,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,0.1,1.0,1.0,0.0,319.0,176.0,3.0,1.0,False,,
1,1,South Africa,New Zealand,47270,37749,Graeme Smith,Nathan McCullum,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,,
2,1,South Africa,New Zealand,47270,37749,Graeme Smith,Nathan McCullum,0.3,1.0,1.0,0.0,143.0,110.0,8.0,2.0,False,,
3,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,0.4,1.0,1.0,0.0,129.0,141.0,7.0,3.0,False,,
4,1,South Africa,New Zealand,47270,37749,Graeme Smith,Nathan McCullum,0.5,0.0,2.0,2.0,0.0,0.0,0.0,5.0,False,,
5,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,0.5,0.0,0.0,0.0,107.0,130.0,7.0,5.0,False,,
6,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,0.6,1.0,1.0,0.0,106.0,178.0,6.0,6.0,False,,
7,1,South Africa,New Zealand,45789,36326,Jacques Kallis,Shane Bond,1.1,0.0,0.0,0.0,171.0,192.0,5.0,6.0,False,,
8,1,South Africa,New Zealand,45789,36326,Jacques Kallis,Shane Bond,1.2,6.0,6.0,0.0,171.0,4.0,8.0,12.0,False,,
9,1,South Africa,New Zealand,45789,36326,Jacques Kallis,Shane Bond,1.3,1.0,1.0,0.0,79.0,159.0,7.0,13.0,False,,
10,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,1.4,1.0,1.0,0.0,68.0,145.0,7.0,14.0,False,,
11,1,South Africa,New Zealand,45789,36326,Jacques Kallis,Shane Bond,1.5,4.0,4.0,0.0,6.0,134.0,7.0,18.0,False,,
12,1,South Africa,New Zealand,45789,36326,Jacques Kallis,Shane Bond,1.6,1.0,1.0,0.0,228.0,193.0,3.0,19.0,False,,
13,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,2.1,0.0,0.0,0.0,222.0,197.0,3.0,19.0,False,,
14,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,2.2,0.0,0.0,0.0,236.0,204.0,3.0,19.0,False,,
15,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,2.3,1.0,1.0,0.0,139.0,109.0,8.0,20.0,False,,
16,1,South Africa,New Zealand,47270,37749,Graeme Smith,Nathan McCullum,2.4,1.0,1.0,0.0,41.0,194.0,6.0,21.0,False,,
17,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,False,,
18,1,South Africa,New Zealand,45789,37749,Jacques Kallis,Nathan McCullum,2.6,6.0,6.0,0.0,317.0,297.0,3.0,27.0,False,,
19,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,3.1,0.0,0.0,0.0,154.0,257.0,5.0,27.0,False,,
20,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,3.2,1.0,1.0,0.0,320.0,124.0,2.0,28.0,False,,
21,1,South Africa,New Zealand,45789,36326,Jacques Kallis,Shane Bond,3.3,1.0,1.0,0.0,94.0,76.0,8.0,29.0,False,,
22,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,3.4,0.0,0.0,0.0,0.0,0.0,0.0,29.0,False,,
23,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,3.5,0.0,0.0,0.0,149.0,250.0,5.0,29.0,False,,
24,1,South Africa,New Zealand,47270,36326,Graeme Smith,Shane Bond,3.6,4.0,4.0,0.0,4.0,211.0,6.0,33.0,False,,
25,1,South Africa,New Zealand,45789,232364,Jacques Kallis,Tim Southee,4.1,0.0,0.0,0.0,153.0,190.0,6.0,33.0,False,,
26,1,South Africa,New Zealand,45789,232364,Jacques Kallis,Tim Southee,4.2,1.0,1.0,0.0,90.0,77.0,7.0,34.0,False,,
27,1,South Africa,New Zealand,47270,232364,Graeme Smith,Tim Southee,4.3,4.0,4.0,0.0,43.0,291.0,6.0,38.0,False,,
28,1,South Africa,New Zealand,47270,232364,Graeme Smith,Tim Southee,4.4,2.0,2.0,0.0,43.0,132.0,7.0,40.0,False,,
29,1,South Africa,New Zealand,47270,232364,Graeme Smith,Tim Southee,4.5,0.0,0.0,0.0,24.0,146.0,7.0,40.0,True,caught,47270
30,1,South Africa,New Zealand,45789,232364,Jacques Kallis,Tim Southee,4.6,1.0,1.0,0.0,45.0,114.0,7.0,41.0,False,,
31,1,South Africa,New Zealand,45789,38062,Jacques Kallis,Jacob Oram,5.1,0.0,0.0,0.0,125.0,138.0,7.0,41.0,False,,
32,1,South Africa,New Zealand,45789,38062,Jacques Kallis,Jacob Oram,5.2,1.0,1.0,0.0,238.0,192.0,3.0,42.0,False,,
33,1,South Africa,New Zealand,45224,38062,Herschelle Gibbs,Jacob Oram,5.3,0.0,0.0,0.0,119.0,175.0,6.0,42.0,False,,
34,1,South Africa,New Zealand,45224,38062,Herschelle Gibbs,Jacob Oram,5.4,4.0,4.0,0.0,114.0,347.0,5.0,46.0,False,,
35,1,South Africa,New Zealand,45224,38062,Herschelle Gibbs,Jacob Oram,5.5,1.0,1.0,0.0,267.0,272.0,4.0,47.0,False,,
36,1,South Africa,New Zealand,45789,38062,Jacques Kallis,Jacob Oram,5.6,1.0,1.0,0.0,339.0,205.0,3.0,48.0,False,,
37,1,South Africa,New Zealand,45789,38710,Jacques Kallis,Daniel Vettori,6.1,1.0,1.0,0.0,136.0,157.0,7.0,49.0,False,,
38,1,South Africa,New Zealand,45224,38710,Herschelle Gibbs,Daniel Vettori,6.2,0.0,0.0,0.0,128.0,145.0,7.0,49.0,False,,
39,1,South Africa,New Zealand,45224,38710,Herschelle Gibbs,Daniel Vettori,6.3,0.0,0.0,0.0,122.0,194.0,6.0,49.0,False,,
40,1,South Africa,New Zealand,45224,38710,Herschelle Gibbs,Daniel Vettori,6.4,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False,,
41,1,South Africa,New Zealand,45224,38710,Herschelle Gibbs,Daniel Vettori,6.5,1.0,1.0,0.0,312.0,193.0,3.0,50.0,False,,
42,1,South Africa,New Zealand,45789,38710,Jacques Kallis,Daniel Vettori,6.6,1.0,1.0,0.0,251.0,143.0,2.0,51.0,False,,
43,1,South Africa,New Zealand,45789,38062,Jacques Kallis,Jacob Oram,7.1,1.0,1.0,0.0,286.0,147.0,2.0,52.0,False,,
44,1,South Africa,New Zealand,45224,38062,Herschelle Gibbs,Jacob Oram,7.2,1.0,1.0,0.0,130.0,118.0,7.0,53.0,False,,
45,1,South Africa,New Zealand,45789,38062,Jacques Kallis,Jacob Oram,7.3,1.0,1.0,0.0,86.0,71.0,7.0,54.0,False,,
46,1,South Africa,New Zealand,45224,38062,Herschelle Gibbs,Jacob Oram,7.4,1.0,1.0,0.0,254.0,284.0,4.0,55.0,False,,
47,1,South Africa,New Zealand,45789,38062,Jacques Kallis,Jacob Oram,7.5,0.0,0.0,0.0,59.0,92.0,7.0,55.0,True,caught,45789
48,1,South Africa,New Zealand,45224,38062,Herschelle Gibbs,Jacob Oram,7.6,0.0,0.0,0.0,124.0,174.0,6.0,55.0,False,,
49,1,South Africa,New Zealand,44936,38710,AB de Villiers,Daniel Vettori,8.1,0.0,0.0,0.0,129.0,152.0,7.0,55.0,False,,
50,1,South Africa,New Zealand,44936,38710,AB de Villiers,Daniel Vettori,8.2,1.0,1.0,0.0,240.0,134.0,2.0,56.0,False,,
51,1,South Africa,New Zealand,45224,38710,Herschelle Gibbs,Daniel Vettori,8.3,2.0,2.0,0.0,300.0,270.0,3.0,58.0,False,,
