,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Pakistan,Australia,370846,5766,Shahzaib Hasan,David Hussey,0.1,0.0,0.0,0.0,170.0,185.0,5.0,0.0,0,1,False,,
1,1,Pakistan,Australia,370846,5766,Shahzaib Hasan,David Hussey,0.2,0.0,0.0,0.0,130.0,178.0,6.0,0.0,0,2,False,,
2,1,Pakistan,Australia,370846,5766,Shahzaib Hasan,David Hussey,0.3,0.0,0.0,0.0,189.0,188.0,4.0,0.0,0,3,False,,
3,1,Pakistan,Australia,370846,5766,Shahzaib Hasan,David Hussey,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,True,leg before wicket,370846
4,1,Pakistan,Australia,41028,5766,Kamran Akmal,David Hussey,0.5,0.0,0.0,0.0,174.0,189.0,5.0,0.0,1,5,False,,
5,1,Pakistan,Australia,41028,5766,Kamran Akmal,David Hussey,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,False,,
6,1,Pakistan,Australia,42683,8076,Salman Butt,Shaun Tait,1.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,7,False,,
7,1,Pakistan,Australia,42683,8076,Salman Butt,Shaun Tait,1.1,1.0,1.0,0.0,247.0,43.0,1.0,2.0,1,7,False,,
8,1,Pakistan,Australia,41028,8076,Kamran Akmal,Shaun Tait,1.2,0.0,0.0,0.0,210.0,223.0,4.0,2.0,1,8,False,,
9,1,Pakistan,Australia,41028,8076,Kamran Akmal,Shaun Tait,1.3,0.0,0.0,0.0,143.0,145.0,7.0,2.0,1,9,False,,
10,1,Pakistan,Australia,41028,8076,Kamran Akmal,Shaun Tait,1.4,4.0,4.0,0.0,28.0,98.0,7.0,6.0,1,10,False,,
11,1,Pakistan,Australia,41028,8076,Kamran Akmal,Shaun Tait,1.5,0.0,0.0,0.0,126.0,156.0,7.0,6.0,1,11,False,,
12,1,Pakistan,Australia,41028,8076,Kamran Akmal,Shaun Tait,1.6,1.0,1.0,0.0,225.0,76.0,1.0,7.0,1,12,False,,
13,1,Pakistan,Australia,41028,6981,Kamran Akmal,Dirk Nannes,2.1,1.0,1.0,0.0,120.0,163.0,7.0,8.0,1,13,False,,
14,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,2.2,0.0,0.0,0.0,148.0,220.0,5.0,8.0,1,14,False,,
15,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,2.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,15,False,,
16,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,2.4,4.0,4.0,0.0,355.0,178.0,3.0,12.0,1,16,False,,
17,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,2.5,2.0,2.0,0.0,225.0,26.0,1.0,14.0,1,17,False,,
18,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,2.6,0.0,0.0,0.0,232.0,172.0,3.0,14.0,1,18,False,,
19,1,Pakistan,Australia,41028,6033,Kamran Akmal,Mitchell Johnson,3.1,4.0,4.0,0.0,340.0,111.0,2.0,18.0,1,19,False,,
20,1,Pakistan,Australia,41028,6033,Kamran Akmal,Mitchell Johnson,3.2,1.0,1.0,0.0,119.0,41.0,8.0,19.0,1,20,False,,
21,1,Pakistan,Australia,42683,6033,Salman Butt,Mitchell Johnson,3.3,4.0,4.0,0.0,8.0,185.0,6.0,23.0,1,21,False,,
22,1,Pakistan,Australia,42683,6033,Salman Butt,Mitchell Johnson,3.4,0.0,0.0,0.0,253.0,185.0,3.0,23.0,1,22,False,,
23,1,Pakistan,Australia,42683,6033,Salman Butt,Mitchell Johnson,3.5,4.0,4.0,0.0,342.0,258.0,3.0,27.0,1,23,False,,
24,1,Pakistan,Australia,42683,6033,Salman Butt,Mitchell Johnson,3.6,1.0,1.0,0.0,99.0,122.0,7.0,28.0,1,24,False,,
25,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,4.1,0.0,0.0,0.0,221.0,217.0,4.0,28.0,1,25,False,,
26,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,4.2,0.0,0.0,0.0,238.0,189.0,3.0,28.0,1,26,False,,
27,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,4.3,4.0,4.0,0.0,344.0,113.0,2.0,32.0,1,27,False,,
28,1,Pakistan,Australia,42683,6981,Salman Butt,Dirk Nannes,4.4,1.0,1.0,0.0,200.0,235.0,4.0,33.0,1,28,False,,
29,1,Pakistan,Australia,41028,6981,Kamran Akmal,Dirk Nannes,4.5,0.0,0.0,0.0,128.0,197.0,6.0,33.0,1,29,False,,
