,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,False,,
2,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,False,,
3,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,False,,
4,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,5,False,,
5,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,False,,
6,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7,False,,
7,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,False,,
8,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9,False,,
9,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10,False,,
10,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11,False,,
11,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,False,,
12,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,False,,
13,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,14,False,,
14,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,2.3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,15,False,,
15,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,2.4,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,16,False,,
16,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,2.5,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0,17,False,,
17,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,18,False,,
18,1,Scotland,Kenya,232435,238612,Calum MacLeod,2,Nehemiah Odhiambo,3.1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0,19,False,,
19,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,3.2,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0,20,False,,
20,1,Scotland,Kenya,232435,238612,Calum MacLeod,2,Nehemiah Odhiambo,3.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0,21,False,,
21,1,Scotland,Kenya,232435,238612,Calum MacLeod,2,Nehemiah Odhiambo,3.3,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0,21,False,,
22,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,3.4,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0,22,False,,
23,1,Scotland,Kenya,232435,238612,Calum MacLeod,2,Nehemiah Odhiambo,3.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,23,False,,
24,1,Scotland,Kenya,232435,238612,Calum MacLeod,2,Nehemiah Odhiambo,3.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,24,False,,
25,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,4.1,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0,25,False,,
26,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,4.2,4.0,4.0,0.0,0.0,0.0,0.0,14.0,0,26,False,,
27,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,4.3,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0,27,False,,
28,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,4.4,3.0,3.0,0.0,0.0,0.0,0.0,18.0,0,28,False,,
29,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,4.5,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0,29,False,,
30,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,4.6,3.0,3.0,0.0,0.0,0.0,0.0,22.0,0,30,False,,
31,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,5.1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,31,False,,
32,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,5.2,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0,32,False,,
33,1,Scotland,Kenya,232435,238612,Calum MacLeod,2,Nehemiah Odhiambo,5.3,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0,33,False,,
34,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,5.4,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0,34,False,,
35,1,Scotland,Kenya,232435,238612,Calum MacLeod,2,Nehemiah Odhiambo,5.5,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0,35,False,,
36,1,Scotland,Kenya,25490,238612,Richie Berrington,1,Nehemiah Odhiambo,5.6,4.0,4.0,0.0,0.0,0.0,0.0,30.0,0,36,False,,
37,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,6.1,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0,37,False,,
38,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,6.2,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,38,False,,
39,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,6.3,0.0,1.0,1.0,0.0,0.0,0.0,32.0,0,39,False,,
40,1,Scotland,Kenya,232435,293031,Calum MacLeod,2,Elijah Otieno,6.4,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0,40,False,,
41,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,6.5,0.0,1.0,1.0,0.0,0.0,0.0,34.0,0,41,False,,
42,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,6.5,4.0,4.0,0.0,0.0,0.0,0.0,38.0,0,41,False,,
43,1,Scotland,Kenya,25490,293031,Richie Berrington,1,Elijah Otieno,6.6,1.0,1.0,0.0,0.0,0.0,0.0,39.0,0,42,False,,
44,1,Scotland,Kenya,25490,308418,Richie Berrington,1,Nelson Odhiambo,7.1,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,43,False,,
45,1,Scotland,Kenya,25490,308418,Richie Berrington,1,Nelson Odhiambo,7.2,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0,44,False,,
46,1,Scotland,Kenya,232435,308418,Calum MacLeod,2,Nelson Odhiambo,7.3,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,45,False,,
47,1,Scotland,Kenya,232435,308418,Calum MacLeod,2,Nelson Odhiambo,7.4,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,46,True,bowled,Calum MacLeod
48,1,Scotland,Kenya,364329,308418,Freddie Coleman,3,Nelson Odhiambo,7.5,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,47,False,,
49,1,Scotland,Kenya,364329,308418,Freddie Coleman,3,Nelson Odhiambo,7.6,4.0,4.0,0.0,0.0,0.0,0.0,44.0,1,48,False,,
50,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,8.1,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1,49,False,,
51,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,8.2,1.0,1.0,0.0,0.0,0.0,0.0,45.0,1,50,False,,
52,1,Scotland,Kenya,364329,254114,Freddie Coleman,3,Hiren Varaiya,8.3,1.0,1.0,0.0,0.0,0.0,0.0,46.0,1,51,False,,
53,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,8.4,0.0,1.0,1.0,0.0,0.0,0.0,47.0,1,52,False,,
54,1,Scotland,Kenya,364329,254114,Freddie Coleman,3,Hiren Varaiya,8.5,1.0,1.0,0.0,0.0,0.0,0.0,48.0,1,53,False,,
55,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,8.6,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,54,False,,
56,1,Scotland,Kenya,364329,472153,Freddie Coleman,3,Duncan Allan,9.1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,55,False,,
57,1,Scotland,Kenya,364329,472153,Freddie Coleman,3,Duncan Allan,9.2,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,56,False,,
58,1,Scotland,Kenya,364329,472153,Freddie Coleman,3,Duncan Allan,9.3,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,57,False,,
59,1,Scotland,Kenya,364329,472153,Freddie Coleman,3,Duncan Allan,9.4,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,58,False,,
60,1,Scotland,Kenya,364329,472153,Freddie Coleman,3,Duncan Allan,9.5,2.0,2.0,0.0,0.0,0.0,0.0,50.0,1,59,False,,
61,1,Scotland,Kenya,364329,472153,Freddie Coleman,3,Duncan Allan,9.6,1.0,1.0,0.0,0.0,0.0,0.0,51.0,1,60,False,,
62,1,Scotland,Kenya,364329,254114,Freddie Coleman,3,Hiren Varaiya,10.1,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1,61,False,,
63,1,Scotland,Kenya,364329,254114,Freddie Coleman,3,Hiren Varaiya,10.2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1,62,False,,
64,1,Scotland,Kenya,364329,254114,Freddie Coleman,3,Hiren Varaiya,10.3,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2,63,True,leg before wicket,Freddie Coleman
65,1,Scotland,Kenya,417268,254114,Matthew Cross,4,Hiren Varaiya,10.4,1.0,1.0,0.0,0.0,0.0,0.0,52.0,2,64,False,,
66,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,10.5,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2,65,False,,
67,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,10.6,1.0,1.0,0.0,0.0,0.0,0.0,53.0,2,66,False,,
68,1,Scotland,Kenya,25490,472153,Richie Berrington,1,Duncan Allan,11.1,1.0,1.0,0.0,0.0,0.0,0.0,54.0,2,67,False,,
69,1,Scotland,Kenya,417268,472153,Matthew Cross,4,Duncan Allan,11.2,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2,68,False,,
70,1,Scotland,Kenya,417268,472153,Matthew Cross,4,Duncan Allan,11.3,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2,69,False,,
71,1,Scotland,Kenya,417268,472153,Matthew Cross,4,Duncan Allan,11.4,2.0,2.0,0.0,0.0,0.0,0.0,56.0,2,70,False,,
72,1,Scotland,Kenya,417268,472153,Matthew Cross,4,Duncan Allan,11.5,2.0,2.0,0.0,0.0,0.0,0.0,58.0,2,71,False,,
73,1,Scotland,Kenya,417268,472153,Matthew Cross,4,Duncan Allan,11.6,4.0,4.0,0.0,0.0,0.0,0.0,62.0,2,72,False,,
74,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,12.1,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2,73,False,,
75,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,12.2,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2,74,False,,
76,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,12.3,1.0,1.0,0.0,0.0,0.0,0.0,63.0,2,75,False,,
77,1,Scotland,Kenya,417268,254114,Matthew Cross,4,Hiren Varaiya,12.4,1.0,1.0,0.0,0.0,0.0,0.0,64.0,2,76,False,,
78,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,12.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2,77,False,,
79,1,Scotland,Kenya,25490,254114,Richie Berrington,1,Hiren Varaiya,12.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2,78,False,,
80,1,Scotland,Kenya,417268,24790,Matthew Cross,4,Tanmay Mishra,13.1,1.0,1.0,0.0,0.0,0.0,0.0,65.0,2,79,False,,
