,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,0.1,0.0,1.0,1.0,0.0,0.0,0.0,-0.74,7.69,-1.27,0.88,83.44,1.0,0,1,False,,
1,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,7.84,-0.53,0.97,83.181,1.0,0,1,False,,
2,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,7.11,-0.53,0.86,83.664,1.0,0,2,False,,
3,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,0.3,1.0,1.0,0.0,125.0,178.0,6.0,0.0,5.84,-0.04,0.69,85.23,2.0,0,3,False,,
4,1,West Indies,Australia,53118,6278,Dwayne Smith,2,Brett Lee,y,0.4,4.0,4.0,0.0,353.0,141.0,2.0,-0.09,8.49,0.04,0.97,85.677,6.0,0,4,False,,
5,1,West Indies,Australia,53118,6278,Dwayne Smith,2,Brett Lee,y,0.5,0.0,0.0,0.0,114.0,176.0,6.0,-0.3,7.92,-0.42,0.91,83.887,6.0,0,5,False,,
6,1,West Indies,Australia,53118,6278,Dwayne Smith,2,Brett Lee,y,0.6,1.0,1.0,0.0,243.0,198.0,3.0,-0.15,7.94,-0.07,1.13,85.453,7.0,0,6,False,,
7,1,West Indies,Australia,53118,272465,Dwayne Smith,2,James Pattinson,y,1.1,0.0,1.0,1.0,0.0,0.0,0.0,-0.11,8.13,0.5,1.04,87.243,8.0,0,7,False,,
8,1,West Indies,Australia,53118,272465,Dwayne Smith,2,James Pattinson,y,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,9.85,-0.4,1.28,86.124,8.0,0,7,False,,
9,1,West Indies,Australia,53118,272465,Dwayne Smith,2,James Pattinson,y,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,6.17,-0.06,0.71,89.203,8.0,0,8,False,,
10,1,West Indies,Australia,53118,272465,Dwayne Smith,2,James Pattinson,y,1.3,0.0,0.0,0.0,213.0,232.0,4.0,-0.15,3.75,0.0,0.45,-1.0,8.0,0,9,False,,
11,1,West Indies,Australia,53118,272465,Dwayne Smith,2,James Pattinson,y,1.4,1.0,1.0,0.0,274.0,189.0,3.0,-0.18,7.2,0.08,0.85,87.69,9.0,0,10,False,,
12,1,West Indies,Australia,333066,272465,Johnson Charles,1,James Pattinson,y,1.5,2.0,2.0,0.0,279.0,290.0,4.0,-0.47,8.48,-0.3,1.15,87.914,11.0,0,11,False,,
13,1,West Indies,Australia,333066,272465,Johnson Charles,1,James Pattinson,y,1.6,4.0,4.0,0.0,17.0,132.0,7.0,-0.33,4.35,-0.22,0.57,-1.0,15.0,0,12,False,,
14,1,West Indies,Australia,53118,6278,Dwayne Smith,2,Brett Lee,y,2.1,4.0,4.0,0.0,349.0,220.0,3.0,-0.34,7.84,-0.39,0.91,84.559,19.0,0,13,False,,
15,1,West Indies,Australia,53118,6278,Dwayne Smith,2,Brett Lee,y,2.2,0.0,0.0,0.0,173.0,246.0,5.0,-0.14,3.4,-0.17,0.41,66.439,19.0,0,14,False,,
16,1,West Indies,Australia,53118,6278,Dwayne Smith,2,Brett Lee,y,2.3,0.0,0.0,0.0,174.0,135.0,8.0,-0.39,7.89,-0.5,1.02,86.796,19.0,1,15,True,caught,Dwayne Smith
17,1,West Indies,Australia,314650,6278,Nkrumah Bonner,3,Brett Lee,y,2.4,0.0,0.0,0.0,131.0,180.0,6.0,-0.22,8.54,-0.07,0.91,87.467,19.0,1,16,False,,
18,1,West Indies,Australia,314650,6278,Nkrumah Bonner,3,Brett Lee,y,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,8.26,-0.83,0.96,87.243,19.0,1,17,False,,
19,1,West Indies,Australia,314650,6278,Nkrumah Bonner,3,Brett Lee,y,2.6,0.0,0.0,0.0,136.0,182.0,6.0,-0.35,8.32,-0.2,0.99,87.243,19.0,1,18,False,,
20,1,West Indies,Australia,333066,272465,Johnson Charles,1,James Pattinson,y,3.1,0.0,0.0,0.0,233.0,113.0,2.0,-0.21,7.11,0.19,0.79,88.138,19.0,1,19,False,,
21,1,West Indies,Australia,333066,272465,Johnson Charles,1,James Pattinson,y,3.2,1.0,1.0,0.0,165.0,170.0,6.0,0.39,2.27,0.55,0.27,87.237,20.0,1,20,False,,
22,1,West Indies,Australia,314650,272465,Nkrumah Bonner,3,James Pattinson,y,3.3,0.0,0.0,0.0,155.0,193.0,5.0,-0.35,8.28,-0.06,1.07,87.019,20.0,1,21,False,,
23,1,West Indies,Australia,314650,272465,Nkrumah Bonner,3,James Pattinson,y,3.4,1.0,1.0,0.0,44.0,95.0,7.0,-0.49,8.32,-0.29,1.05,87.914,21.0,1,22,False,,
24,1,West Indies,Australia,333066,272465,Johnson Charles,1,James Pattinson,y,3.5,1.0,1.0,0.0,202.0,236.0,4.0,-0.4,7.47,-0.25,0.94,87.243,22.0,1,23,False,,
25,1,West Indies,Australia,314650,272465,Nkrumah Bonner,3,James Pattinson,y,3.6,0.0,0.0,0.0,116.0,160.0,7.0,-0.49,7.91,-0.3,0.9,88.585,22.0,1,24,False,,
26,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,4.1,4.0,4.0,0.0,158.0,360.0,5.0,-0.33,6.21,-0.34,0.76,88.362,26.0,1,25,False,,
27,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,4.2,4.0,4.0,0.0,322.0,82.0,2.0,-0.22,11.67,0.16,1.38,74.492,30.0,1,26,False,,
28,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,4.3,4.0,4.0,0.0,337.0,89.0,2.0,0.01,-0.81,-0.01,0.16,86.124,34.0,1,27,False,,
29,1,West Indies,Australia,333066,6278,Johnson Charles,1,Brett Lee,y,4.4,1.0,1.0,0.0,94.0,151.0,7.0,-0.45,9.23,-0.51,1.1,87.019,35.0,1,28,False,,
30,1,West Indies,Australia,314650,6278,Nkrumah Bonner,3,Brett Lee,y,4.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,7.81,-0.59,0.98,87.243,35.0,1,29,False,,
31,1,West Indies,Australia,314650,6278,Nkrumah Bonner,3,Brett Lee,y,4.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,7.83,-0.49,0.96,85.23,35.0,1,30,False,,
32,1,West Indies,Australia,333066,6903,Johnson Charles,1,Clint McKay,y,5.1,1.0,1.0,0.0,55.0,123.0,7.0,-0.44,6.87,-0.29,0.92,65.32,36.0,1,31,False,,
33,1,West Indies,Australia,314650,6903,Nkrumah Bonner,3,Clint McKay,y,5.2,1.0,1.0,0.0,46.0,103.0,7.0,-0.62,7.25,-0.63,0.85,81.203,37.0,1,32,False,,
34,1,West Indies,Australia,333066,6903,Johnson Charles,1,Clint McKay,y,5.3,1.0,1.0,0.0,51.0,91.0,7.0,-0.27,9.27,0.21,1.17,66.663,38.0,1,33,False,,
35,1,West Indies,Australia,314650,6903,Nkrumah Bonner,3,Clint McKay,y,5.4,0.0,0.0,0.0,109.0,158.0,7.0,-0.26,7.17,-0.13,0.89,79.861,38.0,1,34,False,,
36,1,West Indies,Australia,314650,6903,Nkrumah Bonner,3,Clint McKay,y,5.5,0.0,0.0,0.0,111.0,191.0,6.0,-0.53,7.62,-0.42,0.87,80.756,38.0,1,35,False,,
37,1,West Indies,Australia,314650,6903,Nkrumah Bonner,3,Clint McKay,y,5.6,0.0,0.0,0.0,175.0,200.0,5.0,-0.37,2.72,-0.34,0.51,64.351,38.0,1,36,False,,
38,1,West Indies,Australia,333066,8180,Johnson Charles,1,Shane Watson,y,6.1,0.0,0.0,0.0,125.0,151.0,7.0,-0.31,6.95,-0.31,0.83,70.913,38.0,1,37,False,,
39,1,West Indies,Australia,333066,8180,Johnson Charles,1,Shane Watson,y,6.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,4.5,0.04,0.57,80.085,38.0,2,38,True,leg before wicket,Johnson Charles
40,1,West Indies,Australia,277472,8180,Darren Bravo,4,Shane Watson,n,6.3,4.0,4.0,0.0,330.0,261.0,3.0,0.08,5.41,0.38,0.63,78.071,42.0,2,39,False,,
