,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,Pakistan,49209,42655,Sanath Jayasuriya,Shoaib Akhtar,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Sri Lanka,Pakistan,49209,42655,Sanath Jayasuriya,Shoaib Akhtar,0.2,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0,2,False,,
2,1,Sri Lanka,Pakistan,49209,42655,Sanath Jayasuriya,Shoaib Akhtar,0.3,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0,3,False,,
3,1,Sri Lanka,Pakistan,49209,42655,Sanath Jayasuriya,Shoaib Akhtar,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,4,True,caught,49209
4,1,Sri Lanka,Pakistan,50802,42655,Mahela Udawatte,Shoaib Akhtar,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,5,False,,
5,1,Sri Lanka,Pakistan,50802,42655,Mahela Udawatte,Shoaib Akhtar,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,6,False,,
6,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,7,False,,
7,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,8,False,,
8,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,1.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,9,False,,
9,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,10,False,,
10,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,1.5,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1,11,False,,
11,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,1.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,12,False,,
12,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,2.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,13,False,,
13,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,2.2,4.0,4.0,0.0,0.0,0.0,0.0,13.0,1,14,False,,
14,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,2.3,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1,15,False,,
15,1,Sri Lanka,Pakistan,50802,42655,Mahela Udawatte,Shoaib Akhtar,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,16,False,,
16,1,Sri Lanka,Pakistan,50802,42655,Mahela Udawatte,Shoaib Akhtar,2.5,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1,17,False,,
17,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,2.6,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1,18,False,,
18,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,3.1,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1,19,False,,
19,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,3.2,1.0,2.0,1.0,0.0,0.0,0.0,19.0,1,20,False,,
20,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,3.2,1.0,1.0,0.0,0.0,0.0,0.0,20.0,1,20,False,,
21,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,3.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,21,False,,
22,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,3.4,2.0,2.0,0.0,0.0,0.0,0.0,22.0,1,22,False,,
23,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,3.5,0.0,1.0,1.0,0.0,0.0,0.0,23.0,1,23,False,,
24,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,3.5,4.0,4.0,0.0,0.0,0.0,0.0,27.0,1,23,False,,
25,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,3.6,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,24,False,,
26,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,4.1,4.0,4.0,0.0,0.0,0.0,0.0,31.0,1,25,False,,
27,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,4.2,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,26,False,,
28,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,4.3,4.0,4.0,0.0,0.0,0.0,0.0,35.0,1,27,False,,
29,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,4.4,1.0,1.0,0.0,0.0,0.0,0.0,36.0,1,28,False,,
30,1,Sri Lanka,Pakistan,50802,42655,Mahela Udawatte,Shoaib Akhtar,4.5,1.0,1.0,0.0,0.0,0.0,0.0,37.0,1,29,False,,
31,1,Sri Lanka,Pakistan,49633,42655,Jehan Mubarak,Shoaib Akhtar,4.6,4.0,4.0,0.0,0.0,0.0,0.0,41.0,1,30,False,,
32,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,5.1,1.0,1.0,0.0,0.0,0.0,0.0,42.0,1,31,False,,
33,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,5.2,4.0,4.0,0.0,0.0,0.0,0.0,46.0,1,32,False,,
34,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,5.3,1.0,1.0,0.0,0.0,0.0,0.0,47.0,1,33,False,,
35,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,5.4,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1,34,False,,
36,1,Sri Lanka,Pakistan,50802,43265,Mahela Udawatte,Sohail Tanvir,5.5,1.0,1.0,0.0,0.0,0.0,0.0,48.0,1,35,False,,
37,1,Sri Lanka,Pakistan,49633,43265,Jehan Mubarak,Sohail Tanvir,5.6,4.0,4.0,0.0,0.0,0.0,0.0,52.0,1,36,False,,
38,1,Sri Lanka,Pakistan,50802,42657,Mahela Udawatte,Shoaib Malik,6.1,2.0,2.0,0.0,0.0,0.0,0.0,54.0,1,37,False,,
39,1,Sri Lanka,Pakistan,50802,42657,Mahela Udawatte,Shoaib Malik,6.2,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1,38,False,,
40,1,Sri Lanka,Pakistan,50802,42657,Mahela Udawatte,Shoaib Malik,6.3,1.0,1.0,0.0,0.0,0.0,0.0,55.0,1,39,False,,
41,1,Sri Lanka,Pakistan,49633,42657,Jehan Mubarak,Shoaib Malik,6.4,1.0,1.0,0.0,0.0,0.0,0.0,56.0,1,40,False,,
42,1,Sri Lanka,Pakistan,50802,42657,Mahela Udawatte,Shoaib Malik,6.5,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1,41,False,,
43,1,Sri Lanka,Pakistan,50802,42657,Mahela Udawatte,Shoaib Malik,6.6,1.0,1.0,0.0,0.0,0.0,0.0,57.0,1,42,False,,
44,1,Sri Lanka,Pakistan,50802,42639,Mahela Udawatte,Shahid Afridi,7.1,1.0,1.0,0.0,0.0,0.0,0.0,58.0,1,43,False,,
45,1,Sri Lanka,Pakistan,49633,42639,Jehan Mubarak,Shahid Afridi,7.2,1.0,1.0,0.0,0.0,0.0,0.0,59.0,1,44,False,,
46,1,Sri Lanka,Pakistan,50802,42639,Mahela Udawatte,Shahid Afridi,7.3,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2,45,True,bowled,50802
47,1,Sri Lanka,Pakistan,209457,42639,Chamara Kapugedera,Shahid Afridi,7.4,2.0,2.0,0.0,0.0,0.0,0.0,61.0,2,46,False,,
48,1,Sri Lanka,Pakistan,209457,42639,Chamara Kapugedera,Shahid Afridi,7.5,1.0,1.0,0.0,0.0,0.0,0.0,62.0,2,47,False,,
49,1,Sri Lanka,Pakistan,49633,42639,Jehan Mubarak,Shahid Afridi,7.6,1.0,1.0,0.0,0.0,0.0,0.0,63.0,2,48,False,,
50,1,Sri Lanka,Pakistan,49633,42657,Jehan Mubarak,Shoaib Malik,8.1,1.0,1.0,0.0,0.0,0.0,0.0,64.0,2,49,False,,
51,1,Sri Lanka,Pakistan,209457,42657,Chamara Kapugedera,Shoaib Malik,8.2,4.0,4.0,0.0,0.0,0.0,0.0,68.0,2,50,False,,
