,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,Sri Lanka,New Zealand,49289,37749,Mahela Jayawardene,Nathan McCullum,0.1,1.0,1.0,0.0,332.0,156.0,2.0,1.0,False,,
1,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,0.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,False,,
2,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,0.2,0.0,0.0,0.0,216.0,191.0,3.0,2.0,False,,
3,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,0.3,0.0,0.0,0.0,129.0,128.0,7.0,2.0,False,,
4,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,0.4,0.0,0.0,0.0,228.0,195.0,3.0,2.0,False,,
5,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,0.5,0.0,0.0,0.0,220.0,200.0,3.0,2.0,False,,
6,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,0.6,0.0,0.0,0.0,239.0,149.0,2.0,2.0,False,,
7,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,1.1,0.0,0.0,0.0,130.0,189.0,6.0,2.0,False,,
8,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,1.2,2.0,2.0,0.0,203.0,314.0,4.0,4.0,False,,
9,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,1.3,1.0,1.0,0.0,128.0,212.0,6.0,5.0,False,,
10,1,Sri Lanka,New Zealand,48472,36326,Tillakaratne Dilshan,Shane Bond,1.4,0.0,0.0,0.0,167.0,181.0,5.0,5.0,False,,
11,1,Sri Lanka,New Zealand,48472,36326,Tillakaratne Dilshan,Shane Bond,1.5,1.0,1.0,0.0,319.0,160.0,2.0,6.0,False,,
12,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,1.6,6.0,6.0,0.0,358.0,196.0,3.0,12.0,False,,
13,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,2.1,0.0,0.0,0.0,231.0,210.0,3.0,12.0,False,,
14,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,2.2,0.0,0.0,0.0,115.0,193.0,6.0,12.0,False,,
15,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,2.3,1.0,1.0,0.0,338.0,194.0,3.0,13.0,False,,
16,1,Sri Lanka,New Zealand,49289,37749,Mahela Jayawardene,Nathan McCullum,2.4,4.0,4.0,0.0,4.0,198.0,6.0,17.0,False,,
17,1,Sri Lanka,New Zealand,49289,37749,Mahela Jayawardene,Nathan McCullum,2.5,1.0,1.0,0.0,153.0,109.0,8.0,18.0,False,,
18,1,Sri Lanka,New Zealand,48472,37749,Tillakaratne Dilshan,Nathan McCullum,2.6,0.0,0.0,0.0,131.0,127.0,7.0,18.0,False,,
19,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,3.1,0.0,0.0,0.0,0.0,0.0,0.0,18.0,False,,
20,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,3.2,4.0,4.0,0.0,7.0,143.0,7.0,22.0,False,,
21,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,3.3,1.0,1.0,0.0,315.0,155.0,2.0,23.0,False,,
22,1,Sri Lanka,New Zealand,48472,36326,Tillakaratne Dilshan,Shane Bond,3.4,0.0,0.0,0.0,124.0,141.0,7.0,23.0,False,,
23,1,Sri Lanka,New Zealand,48472,36326,Tillakaratne Dilshan,Shane Bond,3.5,0.0,1.0,1.0,0.0,0.0,0.0,24.0,False,,
24,1,Sri Lanka,New Zealand,49289,36326,Mahela Jayawardene,Shane Bond,3.6,4.0,4.0,0.0,336.0,266.0,3.0,28.0,False,,
25,1,Sri Lanka,New Zealand,48472,232364,Tillakaratne Dilshan,Tim Southee,4.1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,False,,
26,1,Sri Lanka,New Zealand,48472,232364,Tillakaratne Dilshan,Tim Southee,4.2,0.0,0.0,0.0,122.0,128.0,7.0,28.0,False,,
27,1,Sri Lanka,New Zealand,48472,232364,Tillakaratne Dilshan,Tim Southee,4.3,1.0,1.0,0.0,105.0,188.0,6.0,29.0,False,,
28,1,Sri Lanka,New Zealand,49289,232364,Mahela Jayawardene,Tim Southee,4.4,0.0,0.0,0.0,139.0,247.0,5.0,29.0,False,,
29,1,Sri Lanka,New Zealand,49289,232364,Mahela Jayawardene,Tim Southee,4.5,1.0,1.0,0.0,201.0,241.0,4.0,30.0,False,,
30,1,Sri Lanka,New Zealand,48472,232364,Tillakaratne Dilshan,Tim Southee,4.6,0.0,0.0,0.0,162.0,176.0,6.0,30.0,False,,
31,1,Sri Lanka,New Zealand,49289,38062,Mahela Jayawardene,Jacob Oram,5.1,4.0,4.0,0.0,47.0,300.0,5.0,34.0,False,,
32,1,Sri Lanka,New Zealand,49289,38062,Mahela Jayawardene,Jacob Oram,5.2,1.0,1.0,0.0,120.0,126.0,7.0,35.0,False,,
33,1,Sri Lanka,New Zealand,48472,38062,Tillakaratne Dilshan,Jacob Oram,5.3,0.0,0.0,0.0,136.0,123.0,7.0,35.0,False,,
34,1,Sri Lanka,New Zealand,48472,38062,Tillakaratne Dilshan,Jacob Oram,5.4,0.0,0.0,0.0,0.0,0.0,0.0,35.0,True,bowled,48472
35,1,Sri Lanka,New Zealand,50710,38062,Kumar Sangakkara,Jacob Oram,5.5,0.0,0.0,0.0,242.0,149.0,2.0,35.0,False,,
36,1,Sri Lanka,New Zealand,50710,38062,Kumar Sangakkara,Jacob Oram,5.6,1.0,1.0,0.0,217.0,241.0,4.0,36.0,False,,
37,1,Sri Lanka,New Zealand,50710,232364,Kumar Sangakkara,Tim Southee,6.1,1.0,1.0,0.0,322.0,205.0,3.0,37.0,False,,
38,1,Sri Lanka,New Zealand,49289,232364,Mahela Jayawardene,Tim Southee,6.2,1.0,1.0,0.0,69.0,86.0,7.0,38.0,False,,
39,1,Sri Lanka,New Zealand,50710,232364,Kumar Sangakkara,Tim Southee,6.3,0.0,1.0,1.0,0.0,0.0,0.0,39.0,False,,
40,1,Sri Lanka,New Zealand,49289,232364,Mahela Jayawardene,Tim Southee,6.4,0.0,0.0,0.0,116.0,127.0,7.0,39.0,False,,
41,1,Sri Lanka,New Zealand,49289,232364,Mahela Jayawardene,Tim Southee,6.5,1.0,1.0,0.0,137.0,307.0,5.0,40.0,False,,
42,1,Sri Lanka,New Zealand,50710,232364,Kumar Sangakkara,Tim Southee,6.6,0.0,0.0,0.0,176.0,194.0,5.0,40.0,False,,
43,1,Sri Lanka,New Zealand,49289,38710,Mahela Jayawardene,Daniel Vettori,7.1,1.0,1.0,0.0,289.0,191.0,3.0,41.0,False,,
44,1,Sri Lanka,New Zealand,50710,38710,Kumar Sangakkara,Daniel Vettori,7.2,0.0,0.0,0.0,0.0,0.0,0.0,41.0,False,,
45,1,Sri Lanka,New Zealand,50710,38710,Kumar Sangakkara,Daniel Vettori,7.3,0.0,0.0,0.0,169.0,195.0,5.0,41.0,False,,
46,1,Sri Lanka,New Zealand,50710,38710,Kumar Sangakkara,Daniel Vettori,7.4,1.0,1.0,0.0,115.0,310.0,5.0,42.0,False,,
47,1,Sri Lanka,New Zealand,49289,38710,Mahela Jayawardene,Daniel Vettori,7.5,1.0,1.0,0.0,265.0,213.0,3.0,43.0,False,,
48,1,Sri Lanka,New Zealand,50710,38710,Kumar Sangakkara,Daniel Vettori,7.6,1.0,1.0,0.0,41.0,216.0,6.0,44.0,False,,
49,1,Sri Lanka,New Zealand,50710,38407,Kumar Sangakkara,Scott Styris,8.1,0.0,0.0,0.0,121.0,194.0,6.0,44.0,False,,
50,1,Sri Lanka,New Zealand,50710,38407,Kumar Sangakkara,Scott Styris,8.2,0.0,0.0,0.0,0.0,0.0,0.0,44.0,True,bowled,50710
51,1,Sri Lanka,New Zealand,300628,38407,Dinesh Chandimal,Scott Styris,8.3,0.0,0.0,0.0,128.0,197.0,6.0,44.0,False,,
