,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,0.1,0.0,0.0,0.0,183.0,195.0,4.0,,,,,,0.0,0,1,False,,
1,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,0.2,0.0,0.0,0.0,168.0,220.0,5.0,,,,,,0.0,0,2,False,,
2,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,0.3,4.0,4.0,0.0,51.0,299.0,5.0,,,,,,4.0,0,3,False,,
3,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,0,4,False,,
4,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,0.5,0.0,0.0,0.0,219.0,206.0,4.0,,,,,,4.0,0,5,False,,
5,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,0.6,0.0,0.0,0.0,180.0,197.0,4.0,,,,,,4.0,0,6,False,,
6,1,Pakistan,South Africa,259410,47666,Ahmed Shehzad,2,Lonwabo Tsotsobe,y,1.1,0.0,0.0,0.0,176.0,198.0,5.0,,,,,,4.0,0,7,False,,
7,1,Pakistan,South Africa,259410,47666,Ahmed Shehzad,2,Lonwabo Tsotsobe,y,1.2,4.0,4.0,0.0,31.0,86.0,7.0,-0.33,7.72,-1.03,0.99,79.851,8.0,0,8,False,,
8,1,Pakistan,South Africa,259410,47666,Ahmed Shehzad,2,Lonwabo Tsotsobe,y,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0,0,9,False,,
9,1,Pakistan,South Africa,259410,47666,Ahmed Shehzad,2,Lonwabo Tsotsobe,y,1.4,0.0,0.0,0.0,159.0,235.0,5.0,-0.08,6.12,-0.45,0.68,83.755,8.0,0,10,False,,
10,1,Pakistan,South Africa,259410,47666,Ahmed Shehzad,2,Lonwabo Tsotsobe,y,1.5,1.0,1.0,0.0,291.0,209.0,3.0,-0.02,6.49,-0.38,0.81,83.648,9.0,0,11,False,,
11,1,Pakistan,South Africa,42321,47666,Nasir Jamshed,1,Lonwabo Tsotsobe,n,1.6,1.0,1.0,0.0,54.0,136.0,7.0,0.26,7.05,-0.02,0.83,77.652,10.0,0,12,False,,
12,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,2.1,2.0,2.0,0.0,289.0,242.0,3.0,0.11,5.73,0.51,0.79,86.751,12.0,0,13,False,,
13,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,2.2,4.0,4.0,0.0,39.0,283.0,6.0,-0.24,8.08,0.04,1.08,84.026,16.0,0,14,False,,
14,1,Pakistan,South Africa,42321,297583,Nasir Jamshed,1,Kyle Abbott,n,2.3,0.0,1.0,1.0,0.0,0.0,0.0,-0.28,9.18,-0.16,1.19,89.091,17.0,0,15,False,,
15,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,2,Kyle Abbott,y,2.4,0.0,0.0,0.0,120.0,193.0,6.0,-0.41,5.77,-0.34,0.59,88.416,17.0,0,16,False,,
16,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,2,Kyle Abbott,y,2.5,4.0,4.0,0.0,151.0,355.0,5.0,-0.34,4.86,-0.31,0.48,84.416,21.0,0,17,False,,
