,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,South Africa,Bangladesh,44098,56160,Loots Bosman,1,Syed Rasel,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,South Africa,Bangladesh,44098,56160,Loots Bosman,1,Syed Rasel,0.2,1.0,1.0,0.0,283.0,153.0,2.0,1.0,0,2,False,,
2,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,0.3,1.0,1.0,0.0,124.0,82.0,8.0,2.0,0,3,False,,
3,1,South Africa,Bangladesh,44098,56160,Loots Bosman,1,Syed Rasel,0.4,0.0,0.0,0.0,249.0,200.0,3.0,2.0,0,4,False,,
4,1,South Africa,Bangladesh,44098,56160,Loots Bosman,1,Syed Rasel,0.5,1.0,1.0,0.0,317.0,158.0,2.0,3.0,0,5,False,,
5,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,6,False,,
6,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,7,False,,
7,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,1.2,0.0,0.0,0.0,91.0,203.0,6.0,3.0,0,8,False,,
8,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,1.3,0.0,0.0,0.0,127.0,201.0,6.0,3.0,0,9,False,,
9,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,1.4,0.0,0.0,0.0,122.0,128.0,7.0,3.0,0,10,False,,
10,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,1.5,0.0,0.0,0.0,124.0,240.0,5.0,3.0,0,11,False,,
11,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,1.6,4.0,4.0,0.0,339.0,291.0,3.0,7.0,0,12,False,,
12,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,2.1,4.0,4.0,0.0,220.0,4.0,1.0,11.0,0,13,False,,
13,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,2.2,4.0,4.0,0.0,11.0,268.0,6.0,15.0,0,14,False,,
14,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,2.3,0.0,0.0,0.0,113.0,156.0,7.0,15.0,0,15,False,,
15,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,2.4,4.0,4.0,0.0,266.0,20.0,1.0,19.0,0,16,False,,
16,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,2.5,4.0,4.0,0.0,18.0,293.0,6.0,23.0,0,17,False,,
17,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,2.6,0.0,0.0,0.0,122.0,242.0,5.0,23.0,0,18,False,,
18,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,3.1,2.0,2.0,0.0,75.0,80.0,7.0,25.0,0,19,False,,
19,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,3.2,4.0,4.0,0.0,355.0,221.0,3.0,29.0,0,20,False,,
20,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,3.3,0.0,5.0,5.0,221.0,98.0,1.0,34.0,0,21,False,,
21,1,South Africa,Bangladesh,45224,56149,Herschelle Gibbs,2,Shahadat Hossain,3.4,1.0,1.0,0.0,120.0,237.0,5.0,35.0,0,22,False,,
22,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,3.5,4.0,4.0,0.0,29.0,295.0,6.0,39.0,0,23,False,,
23,1,South Africa,Bangladesh,44098,56149,Loots Bosman,1,Shahadat Hossain,3.6,4.0,4.0,0.0,352.0,196.0,3.0,43.0,0,24,False,,
24,1,South Africa,Bangladesh,45224,56160,Herschelle Gibbs,2,Syed Rasel,4.1,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1,25,True,bowled,Herschelle Gibbs
25,1,South Africa,Bangladesh,46681,56160,Justin Ontong,3,Syed Rasel,4.2,0.0,5.0,5.0,221.0,3.0,1.0,48.0,1,26,False,,
26,1,South Africa,Bangladesh,46681,56160,Justin Ontong,3,Syed Rasel,4.2,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,26,False,,
27,1,South Africa,Bangladesh,46681,56160,Justin Ontong,3,Syed Rasel,4.3,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,27,False,,
28,1,South Africa,Bangladesh,46681,56160,Justin Ontong,3,Syed Rasel,4.4,0.0,1.0,1.0,245.0,146.0,2.0,49.0,1,28,False,,
29,1,South Africa,Bangladesh,44098,56160,Loots Bosman,1,Syed Rasel,4.5,2.0,2.0,0.0,272.0,203.0,3.0,51.0,1,29,False,,
30,1,South Africa,Bangladesh,44098,56160,Loots Bosman,1,Syed Rasel,4.6,6.0,6.0,0.0,356.0,167.0,3.0,57.0,1,30,False,,
31,1,South Africa,Bangladesh,46681,56283,Justin Ontong,3,Abdur Razzak,5.1,1.0,1.0,0.0,100.0,240.0,6.0,58.0,1,31,False,,
32,1,South Africa,Bangladesh,44098,56283,Loots Bosman,1,Abdur Razzak,5.2,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2,32,True,caught,Loots Bosman
33,1,South Africa,Bangladesh,46681,56283,Justin Ontong,3,Abdur Razzak,5.3,2.0,2.0,0.0,64.0,95.0,7.0,60.0,2,33,False,,
34,1,South Africa,Bangladesh,46681,56283,Justin Ontong,3,Abdur Razzak,5.4,1.0,1.0,0.0,39.0,177.0,6.0,61.0,2,34,False,,
35,1,South Africa,Bangladesh,44936,56283,AB de Villiers,4,Abdur Razzak,5.5,1.0,1.0,0.0,136.0,83.0,8.0,62.0,2,35,False,,
36,1,South Africa,Bangladesh,46681,56283,Justin Ontong,3,Abdur Razzak,5.6,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2,36,False,,
37,1,South Africa,Bangladesh,44936,56160,AB de Villiers,4,Syed Rasel,6.1,0.0,0.0,0.0,117.0,213.0,6.0,62.0,2,37,False,,
38,1,South Africa,Bangladesh,44936,56160,AB de Villiers,4,Syed Rasel,6.2,2.0,2.0,0.0,142.0,60.0,8.0,64.0,2,38,False,,
39,1,South Africa,Bangladesh,44936,56160,AB de Villiers,4,Syed Rasel,6.3,1.0,1.0,0.0,257.0,313.0,4.0,65.0,2,39,False,,
40,1,South Africa,Bangladesh,46681,56160,Justin Ontong,3,Syed Rasel,6.4,0.0,0.0,0.0,197.0,156.0,2.0,65.0,2,40,False,,
41,1,South Africa,Bangladesh,46681,56160,Justin Ontong,3,Syed Rasel,6.5,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2,41,False,,
42,1,South Africa,Bangladesh,46681,56160,Justin Ontong,3,Syed Rasel,6.6,1.0,1.0,0.0,93.0,274.0,5.0,66.0,2,42,False,,
