,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Bangladesh,Sri Lanka,269237,49764,Mohammad Mithun,1,Angelo Mathews,y,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,6.45,-0.61,0.74,80.440,0.0,0,1,False,,
1,1,Bangladesh,Sri Lanka,269237,49764,Mohammad Mithun,1,Angelo Mathews,y,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,6.24,0.01,0.67,80.621,0.0,1,2,True,leg before wicket,Mohammad Mithun
2,1,Bangladesh,Sri Lanka,373538,49764,Sabbir Rahman,3,Angelo Mathews,y,0.3,0.0,0.0,0.0,137.0,187.0,6.0,-0.50,8.04,-0.44,0.80,82.568,0.0,1,3,False,,
3,1,Bangladesh,Sri Lanka,373538,49764,Sabbir Rahman,3,Angelo Mathews,y,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,5.40,-0.64,0.64,78.351,0.0,1,4,False,,
4,1,Bangladesh,Sri Lanka,373538,49764,Sabbir Rahman,3,Angelo Mathews,y,0.5,1.0,1.0,0.0,307.0,106.0,2.0,-0.12,6.65,0.16,0.66,78.536,1.0,1,5,False,,
5,1,Bangladesh,Sri Lanka,436677,49764,Soumya Sarkar,2,Angelo Mathews,n,0.6,0.0,0.0,0.0,167.0,200.0,5.0,-0.14,8.08,0.10,0.96,81.612,1.0,1,6,False,,
6,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,1.1,1.0,1.0,0.0,65.0,96.0,7.0,-0.38,4.81,-0.38,0.50,76.908,2.0,1,7,False,,
7,1,Bangladesh,Sri Lanka,436677,49535,Soumya Sarkar,2,Nuwan Kulasekara,n,1.2,0.0,0.0,0.0,196.0,202.0,4.0,-0.22,7.36,-0.02,0.92,76.644,2.0,1,8,False,,
8,1,Bangladesh,Sri Lanka,436677,49535,Soumya Sarkar,2,Nuwan Kulasekara,n,1.3,0.0,0.0,0.0,228.0,248.0,4.0,-0.11,5.43,0.26,0.59,82.671,2.0,2,9,True,caught,Soumya Sarkar
9,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,1.4,0.0,0.0,0.0,148.0,244.0,5.0,-0.40,5.18,-0.23,0.62,77.304,2.0,2,10,False,,
10,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,1.5,0.0,0.0,0.0,138.0,141.0,7.0,-0.44,6.47,-0.18,0.57,77.831,2.0,2,11,False,,
11,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,1.6,0.0,0.0,0.0,148.0,192.0,6.0,-0.47,6.47,-0.33,0.48,78.330,2.0,2,12,False,,
12,1,Bangladesh,Sri Lanka,56029,49764,Mushfiqur Rahim,4,Angelo Mathews,y,2.1,0.0,0.0,0.0,144.0,208.0,5.0,-0.39,6.07,-0.23,0.78,77.466,2.0,2,13,False,,
13,1,Bangladesh,Sri Lanka,56029,49764,Mushfiqur Rahim,4,Angelo Mathews,y,2.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,7.07,-0.33,0.53,78.229,2.0,2,14,False,,
14,1,Bangladesh,Sri Lanka,56029,49764,Mushfiqur Rahim,4,Angelo Mathews,y,2.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,9.80,0.37,0.75,78.234,2.0,2,15,False,,
15,1,Bangladesh,Sri Lanka,56029,49764,Mushfiqur Rahim,4,Angelo Mathews,y,2.4,1.0,1.0,0.0,122.0,40.0,8.0,-0.46,7.95,-0.38,1.20,73.821,3.0,2,16,False,,
16,1,Bangladesh,Sri Lanka,373538,49764,Sabbir Rahman,3,Angelo Mathews,y,2.5,1.0,1.0,0.0,321.0,195.0,3.0,-0.42,7.16,-0.19,0.82,78.858,4.0,2,17,False,,
17,1,Bangladesh,Sri Lanka,56029,49764,Mushfiqur Rahim,4,Angelo Mathews,y,2.6,2.0,2.0,0.0,51.0,96.0,7.0,-0.45,5.71,-0.46,0.61,79.226,6.0,2,18,False,,
18,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,3.1,4.0,4.0,0.0,318.0,296.0,3.0,-0.48,7.16,-0.33,0.73,80.376,10.0,2,19,False,,
19,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,3.2,6.0,6.0,0.0,276.0,334.0,4.0,-0.32,5.73,-0.20,0.47,80.174,16.0,2,20,False,,
20,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,3.3,4.0,4.0,0.0,17.0,255.0,6.0,-0.55,5.74,-0.50,0.56,78.715,20.0,2,21,False,,
21,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,3.4,4.0,4.0,0.0,90.0,32.0,8.0,-0.43,6.12,-0.38,0.81,63.588,24.0,2,22,False,,
22,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,3.5,0.0,0.0,0.0,178.0,198.0,5.0,-0.22,1.32,-0.18,0.19,79.763,24.0,2,23,False,,
23,1,Bangladesh,Sri Lanka,373538,49535,Sabbir Rahman,3,Nuwan Kulasekara,y,3.6,0.0,0.0,0.0,240.0,207.0,3.0,0.04,-2.74,-0.05,0.49,78.061,24.0,2,24,False,,
24,1,Bangladesh,Sri Lanka,56029,49764,Mushfiqur Rahim,4,Angelo Mathews,y,4.1,1.0,1.0,0.0,134.0,24.0,8.0,-0.24,8.85,0.00,0.91,81.830,25.0,2,25,False,,
25,1,Bangladesh,Sri Lanka,373538,49764,Sabbir Rahman,3,Angelo Mathews,y,4.2,1.0,1.0,0.0,134.0,114.0,8.0,-0.40,6.37,-0.38,0.73,81.585,26.0,2,26,False,,
26,1,Bangladesh,Sri Lanka,56029,49764,Mushfiqur Rahim,4,Angelo Mathews,y,4.3,0.0,0.0,0.0,155.0,124.0,8.0,-0.64,6.04,-0.65,0.64,77.840,26.0,2,27,False,,
