,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,Sri Lanka,West Indies,48472,53191,Tillakaratne Dilshan,Jerome Taylor,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,,
1,1,Sri Lanka,West Indies,49209,53191,Sanath Jayasuriya,Jerome Taylor,0.2,0.0,0.0,0.0,223.0,177.0,3.0,1.0,False,,
2,1,Sri Lanka,West Indies,49209,53191,Sanath Jayasuriya,Jerome Taylor,0.3,0.0,0.0,0.0,242.0,176.0,3.0,1.0,False,,
3,1,Sri Lanka,West Indies,49209,53191,Sanath Jayasuriya,Jerome Taylor,0.4,1.0,1.0,0.0,68.0,164.0,7.0,2.0,False,,
4,1,Sri Lanka,West Indies,48472,53191,Tillakaratne Dilshan,Jerome Taylor,0.5,1.0,1.0,0.0,111.0,62.0,8.0,3.0,False,,
5,1,Sri Lanka,West Indies,49209,53191,Sanath Jayasuriya,Jerome Taylor,0.6,1.0,1.0,0.0,45.0,183.0,6.0,4.0,False,,
6,1,Sri Lanka,West Indies,49209,51782,Sanath Jayasuriya,Fidel Edwards,1.1,4.0,4.0,0.0,345.0,239.0,3.0,8.0,False,,
7,1,Sri Lanka,West Indies,49209,51782,Sanath Jayasuriya,Fidel Edwards,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,False,,
8,1,Sri Lanka,West Indies,49209,51782,Sanath Jayasuriya,Fidel Edwards,1.3,4.0,4.0,0.0,356.0,173.0,3.0,12.0,False,,
9,1,Sri Lanka,West Indies,49209,51782,Sanath Jayasuriya,Fidel Edwards,1.4,0.0,0.0,0.0,239.0,157.0,2.0,12.0,False,,
10,1,Sri Lanka,West Indies,49209,51782,Sanath Jayasuriya,Fidel Edwards,1.5,6.0,6.0,0.0,6.0,106.0,7.0,18.0,False,,
