,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Kenya,Pakistan,24760,42655,David Obuya,1,Shoaib Akhtar,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,False,,
1,1,Kenya,Pakistan,24760,42655,David Obuya,1,Shoaib Akhtar,0.1,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0,1,False,,
2,1,Kenya,Pakistan,24760,42655,David Obuya,1,Shoaib Akhtar,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,2,True,caught,David Obuya
3,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,3,False,,
4,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,4,False,,
5,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5,False,,
6,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,6,False,,
7,1,Kenya,Pakistan,24697,43524,Jimmy Kamande,2,Umar Gul,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,7,False,,
8,1,Kenya,Pakistan,24697,43524,Jimmy Kamande,2,Umar Gul,1.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,8,False,,
9,1,Kenya,Pakistan,24697,43524,Jimmy Kamande,2,Umar Gul,1.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,9,False,,
10,1,Kenya,Pakistan,24697,43524,Jimmy Kamande,2,Umar Gul,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,10,False,,
11,1,Kenya,Pakistan,24697,43524,Jimmy Kamande,2,Umar Gul,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,11,False,,
12,1,Kenya,Pakistan,24697,43524,Jimmy Kamande,2,Umar Gul,1.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,12,False,,
13,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,2.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,13,False,,
14,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,2.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,14,False,,
15,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,2.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,15,False,,
16,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,2.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,16,False,,
17,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,2.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1,17,False,,
18,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,2.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1,17,False,,
19,1,Kenya,Pakistan,24697,42655,Jimmy Kamande,2,Shoaib Akhtar,2.6,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1,18,False,,
20,1,Kenya,Pakistan,24697,42655,Jimmy Kamande,2,Shoaib Akhtar,2.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,18,True,caught,Jimmy Kamande
21,1,Kenya,Pakistan,24752,42655,Collins Obuya,4,Shoaib Akhtar,2.6,2.0,2.0,0.0,0.0,0.0,0.0,10.0,3,18,True,caught,Jimmy Kamande
22,1,Kenya,Pakistan,24790,43524,Tanmay Mishra,3,Umar Gul,3.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,19,False,,
23,1,Kenya,Pakistan,24790,43524,Tanmay Mishra,3,Umar Gul,3.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,20,False,,
24,1,Kenya,Pakistan,24790,43524,Tanmay Mishra,3,Umar Gul,3.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,21,False,,
25,1,Kenya,Pakistan,24790,43524,Tanmay Mishra,3,Umar Gul,3.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,22,False,,
26,1,Kenya,Pakistan,24790,43524,Tanmay Mishra,3,Umar Gul,3.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,23,False,,
27,1,Kenya,Pakistan,24790,43524,Tanmay Mishra,3,Umar Gul,3.6,1.0,1.0,0.0,0.0,0.0,0.0,11.0,3,24,False,,
28,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,4.1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,25,False,,
29,1,Kenya,Pakistan,24752,42655,Collins Obuya,4,Shoaib Akhtar,4.2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,26,False,,
30,1,Kenya,Pakistan,24752,42655,Collins Obuya,4,Shoaib Akhtar,4.3,1.0,1.0,0.0,0.0,0.0,0.0,13.0,3,27,False,,
31,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,4.4,0.0,1.0,1.0,0.0,0.0,0.0,14.0,3,28,False,,
32,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,4.4,4.0,4.0,0.0,0.0,0.0,0.0,18.0,3,28,False,,
33,1,Kenya,Pakistan,24790,42655,Tanmay Mishra,3,Shoaib Akhtar,4.5,0.0,1.0,1.0,0.0,0.0,0.0,19.0,3,29,False,,
