,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,New Zealand,England,38714,8608,Lou Vincent,James Anderson,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,,
1,1,New Zealand,England,38714,8608,Lou Vincent,James Anderson,0.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,False,,
2,1,New Zealand,England,38714,8608,Lou Vincent,James Anderson,0.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,False,,
3,1,New Zealand,England,37737,8608,Brendon McCullum,James Anderson,0.2,4.0,4.0,0.0,223.0,10.0,1.0,7.0,False,,
4,1,New Zealand,England,37737,8608,Brendon McCullum,James Anderson,0.3,0.0,0.0,0.0,247.0,185.0,3.0,7.0,False,,
5,1,New Zealand,England,37737,8608,Brendon McCullum,James Anderson,0.4,0.0,0.0,0.0,235.0,231.0,4.0,7.0,False,,
6,1,New Zealand,England,37737,8608,Brendon McCullum,James Anderson,0.5,0.0,0.0,0.0,118.0,194.0,6.0,7.0,False,,
7,1,New Zealand,England,37737,8608,Brendon McCullum,James Anderson,0.6,0.0,0.0,0.0,175.0,136.0,8.0,7.0,True,caught,37737
8,1,New Zealand,England,38714,10617,Lou Vincent,Stuart Broad,1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
9,1,New Zealand,England,38714,10617,Lou Vincent,Stuart Broad,1.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,,
10,1,New Zealand,England,38714,10617,Lou Vincent,Stuart Broad,1.3,2.0,2.0,0.0,155.0,329.0,5.0,9.0,False,,
11,1,New Zealand,England,38714,10617,Lou Vincent,Stuart Broad,1.4,2.0,2.0,0.0,220.0,293.0,4.0,11.0,False,,
12,1,New Zealand,England,38714,10617,Lou Vincent,Stuart Broad,1.5,4.0,4.0,0.0,42.0,288.0,6.0,15.0,False,,
13,1,New Zealand,England,38714,10617,Lou Vincent,Stuart Broad,1.6,0.0,1.0,1.0,0.0,0.0,0.0,16.0,False,,
14,1,New Zealand,England,38714,10617,Lou Vincent,Stuart Broad,1.6,0.0,0.0,0.0,117.0,157.0,7.0,16.0,False,,
15,1,New Zealand,England,37091,12856,Peter Fulton,Andrew Flintoff,2.1,0.0,0.0,0.0,161.0,132.0,8.0,16.0,False,,
16,1,New Zealand,England,37091,12856,Peter Fulton,Andrew Flintoff,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,True,leg before wicket,37091
