,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,0.1,0.0,0.0,0.0,178.0,203.0,5.0,0.19,1.18,0.26,0.18,80.252,0.0,0,1,False,,
1,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,0.2,0.0,0.0,0.0,257.0,208.0,3.0,0.16,4.95,0.49,0.6,80.911,0.0,0,2,False,,
2,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,0.3,0.0,0.0,0.0,154.0,260.0,5.0,-0.03,5.89,0.27,0.7,81.316,0.0,0,3,False,,
3,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,0.4,1.0,1.0,0.0,228.0,218.0,4.0,-0.2,6.69,0.0,0.81,81.049,1.0,0,4,False,,
4,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,0.5,1.0,1.0,0.0,122.0,234.0,5.0,-0.55,4.39,-0.45,0.54,81.951,2.0,0,5,False,,
5,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,6.51,0.32,0.78,83.133,2.0,0,6,False,,
6,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,1.1,0.0,0.0,0.0,126.0,214.0,6.0,-0.49,6.21,-0.36,0.74,82.765,2.0,0,7,False,,
7,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,6.11,-0.3,0.72,83.464,2.0,0,8,False,,
8,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,1.3,1.0,1.0,0.0,130.0,168.0,6.0,-0.35,6.95,-0.14,0.83,83.729,3.0,0,9,False,,
9,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,1.4,2.0,2.0,0.0,148.0,304.0,5.0,-0.19,7.39,0.09,0.88,83.803,5.0,0,10,False,,
10,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,1.5,2.0,2.0,0.0,44.0,150.0,7.0,-0.32,8.54,0.06,1.04,83.805,7.0,0,11,False,,
11,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,1.6,4.0,4.0,0.0,43.0,93.0,7.0,-0.48,6.49,-0.41,0.75,88.025,11.0,0,12,False,,
12,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,2.1,6.0,6.0,0.0,229.0,363.0,4.0,-0.34,5.04,-0.2,0.61,82.496,17.0,0,13,False,,
13,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,2.2,1.0,1.0,0.0,72.0,81.0,7.0,-0.48,9.0,-0.25,1.16,82.412,18.0,0,14,False,,
14,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,2.3,2.0,2.0,0.0,47.0,210.0,6.0,-0.27,6.29,-0.08,0.75,82.405,20.0,0,15,False,,
15,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,2.4,1.0,1.0,0.0,248.0,199.0,3.0,-0.27,6.5,-0.09,0.76,68.904,21.0,0,16,False,,
16,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,2.5,1.0,1.0,0.0,83.0,72.0,7.0,-0.63,7.78,-0.55,0.96,81.746,22.0,0,17,False,,
17,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,2.6,4.0,4.0,0.0,160.0,354.0,5.0,-0.17,4.87,0.01,0.58,83.564,26.0,0,18,False,,
18,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,3.1,6.0,6.0,0.0,356.0,196.0,3.0,-0.18,6.43,0.16,0.75,85.919,32.0,0,19,False,,
19,1,Australia,England,8180,21431,Shane Watson,2,Ajmal Shahzad,y,3.2,1.0,1.0,0.0,152.0,261.0,5.0,-0.25,3.53,-0.15,0.43,87.049,33.0,0,20,False,,
20,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,3.3,0.0,0.0,0.0,208.0,258.0,4.0,-0.27,3.91,-0.08,0.46,86.227,33.0,0,21,False,,
21,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,3.4,0.0,0.0,0.0,227.0,256.0,4.0,0.13,7.93,0.6,0.89,66.509,33.0,0,22,False,,
22,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,3.5,4.0,4.0,0.0,52.0,87.0,7.0,-0.52,10.76,-0.21,1.45,83.555,37.0,0,23,False,,
23,1,Australia,England,219889,21431,David Warner,1,Ajmal Shahzad,n,3.6,0.0,0.0,0.0,206.0,258.0,4.0,-0.11,3.05,0.11,0.37,86.569,37.0,0,24,False,,
24,1,Australia,England,8180,247235,Shane Watson,2,Chris Woakes,y,4.1,0.0,0.0,0.0,339.0,201.0,3.0,-0.3,6.05,-0.05,0.7,80.535,37.0,1,25,True,caught,Shane Watson
25,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,4.2,0.0,1.0,1.0,0.0,0.0,0.0,-0.51,6.21,-0.44,0.76,81.436,38.0,1,26,False,,
26,1,Australia,England,219889,247235,David Warner,1,Chris Woakes,n,4.2,1.0,1.0,0.0,226.0,171.0,3.0,-0.27,7.85,-0.02,0.96,80.917,39.0,1,26,False,,
