,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Netherlands,Kenya,233712,238612,Stephan Myburgh,1,Nehemiah Odhiambo,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Netherlands,Kenya,233712,238612,Stephan Myburgh,1,Nehemiah Odhiambo,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,True,caught,Stephan Myburgh
2,1,Netherlands,Kenya,44407,238612,Wesley Barresi,3,Nehemiah Odhiambo,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,False,,
3,1,Netherlands,Kenya,44407,238612,Wesley Barresi,3,Nehemiah Odhiambo,0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4,False,,
4,1,Netherlands,Kenya,308794,238612,Michael Swart,2,Nehemiah Odhiambo,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,False,,
5,1,Netherlands,Kenya,308794,238612,Michael Swart,2,Nehemiah Odhiambo,0.6,4.0,4.0,0.0,0.0,0.0,0.0,5.0,1,6,False,,
6,1,Netherlands,Kenya,44407,293031,Wesley Barresi,3,Elijah Otieno,1.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1,7,False,,
7,1,Netherlands,Kenya,44407,293031,Wesley Barresi,3,Elijah Otieno,1.1,4.0,4.0,0.0,0.0,0.0,0.0,10.0,1,7,False,,
8,1,Netherlands,Kenya,44407,293031,Wesley Barresi,3,Elijah Otieno,1.2,4.0,4.0,0.0,0.0,0.0,0.0,14.0,1,8,False,,
9,1,Netherlands,Kenya,44407,293031,Wesley Barresi,3,Elijah Otieno,1.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,9,False,,
10,1,Netherlands,Kenya,44407,293031,Wesley Barresi,3,Elijah Otieno,1.4,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1,10,False,,
11,1,Netherlands,Kenya,308794,293031,Michael Swart,2,Elijah Otieno,1.5,0.0,1.0,1.0,0.0,0.0,0.0,16.0,1,11,False,,
12,1,Netherlands,Kenya,308794,293031,Michael Swart,2,Elijah Otieno,1.5,4.0,4.0,0.0,0.0,0.0,0.0,20.0,1,11,False,,
13,1,Netherlands,Kenya,308794,293031,Michael Swart,2,Elijah Otieno,1.6,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,12,False,,
14,1,Netherlands,Kenya,44407,24716,Wesley Barresi,3,Ragheb Aga,2.1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,13,False,,
15,1,Netherlands,Kenya,44407,24716,Wesley Barresi,3,Ragheb Aga,2.2,1.0,1.0,0.0,0.0,0.0,0.0,21.0,1,14,False,,
16,1,Netherlands,Kenya,308794,24716,Michael Swart,2,Ragheb Aga,2.3,1.0,1.0,0.0,0.0,0.0,0.0,22.0,1,15,False,,
17,1,Netherlands,Kenya,44407,24716,Wesley Barresi,3,Ragheb Aga,2.4,1.0,1.0,0.0,0.0,0.0,0.0,23.0,1,16,False,,
18,1,Netherlands,Kenya,308794,24716,Michael Swart,2,Ragheb Aga,2.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,17,False,,
19,1,Netherlands,Kenya,308794,24716,Michael Swart,2,Ragheb Aga,2.6,1.0,1.0,0.0,0.0,0.0,0.0,24.0,1,18,False,,
20,1,Netherlands,Kenya,308794,238612,Michael Swart,2,Nehemiah Odhiambo,3.1,1.0,1.0,0.0,0.0,0.0,0.0,25.0,1,19,False,,
21,1,Netherlands,Kenya,44407,238612,Wesley Barresi,3,Nehemiah Odhiambo,3.2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,20,False,,
22,1,Netherlands,Kenya,44407,238612,Wesley Barresi,3,Nehemiah Odhiambo,3.3,1.0,1.0,0.0,0.0,0.0,0.0,26.0,1,21,False,,
23,1,Netherlands,Kenya,308794,238612,Michael Swart,2,Nehemiah Odhiambo,3.4,4.0,5.0,1.0,0.0,0.0,0.0,31.0,1,22,False,,
24,1,Netherlands,Kenya,308794,238612,Michael Swart,2,Nehemiah Odhiambo,3.4,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,22,False,,
25,1,Netherlands,Kenya,308794,238612,Michael Swart,2,Nehemiah Odhiambo,3.5,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,23,False,,
26,1,Netherlands,Kenya,308794,238612,Michael Swart,2,Nehemiah Odhiambo,3.6,3.0,3.0,0.0,0.0,0.0,0.0,34.0,1,24,False,,
27,1,Netherlands,Kenya,308794,308515,Michael Swart,2,Shem Ngoche,4.1,1.0,1.0,0.0,0.0,0.0,0.0,35.0,1,25,False,,
28,1,Netherlands,Kenya,44407,308515,Wesley Barresi,3,Shem Ngoche,4.2,1.0,1.0,0.0,0.0,0.0,0.0,36.0,1,26,False,,
