,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Scotland,Bangladesh,25490,56007,Richie Berrington,Mashrafe Mortaza,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,False,,
1,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Mashrafe Mortaza,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,False,,
2,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Mashrafe Mortaza,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,False,,
3,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Mashrafe Mortaza,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,False,,
4,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Mashrafe Mortaza,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,False,,
5,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Mashrafe Mortaza,0.6,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0,6,False,,
6,1,Scotland,Bangladesh,25490,373439,Richie Berrington,Abul Hasan,1.1,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0,7,False,,
7,1,Scotland,Bangladesh,232435,373439,Calum MacLeod,Abul Hasan,1.2,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0,8,False,,
8,1,Scotland,Bangladesh,25490,373439,Richie Berrington,Abul Hasan,1.3,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0,9,False,,
9,1,Scotland,Bangladesh,232435,373439,Calum MacLeod,Abul Hasan,1.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,10,False,,
10,1,Scotland,Bangladesh,232435,373439,Calum MacLeod,Abul Hasan,1.5,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0,11,False,,
11,1,Scotland,Bangladesh,25490,373439,Richie Berrington,Abul Hasan,1.6,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0,12,False,,
12,1,Scotland,Bangladesh,25490,56283,Richie Berrington,Abdur Razzak,2.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,13,False,,
13,1,Scotland,Bangladesh,25490,56283,Richie Berrington,Abdur Razzak,2.2,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0,14,False,,
14,1,Scotland,Bangladesh,232435,56283,Calum MacLeod,Abdur Razzak,2.3,6.0,6.0,0.0,0.0,0.0,0.0,19.0,0,15,False,,
15,1,Scotland,Bangladesh,232435,56283,Calum MacLeod,Abdur Razzak,2.4,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0,16,False,,
16,1,Scotland,Bangladesh,25490,56283,Richie Berrington,Abdur Razzak,2.5,4.0,4.0,0.0,0.0,0.0,0.0,24.0,0,17,False,,
17,1,Scotland,Bangladesh,25490,56283,Richie Berrington,Abdur Razzak,2.6,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,18,False,,
18,1,Scotland,Bangladesh,232435,56143,Calum MacLeod,Shakib Al Hasan,3.1,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,19,False,,
19,1,Scotland,Bangladesh,232435,56143,Calum MacLeod,Shakib Al Hasan,3.2,4.0,4.0,0.0,0.0,0.0,0.0,28.0,0,20,False,,
20,1,Scotland,Bangladesh,232435,56143,Calum MacLeod,Shakib Al Hasan,3.3,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1,21,True,stumped,232435
