,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,England,Australia,16406,6033,Michael Lumb,1,Mitchell Johnson,n,0.1,0.0,0.0,0.0,263.0,190.0,3.0,0.29,5.68,0.34,0.65,87.159,0.0,0,1,False,,
1,1,England,Australia,16406,6033,Michael Lumb,1,Mitchell Johnson,n,0.2,0.0,0.0,0.0,256.0,174.0,3.0,0.28,16.32,0.35,1.13,-2.237,0.0,0,2,False,,
2,1,England,Australia,16406,6033,Michael Lumb,1,Mitchell Johnson,n,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,8.35,-0.24,1.08,88.185,0.0,0,3,False,,
3,1,England,Australia,16406,6033,Michael Lumb,1,Mitchell Johnson,n,0.4,1.0,1.0,0.0,98.0,213.0,6.0,0.16,10.02,0.04,1.39,62.464,1.0,0,4,False,,
4,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0,5,False,,
5,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,8.69,-0.50,0.98,88.616,1.0,0,6,False,,
6,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,1.1,4.0,4.0,0.0,355.0,192.0,3.0,0.31,7.30,0.81,0.82,77.729,5.0,0,7,False,,
7,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,1.2,1.0,1.0,0.0,326.0,110.0,2.0,0.37,5.67,0.74,0.62,77.645,6.0,0,8,False,,
8,1,England,Australia,249866,8180,Alex Hales,2,Shane Watson,y,1.3,0.0,1.0,1.0,0.0,0.0,0.0,-0.18,7.91,0.26,0.81,80.603,7.0,0,9,False,,
9,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,1.4,4.0,4.0,0.0,15.0,220.0,6.0,-0.12,8.91,0.39,0.99,81.862,11.0,0,10,False,,
10,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,1.5,2.0,2.0,0.0,35.0,149.0,7.0,-0.13,5.93,-0.02,0.61,77.970,13.0,0,11,False,,
11,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,1.6,0.0,0.0,0.0,126.0,198.0,6.0,0.04,5.42,0.23,0.64,82.759,13.0,0,12,False,,
12,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,2.1,0.0,0.0,0.0,107.0,179.0,6.0,-0.42,3.49,-0.66,0.38,87.480,13.0,0,13,False,,
13,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,2.2,4.0,4.0,0.0,329.0,275.0,3.0,0.05,6.69,-0.17,0.78,89.566,17.0,0,14,False,,
14,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,2.3,4.0,4.0,0.0,348.0,137.0,2.0,0.12,10.15,-0.23,1.15,80.709,21.0,0,15,False,,
15,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,2.4,0.0,0.0,0.0,187.0,195.0,4.0,-0.06,7.41,-0.31,0.76,86.514,21.0,0,16,False,,
16,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,2.5,0.0,0.0,0.0,221.0,203.0,3.0,-0.59,-1.68,-0.50,0.29,86.133,21.0,0,17,False,,
17,1,England,Australia,249866,6033,Alex Hales,2,Mitchell Johnson,y,2.6,1.0,1.0,0.0,127.0,225.0,5.0,-0.09,5.14,-0.23,0.65,85.839,22.0,0,18,False,,
18,1,England,Australia,249866,261354,Alex Hales,2,Nathan Coulter-Nile,y,3.1,0.0,0.0,0.0,103.0,162.0,7.0,-0.30,6.13,-0.23,0.72,84.429,22.0,0,19,False,,
19,1,England,Australia,249866,261354,Alex Hales,2,Nathan Coulter-Nile,y,3.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,7.43,-0.25,0.80,85.454,22.0,0,20,False,,
20,1,England,Australia,249866,261354,Alex Hales,2,Nathan Coulter-Nile,y,3.3,1.0,1.0,0.0,315.0,203.0,3.0,-0.23,6.94,-0.00,0.77,85.192,23.0,0,21,False,,
21,1,England,Australia,16406,261354,Michael Lumb,1,Nathan Coulter-Nile,n,3.4,4.0,4.0,0.0,19.0,234.0,6.0,0.34,6.14,0.04,0.74,81.741,27.0,0,22,False,,
22,1,England,Australia,16406,261354,Michael Lumb,1,Nathan Coulter-Nile,n,3.5,0.0,0.0,0.0,239.0,149.0,2.0,0.52,8.16,0.16,0.85,89.878,27.0,0,23,False,,
23,1,England,Australia,16406,261354,Michael Lumb,1,Nathan Coulter-Nile,n,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.49,8.09,0.20,0.70,87.100,27.0,0,24,False,,
24,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,4.1,4.0,4.0,0.0,229.0,10.0,1.0,0.13,8.91,-0.19,0.83,76.673,31.0,0,25,False,,
25,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,4.2,4.0,4.0,0.0,306.0,55.0,2.0,0.21,7.39,0.02,0.79,81.717,35.0,0,26,False,,
26,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,4.3,0.0,0.0,0.0,114.0,146.0,7.0,-0.10,6.29,-0.29,0.84,70.451,35.0,0,27,False,,
27,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,4.4,6.0,6.0,0.0,199.0,355.0,4.0,-0.16,4.85,-0.29,0.67,69.130,41.0,0,28,False,,
28,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,4.5,4.0,4.0,0.0,282.0,324.0,4.0,0.25,5.84,0.17,0.47,84.326,45.0,0,29,False,,
29,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,4.6,1.0,1.0,0.0,230.0,177.0,3.0,0.24,3.78,0.20,0.37,83.642,46.0,0,30,False,,
30,1,England,Australia,249866,261354,Alex Hales,2,Nathan Coulter-Nile,y,5.1,4.0,4.0,0.0,217.0,8.0,1.0,-0.45,11.51,-0.17,1.77,85.183,50.0,0,31,False,,
31,1,England,Australia,249866,261354,Alex Hales,2,Nathan Coulter-Nile,y,5.2,0.0,0.0,0.0,131.0,200.0,6.0,-0.44,7.30,-0.43,0.57,81.655,50.0,0,32,False,,
32,1,England,Australia,249866,261354,Alex Hales,2,Nathan Coulter-Nile,y,5.3,1.0,1.0,0.0,84.0,178.0,6.0,-0.38,9.21,-0.28,1.17,86.069,51.0,0,33,False,,
33,1,England,Australia,16406,261354,Michael Lumb,1,Nathan Coulter-Nile,n,5.4,4.0,4.0,0.0,109.0,341.0,5.0,0.31,8.60,-0.21,1.14,86.185,55.0,0,34,False,,
34,1,England,Australia,16406,261354,Michael Lumb,1,Nathan Coulter-Nile,n,5.5,4.0,4.0,0.0,7.0,219.0,6.0,0.25,7.11,-0.07,0.75,89.288,59.0,0,35,False,,
35,1,England,Australia,16406,261354,Michael Lumb,1,Nathan Coulter-Nile,n,5.6,2.0,2.0,0.0,332.0,132.0,2.0,0.43,9.60,0.07,1.02,82.301,61.0,0,36,False,,
36,1,England,Australia,249866,8180,Alex Hales,2,Shane Watson,y,6.1,2.0,2.0,0.0,274.0,232.0,3.0,-0.28,8.05,-0.06,0.91,81.910,63.0,0,37,False,,
37,1,England,Australia,249866,8180,Alex Hales,2,Shane Watson,y,6.2,1.0,1.0,0.0,106.0,112.0,7.0,-0.43,6.18,-0.46,0.66,77.046,64.0,0,38,False,,
38,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,6.3,6.0,6.0,0.0,102.0,342.0,5.0,0.00,5.70,0.21,0.68,72.748,70.0,0,39,False,,
39,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,6.4,1.0,1.0,0.0,336.0,216.0,3.0,0.23,3.70,0.50,0.42,83.677,71.0,0,40,False,,
40,1,England,Australia,249866,8180,Alex Hales,2,Shane Watson,y,6.5,1.0,1.0,0.0,118.0,132.0,7.0,-0.34,1.15,-0.32,0.18,83.387,72.0,0,41,False,,
41,1,England,Australia,16406,8180,Michael Lumb,1,Shane Watson,n,6.6,2.0,2.0,0.0,326.0,253.0,3.0,-0.06,2.16,0.04,0.30,82.928,74.0,0,42,False,,
42,1,England,Australia,249866,240609,Alex Hales,2,Fawad Ahmed,y,7.1,0.0,0.0,0.0,120.0,196.0,6.0,,,,,,74.0,0,43,False,,
43,1,England,Australia,249866,240609,Alex Hales,2,Fawad Ahmed,y,7.2,4.0,4.0,0.0,13.0,132.0,7.0,-0.38,3.22,-0.52,0.53,52.616,78.0,0,44,False,,
44,1,England,Australia,249866,240609,Alex Hales,2,Fawad Ahmed,y,7.3,1.0,1.0,0.0,263.0,148.0,2.0,0.12,4.48,0.11,0.71,53.402,79.0,0,45,False,,
45,1,England,Australia,16406,240609,Michael Lumb,1,Fawad Ahmed,n,7.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,2.80,-0.22,0.66,51.967,79.0,0,46,False,,
46,1,England,Australia,16406,240609,Michael Lumb,1,Fawad Ahmed,n,7.5,0.0,1.0,1.0,0.0,0.0,0.0,-0.22,4.60,-0.10,0.51,54.160,80.0,0,47,False,,
47,1,England,Australia,249866,240609,Alex Hales,2,Fawad Ahmed,y,7.6,0.0,1.0,1.0,0.0,0.0,0.0,0.24,6.41,0.52,0.81,55.705,81.0,0,48,False,,
48,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,8.1,1.0,1.0,0.0,308.0,217.0,3.0,0.03,5.80,-0.18,0.57,81.824,82.0,0,49,False,,
49,1,England,Australia,16406,270484,Michael Lumb,1,James Faulkner,n,8.2,1.0,1.0,0.0,222.0,323.0,4.0,0.44,4.89,0.47,0.46,82.499,83.0,0,50,False,,
50,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,8.30,-0.01,0.97,85.448,83.0,0,51,False,,
51,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,8.4,0.0,0.0,0.0,191.0,201.0,4.0,-0.22,2.61,-0.37,0.30,-2.237,83.0,0,52,False,,
52,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,8.5,4.0,4.0,0.0,352.0,132.0,2.0,0.15,3.82,-0.01,0.38,81.236,87.0,0,53,False,,
53,1,England,Australia,249866,270484,Alex Hales,2,James Faulkner,y,8.6,1.0,1.0,0.0,148.0,320.0,5.0,-0.38,6.53,-0.64,0.79,69.932,88.0,0,54,False,,
54,1,England,Australia,249866,240609,Alex Hales,2,Fawad Ahmed,y,9.1,2.0,2.0,0.0,275.0,297.0,4.0,0.05,2.45,0.02,0.60,52.841,90.0,0,55,False,,
55,1,England,Australia,249866,240609,Alex Hales,2,Fawad Ahmed,y,9.2,1.0,1.0,0.0,51.0,208.0,6.0,-0.05,4.85,-0.21,0.70,51.147,91.0,0,56,False,,
56,1,England,Australia,16406,240609,Michael Lumb,1,Fawad Ahmed,n,9.3,1.0,1.0,0.0,46.0,132.0,7.0,-0.56,4.04,-0.58,0.54,51.993,92.0,0,57,False,,
57,1,England,Australia,249866,240609,Alex Hales,2,Fawad Ahmed,y,9.4,1.0,1.0,0.0,286.0,290.0,4.0,0.17,3.40,0.03,0.48,53.207,93.0,0,58,False,,
