,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,,
1,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,0.2,1.0,1.0,0.0,202.0,166.0,3.0,1.0,0,2,False,,
2,1,Sri Lanka,Australia,48472,6278,Tillakaratne Dilshan,Brett Lee,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,False,,
3,1,Sri Lanka,Australia,48472,6278,Tillakaratne Dilshan,Brett Lee,0.4,1.0,1.0,0.0,226.0,186.0,3.0,2.0,0,4,False,,
4,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,0.5,0.0,0.0,0.0,154.0,229.0,5.0,2.0,0,5,False,,
5,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,6,False,,
6,1,Sri Lanka,Australia,48472,7069,Tillakaratne Dilshan,Steve O'Keefe,1.1,1.0,1.0,0.0,117.0,191.0,6.0,3.0,0,7,False,,
7,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,1.2,1.0,1.0,0.0,208.0,109.0,1.0,4.0,0,8,False,,
8,1,Sri Lanka,Australia,48472,7069,Tillakaratne Dilshan,Steve O'Keefe,1.3,1.0,1.0,0.0,189.0,106.0,1.0,5.0,0,9,False,,
9,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,1.4,4.0,4.0,0.0,8.0,198.0,6.0,9.0,0,10,False,,
10,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,1.5,4.0,4.0,0.0,240.0,349.0,4.0,13.0,0,11,False,,
11,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,1.6,0.0,0.0,0.0,119.0,148.0,7.0,13.0,0,12,False,,
12,1,Sri Lanka,Australia,48472,6278,Tillakaratne Dilshan,Brett Lee,2.1,1.0,1.0,0.0,304.0,132.0,2.0,14.0,0,13,False,,
13,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,2.2,4.0,4.0,0.0,344.0,122.0,2.0,18.0,0,14,False,,
14,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,2.3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,15,False,,
15,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,2.4,4.0,4.0,0.0,12.0,143.0,7.0,22.0,0,16,False,,
16,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,2.5,1.0,1.0,0.0,249.0,203.0,3.0,23.0,0,17,False,,
17,1,Sri Lanka,Australia,48472,6278,Tillakaratne Dilshan,Brett Lee,2.6,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,18,True,leg before wicket,48472
18,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,3.1,1.0,1.0,0.0,150.0,191.0,6.0,24.0,1,19,False,,
19,1,Sri Lanka,Australia,300628,6033,Dinesh Chandimal,Mitchell Johnson,3.2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,20,False,,
20,1,Sri Lanka,Australia,300628,6033,Dinesh Chandimal,Mitchell Johnson,3.3,0.0,0.0,0.0,146.0,203.0,5.0,24.0,1,21,False,,
21,1,Sri Lanka,Australia,300628,6033,Dinesh Chandimal,Mitchell Johnson,3.4,1.0,1.0,0.0,260.0,193.0,3.0,25.0,1,22,False,,
22,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,3.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,23,False,,
23,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,3.6,1.0,1.0,0.0,133.0,215.0,5.0,26.0,1,24,False,,
24,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,4.1,1.0,1.0,0.0,98.0,49.0,8.0,27.0,1,25,False,,
25,1,Sri Lanka,Australia,300628,6278,Dinesh Chandimal,Brett Lee,4.2,1.0,1.0,0.0,73.0,79.0,7.0,28.0,1,26,False,,
26,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,4.3,4.0,4.0,0.0,179.0,6.0,8.0,32.0,1,27,False,,
27,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,4.4,4.0,4.0,0.0,259.0,22.0,1.0,36.0,1,28,False,,
28,1,Sri Lanka,Australia,49289,6278,Mahela Jayawardene,Brett Lee,4.5,1.0,1.0,0.0,148.0,232.0,5.0,37.0,1,29,False,,
29,1,Sri Lanka,Australia,300628,6278,Dinesh Chandimal,Brett Lee,4.6,4.0,4.0,0.0,54.0,307.0,5.0,41.0,1,30,False,,
30,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,5.1,4.0,4.0,0.0,18.0,128.0,7.0,45.0,1,31,False,,
31,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,5.2,4.0,4.0,0.0,12.0,215.0,6.0,49.0,1,32,False,,
32,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,5.3,4.0,4.0,0.0,38.0,284.0,6.0,53.0,1,33,False,,
33,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,5.4,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1,34,False,,
34,1,Sri Lanka,Australia,49289,6033,Mahela Jayawardene,Mitchell Johnson,5.5,1.0,1.0,0.0,27.0,179.0,6.0,54.0,1,35,False,,
35,1,Sri Lanka,Australia,300628,6033,Dinesh Chandimal,Mitchell Johnson,5.6,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1,36,False,,
36,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,6.1,2.0,2.0,0.0,317.0,240.0,3.0,56.0,1,37,False,,
37,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,6.2,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1,38,False,,
38,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,6.3,0.0,0.0,0.0,196.0,193.0,4.0,56.0,1,39,False,,
39,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,6.4,1.0,1.0,0.0,31.0,198.0,6.0,57.0,1,40,False,,
40,1,Sri Lanka,Australia,300628,7069,Dinesh Chandimal,Steve O'Keefe,6.5,1.0,1.0,0.0,248.0,174.0,3.0,58.0,1,41,False,,
41,1,Sri Lanka,Australia,49289,7069,Mahela Jayawardene,Steve O'Keefe,6.6,1.0,1.0,0.0,238.0,211.0,3.0,59.0,1,42,False,,
42,1,Sri Lanka,Australia,49289,267192,Mahela Jayawardene,Steven Smith,7.1,1.0,1.0,0.0,28.0,202.0,6.0,60.0,1,43,False,,
43,1,Sri Lanka,Australia,300628,267192,Dinesh Chandimal,Steven Smith,7.2,0.0,0.0,0.0,184.0,190.0,4.0,60.0,1,44,False,,
44,1,Sri Lanka,Australia,300628,267192,Dinesh Chandimal,Steven Smith,7.3,2.0,2.0,0.0,324.0,178.0,3.0,62.0,1,45,False,,
45,1,Sri Lanka,Australia,300628,267192,Dinesh Chandimal,Steven Smith,7.4,4.0,4.0,0.0,111.0,20.0,8.0,66.0,1,46,False,,
46,1,Sri Lanka,Australia,300628,267192,Dinesh Chandimal,Steven Smith,7.5,0.0,0.0,0.0,169.0,194.0,5.0,66.0,2,47,True,caught,300628
47,1,Sri Lanka,Australia,233514,267192,Thisara Perera,Steven Smith,7.6,1.0,1.0,0.0,111.0,295.0,5.0,67.0,2,48,False,,
48,1,Sri Lanka,Australia,233514,6033,Thisara Perera,Mitchell Johnson,8.1,0.0,0.0,0.0,215.0,201.0,4.0,67.0,2,49,False,,
49,1,Sri Lanka,Australia,233514,6033,Thisara Perera,Mitchell Johnson,8.2,4.0,4.0,0.0,103.0,338.0,5.0,71.0,2,50,False,,
50,1,Sri Lanka,Australia,233514,6033,Thisara Perera,Mitchell Johnson,8.3,2.0,2.0,0.0,174.0,8.0,8.0,73.0,2,51,False,,
