,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,West Indies,Australia,51880,6903,Chris Gayle,1,Clint McKay,n,0.1,0.0,0.0,0.0,145.0,218.0,5.0,-0.25,6.40,0.05,0.87,82.945,0.0,0,1,False,,
1,1,West Indies,Australia,51880,6903,Chris Gayle,1,Clint McKay,n,0.2,1.0,1.0,0.0,213.0,173.0,3.0,-0.09,6.24,0.28,0.83,84.442,1.0,0,2,False,,
2,1,West Indies,Australia,333066,6903,Johnson Charles,2,Clint McKay,y,0.3,0.0,0.0,0.0,111.0,176.0,6.0,-0.57,5.95,-0.59,0.79,85.540,1.0,0,3,False,,
3,1,West Indies,Australia,333066,6903,Johnson Charles,2,Clint McKay,y,0.4,3.0,3.0,0.0,277.0,70.0,2.0,-0.34,7.15,-0.05,0.98,84.143,4.0,0,4,False,,
4,1,West Indies,Australia,51880,6903,Chris Gayle,1,Clint McKay,n,0.5,0.0,0.0,0.0,185.0,133.0,1.0,0.04,6.45,0.67,0.85,86.638,4.0,0,5,False,,
5,1,West Indies,Australia,51880,6903,Chris Gayle,1,Clint McKay,n,0.6,1.0,1.0,0.0,74.0,147.0,7.0,-0.17,5.08,0.04,0.70,85.340,5.0,0,6,False,,
6,1,West Indies,Australia,51880,288284,Chris Gayle,1,Josh Hazlewood,n,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,3.58,0.31,0.50,84.243,5.0,0,7,False,,
7,1,West Indies,Australia,51880,288284,Chris Gayle,1,Josh Hazlewood,n,1.2,6.0,6.0,0.0,258.0,361.0,4.0,0.33,4.50,0.81,0.60,84.742,11.0,0,8,False,,
8,1,West Indies,Australia,51880,288284,Chris Gayle,1,Josh Hazlewood,n,1.3,0.0,0.0,0.0,137.0,268.0,5.0,-0.11,8.36,0.37,1.25,86.738,11.0,1,9,True,caught,Chris Gayle
9,1,West Indies,Australia,333066,288284,Johnson Charles,2,Josh Hazlewood,y,1.4,1.0,1.0,0.0,234.0,208.0,3.0,-0.51,7.84,-0.54,1.12,85.340,12.0,1,10,False,,
10,1,West Indies,Australia,277472,288284,Darren Bravo,3,Josh Hazlewood,n,1.5,1.0,1.0,0.0,58.0,93.0,7.0,-0.08,2.81,-0.00,0.41,86.538,13.0,1,11,False,,
11,1,West Indies,Australia,333066,288284,Johnson Charles,2,Josh Hazlewood,y,1.6,4.0,4.0,0.0,279.0,33.0,1.0,-0.28,7.66,-0.01,1.12,83.943,17.0,1,12,False,,
