,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Australia,New Zealand,5390,37740,Adam Gilchrist,Kyle Mills,0.1,0.0,0.0,0.0,217.0,184.0,3.0,0.0,0,1,False,,
1,1,Australia,New Zealand,5390,37740,Adam Gilchrist,Kyle Mills,0.2,0.0,0.0,0.0,240.0,164.0,2.0,0.0,0,2,False,,
2,1,Australia,New Zealand,5390,37740,Adam Gilchrist,Kyle Mills,0.3,1.0,1.0,0.0,233.0,196.0,3.0,1.0,0,3,False,,
3,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,0.4,4.0,4.0,0.0,51.0,303.0,5.0,5.0,0,4,False,,
4,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,5,False,,
5,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,0.6,0.0,0.0,0.0,152.0,226.0,5.0,5.0,0,6,False,,
6,1,Australia,New Zealand,5390,37111,Adam Gilchrist,Mark Gillespie,1.1,0.0,0.0,0.0,222.0,190.0,3.0,5.0,0,7,False,,
7,1,Australia,New Zealand,5390,37111,Adam Gilchrist,Mark Gillespie,1.2,0.0,0.0,0.0,247.0,150.0,2.0,5.0,1,8,True,caught,5390
8,1,Australia,New Zealand,5939,37111,Michael Hussey,Mark Gillespie,1.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,9,False,,
9,1,Australia,New Zealand,5939,37111,Michael Hussey,Mark Gillespie,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,10,False,,
10,1,Australia,New Zealand,5939,37111,Michael Hussey,Mark Gillespie,1.5,0.0,0.0,0.0,219.0,219.0,4.0,5.0,1,11,False,,
11,1,Australia,New Zealand,5939,37111,Michael Hussey,Mark Gillespie,1.6,0.0,0.0,0.0,204.0,219.0,4.0,5.0,1,12,False,,
12,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,2.1,1.0,1.0,0.0,256.0,189.0,3.0,6.0,1,13,False,,
13,1,Australia,New Zealand,5939,37740,Michael Hussey,Kyle Mills,2.2,1.0,1.0,0.0,112.0,210.0,6.0,7.0,1,14,False,,
14,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,2.3,1.0,1.0,0.0,60.0,87.0,7.0,8.0,1,15,False,,
15,1,Australia,New Zealand,5939,37740,Michael Hussey,Kyle Mills,2.4,2.0,2.0,0.0,83.0,182.0,6.0,10.0,1,16,False,,
16,1,Australia,New Zealand,5939,37740,Michael Hussey,Kyle Mills,2.5,0.0,0.0,0.0,228.0,192.0,3.0,10.0,1,17,False,,
17,1,Australia,New Zealand,5939,37740,Michael Hussey,Kyle Mills,2.6,0.0,0.0,0.0,190.0,220.0,4.0,10.0,1,18,False,,
18,1,Australia,New Zealand,4578,37111,Michael Clarke,Mark Gillespie,3.1,0.0,0.0,0.0,204.0,232.0,4.0,10.0,1,19,False,,
19,1,Australia,New Zealand,4578,37111,Michael Clarke,Mark Gillespie,3.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,20,False,,
20,1,Australia,New Zealand,4578,37111,Michael Clarke,Mark Gillespie,3.3,6.0,6.0,0.0,109.0,351.0,5.0,16.0,1,21,False,,
21,1,Australia,New Zealand,4578,37111,Michael Clarke,Mark Gillespie,3.4,4.0,4.0,0.0,16.0,171.0,6.0,20.0,1,22,False,,
22,1,Australia,New Zealand,4578,37111,Michael Clarke,Mark Gillespie,3.5,1.0,1.0,0.0,128.0,152.0,7.0,21.0,1,23,False,,
23,1,Australia,New Zealand,5939,37111,Michael Hussey,Mark Gillespie,3.6,4.0,4.0,0.0,334.0,114.0,2.0,25.0,1,24,False,,
24,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,4.1,0.0,0.0,0.0,185.0,202.0,4.0,25.0,1,25,False,,
25,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,4.2,0.0,1.0,1.0,0.0,0.0,0.0,26.0,1,26,False,,
26,1,Australia,New Zealand,4578,37740,Michael Clarke,Kyle Mills,4.2,4.0,4.0,0.0,168.0,358.0,5.0,30.0,1,26,False,,
