,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,0.1,2.0,2.0,0.0,316.0,144.0,2.0,2.0,0,1,False,,
1,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2,False,,
2,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,0.3,0.0,0.0,0.0,179.0,193.0,5.0,2.0,0,3,False,,
3,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,0.4,0.0,0.0,0.0,138.0,165.0,6.0,2.0,0,4,False,,
4,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,0.5,2.0,2.0,0.0,70.0,206.0,6.0,4.0,0,5,False,,
5,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,6,False,,
6,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,1.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0,7,False,,
7,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,7,False,,
8,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,1.2,0.0,0.0,0.0,155.0,242.0,5.0,5.0,0,8,False,,
9,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,1.3,0.0,0.0,0.0,248.0,190.0,3.0,5.0,0,9,False,,
10,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,1.4,1.0,1.0,0.0,210.0,234.0,4.0,6.0,0,10,False,,
11,1,South Africa,Australia,43906,4185,Hashim Amla,1,Nathan Bracken,1.5,0.0,0.0,0.0,216.0,241.0,4.0,6.0,0,11,False,,
12,1,South Africa,Australia,43906,4185,Hashim Amla,1,Nathan Bracken,1.6,1.0,1.0,0.0,117.0,157.0,7.0,7.0,0,12,False,,
13,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,2.1,0.0,0.0,0.0,119.0,145.0,7.0,7.0,0,13,False,,
14,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,2.2,6.0,6.0,0.0,97.0,7.0,8.0,13.0,0,14,False,,
15,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,2.3,3.0,3.0,0.0,40.0,203.0,6.0,16.0,0,15,False,,
16,1,South Africa,Australia,45224,8076,Herschelle Gibbs,2,Shaun Tait,2.4,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,16,False,,
17,1,South Africa,Australia,45224,8076,Herschelle Gibbs,2,Shaun Tait,2.5,1.0,1.0,0.0,150.0,183.0,6.0,17.0,0,17,False,,
18,1,South Africa,Australia,43906,8076,Hashim Amla,1,Shaun Tait,2.6,0.0,4.0,4.0,0.0,0.0,0.0,21.0,0,18,False,,
19,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,3.1,0.0,0.0,0.0,222.0,228.0,4.0,21.0,0,19,False,,
20,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,3.2,1.0,1.0,0.0,108.0,47.0,8.0,22.0,0,20,False,,
21,1,South Africa,Australia,43906,4185,Hashim Amla,1,Nathan Bracken,3.3,1.0,1.0,0.0,143.0,225.0,5.0,23.0,0,21,False,,
22,1,South Africa,Australia,45224,4185,Herschelle Gibbs,2,Nathan Bracken,3.4,0.0,1.0,1.0,0.0,0.0,0.0,24.0,0,22,False,,
23,1,South Africa,Australia,43906,4185,Hashim Amla,1,Nathan Bracken,3.5,0.0,0.0,0.0,178.0,131.0,8.0,24.0,0,23,False,,
24,1,South Africa,Australia,43906,4185,Hashim Amla,1,Nathan Bracken,3.6,1.0,1.0,0.0,233.0,155.0,2.0,25.0,0,24,False,,
25,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,4.1,1.0,1.0,0.0,85.0,67.0,8.0,26.0,0,25,False,,
26,1,South Africa,Australia,45224,5941,Herschelle Gibbs,2,Ben Hilfenhaus,4.2,3.0,3.0,0.0,48.0,202.0,6.0,29.0,0,26,False,,
27,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,4.3,4.0,4.0,0.0,338.0,110.0,2.0,33.0,0,27,False,,
28,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,4.4,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,28,False,,
29,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,4.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,29,False,,
30,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,4.6,1.0,1.0,0.0,125.0,154.0,7.0,34.0,0,30,False,,
31,1,South Africa,Australia,43906,5702,Hashim Amla,1,James Hopes,5.1,0.0,0.0,0.0,131.0,180.0,6.0,34.0,0,31,False,,
32,1,South Africa,Australia,43906,5702,Hashim Amla,1,James Hopes,5.2,1.0,1.0,0.0,96.0,235.0,6.0,35.0,0,32,False,,
33,1,South Africa,Australia,45224,5702,Herschelle Gibbs,2,James Hopes,5.3,0.0,0.0,0.0,132.0,204.0,6.0,35.0,0,33,False,,
34,1,South Africa,Australia,45224,5702,Herschelle Gibbs,2,James Hopes,5.4,0.0,0.0,0.0,328.0,180.0,3.0,35.0,1,34,True,caught,Herschelle Gibbs
35,1,South Africa,Australia,43906,5702,Hashim Amla,1,James Hopes,5.5,1.0,1.0,0.0,119.0,50.0,8.0,36.0,1,35,False,,
36,1,South Africa,Australia,44932,5702,Jean-Paul Duminy,3,James Hopes,5.6,0.0,0.0,0.0,230.0,144.0,2.0,36.0,1,36,False,,
37,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,6.1,1.0,1.0,0.0,283.0,152.0,2.0,37.0,1,37,False,,
38,1,South Africa,Australia,44932,5941,Jean-Paul Duminy,3,Ben Hilfenhaus,6.2,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1,38,False,,
39,1,South Africa,Australia,44932,5941,Jean-Paul Duminy,3,Ben Hilfenhaus,6.3,1.0,1.0,0.0,199.0,132.0,1.0,38.0,1,39,False,,
40,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,6.4,1.0,1.0,0.0,76.0,192.0,6.0,39.0,1,40,False,,
41,1,South Africa,Australia,44932,5941,Jean-Paul Duminy,3,Ben Hilfenhaus,6.5,1.0,1.0,0.0,129.0,293.0,5.0,40.0,1,41,False,,
42,1,South Africa,Australia,43906,5941,Hashim Amla,1,Ben Hilfenhaus,6.6,0.0,0.0,0.0,238.0,199.0,3.0,40.0,2,42,True,caught,Hashim Amla
43,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,7.1,1.0,1.0,0.0,85.0,177.0,6.0,41.0,2,43,False,,
44,1,South Africa,Australia,47846,5766,Vaughn van Jaarsveld,4,David Hussey,7.2,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3,44,True,leg before wicket,Vaughn van Jaarsveld
45,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,7.3,0.0,0.0,0.0,187.0,193.0,4.0,41.0,3,45,False,,
46,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,7.4,1.0,1.0,0.0,237.0,262.0,4.0,42.0,3,46,False,,
47,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,7.5,4.0,4.0,0.0,141.0,8.0,8.0,46.0,3,47,False,,
48,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,7.6,1.0,1.0,0.0,131.0,269.0,5.0,47.0,3,48,False,,
49,1,South Africa,Australia,44932,5939,Jean-Paul Duminy,3,Michael Hussey,8.1,0.0,1.0,1.0,0.0,0.0,0.0,48.0,3,49,False,,
50,1,South Africa,Australia,44111,5939,Mark Boucher,5,Michael Hussey,8.2,1.0,1.0,0.0,231.0,283.0,4.0,49.0,3,50,False,,
51,1,South Africa,Australia,44932,5939,Jean-Paul Duminy,3,Michael Hussey,8.3,1.0,1.0,0.0,226.0,70.0,1.0,50.0,3,51,False,,
52,1,South Africa,Australia,44111,5939,Mark Boucher,5,Michael Hussey,8.4,1.0,1.0,0.0,293.0,138.0,2.0,51.0,3,52,False,,
53,1,South Africa,Australia,44932,5939,Jean-Paul Duminy,3,Michael Hussey,8.5,1.0,1.0,0.0,245.0,290.0,4.0,52.0,3,53,False,,
54,1,South Africa,Australia,44111,5939,Mark Boucher,5,Michael Hussey,8.6,1.0,1.0,0.0,48.0,197.0,6.0,53.0,3,54,False,,
55,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,9.1,1.0,1.0,0.0,115.0,132.0,7.0,54.0,3,55,False,,
56,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,9.2,1.0,1.0,0.0,255.0,290.0,4.0,55.0,3,56,False,,
57,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,9.3,1.0,1.0,0.0,139.0,119.0,8.0,56.0,3,57,False,,
58,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,9.4,1.0,1.0,0.0,75.0,195.0,6.0,57.0,3,58,False,,
59,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,9.5,1.0,1.0,0.0,237.0,186.0,3.0,58.0,3,59,False,,
60,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,9.6,1.0,1.0,0.0,257.0,256.0,4.0,59.0,3,60,False,,
61,1,South Africa,Australia,44932,5702,Jean-Paul Duminy,3,James Hopes,10.1,1.0,1.0,0.0,230.0,302.0,4.0,60.0,3,61,False,,
62,1,South Africa,Australia,44111,5702,Mark Boucher,5,James Hopes,10.2,1.0,1.0,0.0,123.0,159.0,7.0,61.0,3,62,False,,
63,1,South Africa,Australia,44932,5702,Jean-Paul Duminy,3,James Hopes,10.3,1.0,1.0,0.0,231.0,172.0,3.0,62.0,3,63,False,,
64,1,South Africa,Australia,44111,5702,Mark Boucher,5,James Hopes,10.4,1.0,1.0,0.0,125.0,291.0,5.0,63.0,3,64,False,,
65,1,South Africa,Australia,44932,5702,Jean-Paul Duminy,3,James Hopes,10.5,1.0,1.0,0.0,232.0,56.0,1.0,64.0,3,65,False,,
66,1,South Africa,Australia,44111,5702,Mark Boucher,5,James Hopes,10.6,1.0,1.0,0.0,269.0,252.0,3.0,65.0,3,66,False,,
67,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,11.1,0.0,0.0,0.0,157.0,201.0,5.0,65.0,3,67,False,,
68,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,11.2,1.0,1.0,0.0,243.0,203.0,3.0,66.0,3,68,False,,
69,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,11.3,1.0,1.0,0.0,48.0,220.0,6.0,67.0,3,69,False,,
70,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,11.4,1.0,1.0,0.0,287.0,200.0,3.0,68.0,3,70,False,,
71,1,South Africa,Australia,44932,5766,Jean-Paul Duminy,3,David Hussey,11.5,1.0,1.0,0.0,268.0,258.0,4.0,69.0,3,71,False,,
72,1,South Africa,Australia,44111,5766,Mark Boucher,5,David Hussey,11.6,1.0,1.0,0.0,101.0,267.0,5.0,70.0,3,72,False,,
73,1,South Africa,Australia,44111,8076,Mark Boucher,5,Shaun Tait,12.1,1.0,1.0,0.0,124.0,139.0,7.0,71.0,3,73,False,,
74,1,South Africa,Australia,44932,8076,Jean-Paul Duminy,3,Shaun Tait,12.2,4.0,4.0,0.0,122.0,14.0,8.0,75.0,3,74,False,,
