,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,4.81,-0.3,0.66,-1.0,0.0,0,1,False,,
1,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,0.2,0.0,0.0,0.0,245.0,142.0,2.0,0.41,1.99,0.62,0.41,-1.0,0.0,0,2,False,,
2,1,England,South Africa,230855,46750,Craig Kieswetter,1,Robin Peterson,y,0.3,1.0,1.0,0.0,135.0,289.0,5.0,-0.18,4.27,-0.38,0.75,-1.0,1.0,0,3,False,,
3,1,England,South Africa,249866,46750,Alex Hales,2,Robin Peterson,y,0.4,0.0,0.0,0.0,193.0,148.0,1.0,-0.18,4.31,-0.37,0.76,-1.0,1.0,0,4,False,,
4,1,England,South Africa,249866,46750,Alex Hales,2,Robin Peterson,y,0.5,4.0,4.0,0.0,340.0,103.0,2.0,-0.18,4.64,-0.23,0.59,-1.0,5.0,0,5,False,,
5,1,England,South Africa,249866,46750,Alex Hales,2,Robin Peterson,y,0.6,4.0,4.0,0.0,9.0,159.0,7.0,-0.39,3.75,-0.33,0.69,-1.0,9.0,0,6,False,,
6,1,England,South Africa,230855,47492,Craig Kieswetter,1,Dale Steyn,y,1.1,0.0,0.0,0.0,161.0,227.0,5.0,-0.32,9.64,-0.4,1.25,-1.0,9.0,0,7,False,,
7,1,England,South Africa,230855,47492,Craig Kieswetter,1,Dale Steyn,y,1.2,0.0,0.0,0.0,113.0,203.0,6.0,-0.21,7.52,-0.12,0.8,87.647,9.0,0,8,False,,
8,1,England,South Africa,230855,47492,Craig Kieswetter,1,Dale Steyn,y,1.3,0.0,0.0,0.0,123.0,202.0,6.0,-0.3,6.89,-0.31,0.77,89.071,9.0,0,9,False,,
9,1,England,South Africa,230855,47492,Craig Kieswetter,1,Dale Steyn,y,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,11.26,-0.39,1.81,89.185,9.0,0,10,False,,
10,1,England,South Africa,230855,47492,Craig Kieswetter,1,Dale Steyn,y,1.5,1.0,1.0,0.0,208.0,246.0,4.0,-0.26,9.1,-0.14,0.94,79.351,10.0,0,11,False,,
11,1,England,South Africa,249866,47492,Alex Hales,2,Dale Steyn,y,1.6,0.0,0.0,0.0,189.0,200.0,4.0,-0.21,7.87,-0.14,0.79,89.144,10.0,0,12,False,,
